Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Y_mm,Telemetry_Z_mm,Telemetry_Roll_deg,Telemetry_Pitch_deg,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Z,Current_Roll,Current_Pitch,Current_Yaw,Current_VX,Current_VY,Current_VZ,Current_WX,Current_WY,Current_WZ,Target_X,Target_Y,Target_Z,Target_Roll,Target_Pitch,Target_Yaw,Target_VX,Target_VY,Target_VZ,Target_WX,Target_WY,Target_WZ,Error_X,Error_Y,Error_Z,Error_Roll,Error_Pitch,Error_Yaw,Error_VX,Error_VY,Error_VZ,Error_WX,Error_WY,Error_WZ,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,RW_Torque_X,RW_Torque_Y,RW_Torque_Z,Total_MPC_Loop_Time,Timing_Violation
13,0.6950,0.6950,0.0500,0.050,APPROACHING,0,981.00,982.36,1000.01,3.58,-3.16,76.76,0.98100,0.98236,1.00001,0.06241,-0.05513,1.33976,-0.06051,-0.05184,0.00007,0.07189,-0.10423,-0.52659,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98100,0.98236,1.00001,-0.06241,0.05513,-1.33976,0.06051,0.05184,-0.00007,-0.07189,0.10423,0.52659,0.0000,,,,0.0021,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,0.6950,4,0,-0.004526,0.000786,0.014731,0.0000,NO
14,0.7450,0.7450,0.0500,0.050,APPROACHING,0,977.84,979.69,1000.01,3.86,-3.36,75.25,0.97784,0.97969,1.00001,0.06744,-0.05862,1.31333,-0.06575,-0.05504,0.00011,0.06920,-0.10376,-0.51781,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97784,0.97969,1.00001,-0.06744,0.05862,-1.31333,0.06575,0.05504,-0.00011,-0.06920,0.10376,0.51781,0.0000,,,,0.0021,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,0.7450,4,0,-0.004355,0.000673,0.013219,0.0000,NO
15,0.7950,0.7950,0.0500,0.050,APPROACHING,0,974.42,976.86,1000.02,4.15,-3.55,73.76,0.97442,0.97686,1.00002,0.07241,-0.06199,1.28729,-0.07108,-0.05810,0.00015,0.06661,-0.10336,-0.50993,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97442,0.97686,1.00002,-0.07241,0.06199,-1.28729,0.07108,0.05810,-0.00015,-0.06661,0.10336,0.50993,0.0000,,,,0.0021,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,0.7950,4,0,-0.004248,0.000724,0.013578,0.0000,NO
16,0.8450,0.8450,0.0500,0.050,APPROACHING,0,970.73,973.88,1000.03,4.43,-3.74,72.29,0.97073,0.97388,1.00003,0.07731,-0.06525,1.26163,-0.07648,-0.06103,0.00019,0.06409,-0.10294,-0.50184,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97073,0.97388,1.00003,-0.07731,0.06525,-1.26163,0.07648,0.06103,-0.00019,-0.06409,0.10294,0.50184,0.0000,,,,0.0042,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,0.8450,4,0,-0.004258,0.000902,0.014215,0.0000,NO
17,0.8950,0.8950,0.0500,0.050,APPROACHING,0,966.77,970.76,1000.04,4.71,-3.92,70.84,0.96677,0.97076,1.00004,0.08214,-0.06838,1.23636,-0.08195,-0.06382,0.00024,0.06156,-0.10240,-0.49337,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96677,0.97076,1.00004,-0.08214,0.06838,-1.23636,0.08195,0.06382,-0.00024,-0.06156,0.10240,0.49337,0.0000,,,,0.0021,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,0.8950,4,0,-0.004047,0.000886,0.014279,0.0000,NO
18,0.9450,0.9450,0.0500,0.050,APPROACHING,0,962.53,967.50,1000.05,4.98,-4.09,69.41,0.96253,0.96750,1.00005,0.08689,-0.07141,1.21150,-0.08749,-0.06648,0.00030,0.05915,-0.10188,-0.48486,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96253,0.96750,1.00005,-0.08689,0.07141,-1.21150,0.08749,0.06648,-0.00030,-0.05915,0.10188,0.48486,0.0000,,,,0.0021,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,0.9450,4,0,-0.003899,0.000922,0.014368,0.0000,NO
19,0.9950,0.9950,0.0500,0.050,APPROACHING,0,958.02,964.11,1000.07,5.25,-4.26,68.01,0.95802,0.96411,1.00007,0.09157,-0.07433,1.18705,-0.09309,-0.06900,0.00037,0.05683,-0.10133,-0.47630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95802,0.96411,1.00007,-0.09157,0.07433,-1.18705,0.09309,0.06900,-0.00037,-0.05683,0.10133,0.47630,0.0000,,,,0.0043,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,0.9950,4,0,-0.003917,0.001092,0.014586,0.0000,NO
20,1.0450,1.0450,0.0500,0.050,APPROACHING,0,953.22,960.60,1000.09,5.51,-4.42,66.64,0.95322,0.96060,1.00009,0.09617,-0.07714,1.16301,-0.09876,-0.07138,0.00044,0.05451,-0.10068,-0.46761,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95322,0.96060,1.00009,-0.09617,0.07714,-1.16301,0.09876,0.07138,-0.00044,-0.05451,0.10068,0.46761,0.0000,,,,0.0021,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,1.0450,4,0,-0.003680,0.001034,0.014101,0.0000,NO
21,1.0950,1.0950,0.0500,0.050,APPROACHING,0,948.14,956.98,1000.11,5.77,-4.58,65.28,0.94814,0.95698,1.00011,0.10069,-0.07986,1.13939,-0.10447,-0.07363,0.00053,0.05232,-0.10007,-0.45921,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94814,0.95698,1.00011,-0.10069,0.07986,-1.13939,0.10447,0.07363,-0.00053,-0.05232,0.10007,0.45921,0.0000,,,,0.0065,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,1.0950,4,0,-0.003619,0.001152,0.014233,0.0000,NO
22,1.1450,1.1450,0.0500,0.050,APPROACHING,0,942.78,953.24,1000.14,6.02,-4.73,63.95,0.94278,0.95324,1.00014,0.10514,-0.08248,1.11617,-0.11024,-0.07575,0.00062,0.05017,-0.09938,-0.45073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94278,0.95324,1.00014,-0.10514,0.08248,-1.11617,0.11024,0.07575,-0.00062,-0.05017,0.09938,0.45073,0.0000,,,,0.0042,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,1.1450,4,0,-0.003454,0.001156,0.013941,0.0000,NO
23,1.1950,1.1950,0.0500,0.050,APPROACHING,0,937.12,949.40,1000.17,6.27,-4.87,62.64,0.93712,0.94940,1.00017,0.10951,-0.08501,1.09336,-0.11605,-0.07774,0.00071,0.04812,-0.09870,-0.44243,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93712,0.94940,1.00017,-0.10951,0.08501,-1.09336,0.11605,0.07774,-0.00071,-0.04812,0.09870,0.44243,0.0000,,,,0.0021,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,1.1950,4,0,-0.003302,0.001171,0.013663,0.0000,NO
24,1.2450,1.2450,0.0500,0.050,APPROACHING,0,931.17,945.47,1000.21,6.52,-5.01,61.36,0.93117,0.94547,1.00021,0.11379,-0.08746,1.07095,-0.12190,-0.07960,0.00082,0.04616,-0.09800,-0.43429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93117,0.94547,1.00021,-0.11379,0.08746,-1.07095,0.12190,0.07960,-0.00082,-0.04616,0.09800,0.43429,0.0000,,,,0.0032,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,1.2450,4,0,-0.003212,0.001290,0.013816,0.0000,NO
25,1.2950,1.2950,0.0500,0.050,APPROACHING,0,924.93,941.44,1000.25,6.76,-5.15,60.10,0.92493,0.94144,1.00025,0.11800,-0.08982,1.04893,-0.12780,-0.08133,0.00093,0.04425,-0.09724,-0.42605,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92493,0.94144,1.00025,-0.11800,0.08982,-1.04893,0.12780,0.08133,-0.00093,-0.04425,0.09724,0.42605,0.0000,,,,0.0043,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,1.2950,4,0,-0.003118,0.001363,0.013720,0.0000,NO
26,1.3450,1.3450,0.0500,0.050,APPROACHING,0,918.39,937.34,1000.30,7.00,-5.28,58.86,0.91839,0.93734,1.00030,0.12213,-0.09210,1.02732,-0.13373,-0.08294,0.00105,0.04239,-0.09643,-0.41788,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.91839,0.93734,1.00030,-0.12213,0.09210,-1.02732,0.13373,0.08294,-0.00105,-0.04239,0.09643,0.41788,0.0000,,,,0.0054,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,1.3450,4,0,-0.002989,0.001385,0.013465,0.0000,NO
27,1.3950,1.3950,0.0500,0.050,APPROACHING,0,911.55,933.15,1000.36,7.23,-5.40,57.65,0.91155,0.93315,1.00036,0.12618,-0.09430,1.00610,-0.13969,-0.08442,0.00118,0.04062,-0.09561,-0.40986,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.91155,0.93315,1.00036,-0.12618,0.09430,-1.00610,0.13969,0.08442,-0.00118,-0.04062,0.09561,0.40986,0.0000,,,,0.0021,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,1.3950,4,0,-0.002860,0.001385,0.013047,0.0000,NO
28,1.4450,1.4450,0.0500,0.050,APPROACHING,0,904.42,928.90,1000.42,7.46,-5.52,56.45,0.90442,0.92890,1.00042,0.13015,-0.09643,0.98526,-0.14568,-0.08578,0.00131,0.03892,-0.09478,-0.40208,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90442,0.92890,1.00042,-0.13015,0.09643,-0.98526,0.14568,0.08578,-0.00131,-0.03892,0.09478,0.40208,0.0000,,,,0.0021,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,1.4450,4,0,-0.002751,0.001450,0.012910,0.0000,NO
29,1.4950,1.4950,0.0500,0.050,APPROACHING,0,896.99,924.58,1000.49,7.68,-5.64,55.28,0.89699,0.92458,1.00049,0.13405,-0.09848,0.96480,-0.15170,-0.08701,0.00145,0.03728,-0.09392,-0.39439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.89699,0.92458,1.00049,-0.13405,0.09848,-0.96480,0.15170,0.08701,-0.00145,-0.03728,0.09392,0.39439,0.0000,,,,0.0021,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,1.4950,4,0,-0.002647,0.001522,0.012822,0.0000,NO
30,1.5450,1.5450,0.0500,0.050,APPROACHING,0,889.25,920.20,1000.57,7.90,-5.76,54.13,0.88925,0.92020,1.00057,0.13787,-0.10046,0.94472,-0.15774,-0.08813,0.00160,0.03571,-0.09302,-0.38675,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.88925,0.92020,1.00057,-0.13787,0.10046,-0.94472,0.15774,0.08813,-0.00160,-0.03571,0.09302,0.38675,0.0000,,,,0.0033,,,,,,"[1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000]",0x11110000,1.5450,4,0,-0.002548,0.001652,0.012936,0.0000,NO
31,1.5950,1.5950,0.0500,0.050,APPROACHING,0,881.21,915.77,1000.65,8.11,-5.87,53.00,0.88121,0.91577,1.00065,0.14161,-0.10238,0.92502,-0.16380,-0.08913,0.00176,0.03420,-0.09204,-0.37904,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.88121,0.91577,1.00065,-0.14161,0.10238,-0.92502,0.16380,0.08913,-0.00176,-0.03420,0.09204,0.37904,0.0000,,,,0.0054,,,,,,"[1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000]",0x11000011,1.5950,4,4,-0.002436,0.001683,0.013170,0.0000,NO
32,1.6450,1.6450,0.0500,0.050,APPROACHING,0,873.05,911.15,1000.71,8.32,-5.97,51.89,0.87305,0.91115,1.00071,0.14528,-0.10423,0.90569,-0.16266,-0.09538,0.00064,0.03275,-0.09104,-0.37144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.87305,0.91115,1.00071,-0.14528,0.10423,-0.90569,0.16266,0.09538,-0.00064,-0.03275,0.09104,0.37144,0.0000,,,,0.0021,,,,,,"[1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000]",0x11000011,1.6450,4,0,-0.002349,0.001606,0.012629,0.0000,NO
33,1.6950,1.6950,0.0500,0.050,APPROACHING,0,864.94,906.23,1000.72,8.53,-6.07,50.81,0.86494,0.90623,1.00072,0.14887,-0.10601,0.88673,-0.16165,-0.10165,-0.00051,0.03135,-0.09008,-0.36415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.86494,0.90623,1.00072,-0.14887,0.10601,-0.88673,0.16165,0.10165,0.00051,-0.03135,0.09008,0.36415,0.0000,,,,0.0021,,,,,,"[1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000]",0x11000011,1.6950,4,0,-0.002301,0.001587,0.012421,0.0000,NO
34,1.7450,1.7450,0.0500,0.050,APPROACHING,0,856.88,900.99,1000.66,8.73,-6.17,49.74,0.85688,0.90099,1.00066,0.15239,-0.10774,0.86813,-0.16075,-0.10793,-0.00168,0.02999,-0.08914,-0.35700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.85688,0.90099,1.00066,-0.15239,0.10774,-0.86813,0.16075,0.10793,0.00168,-0.02999,0.08914,0.35700,0.0000,,,,0.0021,,,,,,"[1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000]",0x11000011,1.7450,4,0,-0.002268,0.001581,0.012313,0.0000,NO
35,1.7950,1.7950,0.0500,0.050,APPROACHING,0,848.87,895.44,1000.55,8.93,-6.27,48.69,0.84887,0.89544,1.00055,0.15583,-0.10940,0.84988,-0.15996,-0.11422,-0.00288,0.02864,-0.08820,-0.34990,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.84887,0.89544,1.00055,-0.15583,0.10940,-0.84988,0.15996,0.11422,0.00288,-0.02864,0.08820,0.34990,0.0000,,,,0.0033,,,,,,"[1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000]",0x11000011,1.7950,4,0,-0.002258,0.001611,0.012400,0.0000,NO
36,1.8450,1.8450,0.0500,0.050,APPROACHING,0,840.89,889.57,1000.37,9.12,-6.36,47.67,0.84089,0.88957,1.00037,0.15920,-0.11102,0.83198,-0.15929,-0.12052,-0.00410,0.02730,-0.08724,-0.34276,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.84089,0.88957,1.00037,-0.15920,0.11102,-0.83198,0.15929,0.12052,0.00410,-0.02730,0.08724,0.34276,0.0000,,,,0.0022,,,,,,"[1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000]",0x11000011,1.8450,4,0,-0.002187,0.001541,0.011957,0.0000,NO
