Time,Status,Stabilization_Time,Position_Error_m,Angle_Error_deg,Active_Thrusters,Solve_Time_s,Next_Update_s
3.2950,Traveling to Target (t = 3.3s),,1.27863,30.33,"[1, 2, 7, 8]",0.0033,3.3000
3.3450,Traveling to Target (t = 3.3s),,1.26569,29.90,"[1, 2, 7, 8]",0.0032,3.3500
3.3950,Traveling to Target (t = 3.4s),,1.25264,29.49,"[1, 2, 7, 8]",0.0033,3.4000
3.4450,Traveling to Target (t = 3.4s),,1.23948,29.08,"[1, 2, 7, 8]",0.0033,3.4500
3.4950,Traveling to Target (t = 3.5s),,1.22621,28.69,"[1, 2, 7, 8]",0.0022,3.5000
3.5450,Traveling to Target (t = 3.5s),,1.21286,28.31,"[1, 2, 7, 8]",0.0032,3.5500
3.5950,Traveling to Target (t = 3.6s),,1.19942,27.94,"[1, 2, 7, 8]",0.0044,3.6000
3.6450,Traveling to Target (t = 3.6s),,1.18592,27.58,"[1, 2, 3, 4, 7, 8]",0.0043,3.6500
3.6950,Traveling to Target (t = 3.7s),,1.17240,27.22,"[1, 2, 3, 4, 7, 8]",0.0033,3.7000
3.7450,Traveling to Target (t = 3.7s),,1.15891,26.88,"[1, 2, 3, 4, 7, 8]",0.0032,3.7500
3.7950,Traveling to Target (t = 3.8s),,1.14547,26.55,"[1, 2, 3, 4, 7, 8]",0.0032,3.8000
3.8450,Traveling to Target (t = 3.8s),,1.13207,26.22,"[1, 2, 3, 4]",0.0032,3.8500
3.8950,Traveling to Target (t = 3.9s),,1.11879,25.91,"[1, 2, 3, 4]",0.0033,3.9000
3.9450,Traveling to Target (t = 3.9s),,1.10566,25.60,"[1, 2, 3, 4]",0.0033,3.9500
3.9950,Traveling to Target (t = 4.0s),,1.09270,25.30,"[1, 2, 3, 4]",0.0021,4.0000
4.0450,Traveling to Target (t = 4.0s),,1.07991,25.01,"[1, 2, 3, 4]",0.0033,4.0500
4.0950,Traveling to Target (t = 4.1s),,1.06731,24.73,"[1, 2, 3, 4, 5, 6]",0.0021,4.1000
4.1450,Traveling to Target (t = 4.1s),,1.05497,24.45,"[1, 2, 3, 4, 5, 6]",0.0022,4.1500
4.1950,Traveling to Target (t = 4.2s),,1.04297,24.18,"[3, 4, 5, 6]",0.0021,4.2000
4.2450,Traveling to Target (t = 4.2s),,1.03139,23.92,"[3, 4, 5, 6]",0.0022,4.2500
4.2950,Traveling to Target (t = 4.3s),,1.02028,23.67,"[3, 4, 5, 6]",0.0022,4.3000
4.3450,Traveling to Target (t = 4.3s),,1.00964,23.42,"[1, 2, 3, 4]",0.0054,4.3500
4.3950,Traveling to Target (t = 4.4s),,0.99934,23.17,"[1, 2, 3, 4, 5, 6]",0.0033,4.4000
4.4450,Traveling to Target (t = 4.4s),,0.98933,22.93,"[1, 2, 3, 4, 5, 6]",0.0021,4.4500
4.4950,Traveling to Target (t = 4.5s),,0.97968,22.70,"[3, 4, 5, 6]",0.0022,4.5000
4.5450,Traveling to Target (t = 4.5s),,0.97045,22.47,"[3, 4, 5, 6]",0.0022,4.5500
4.5950,Traveling to Target (t = 4.6s),,0.96168,22.25,"[3, 4, 5, 6]",0.0021,4.6000
4.6450,Traveling to Target (t = 4.6s),,0.95339,22.03,"[3, 4, 5, 6]",0.0021,4.6500
4.6950,Traveling to Target (t = 4.7s),,0.94556,21.81,"[3, 4, 5, 6]",0.0021,4.7000
4.7450,Traveling to Target (t = 4.7s),,0.93818,21.60,"[3, 4, 5, 6]",0.0021,4.7500
4.7950,Traveling to Target (t = 4.8s),,0.93125,21.39,"[3, 4, 5, 6]",0.0021,4.8000
4.8450,Traveling to Target (t = 4.8s),,0.92477,21.18,"[3, 4, 5, 6]",0.0021,4.8500
4.8950,Traveling to Target (t = 4.9s),,0.91872,20.97,"[3, 4, 5, 6]",0.0021,4.9000
4.9450,Traveling to Target (t = 4.9s),,0.91310,20.77,"[3, 4, 5, 6]",0.0021,4.9500
4.9950,Traveling to Target (t = 5.0s),,0.90789,20.56,"[3, 4, 5, 6]",0.0022,5.0000
5.0450,Traveling to Target (t = 5.0s),,0.90310,20.36,"[3, 4, 5, 6]",0.0021,5.0500
5.0950,Traveling to Target (t = 5.1s),,0.89869,20.15,"[3, 4, 5, 6]",0.0021,5.1000
5.1450,Traveling to Target (t = 5.1s),,0.89468,19.94,"[1, 2, 3, 4, 5, 6]",0.0043,5.1500
5.1950,Traveling to Target (t = 5.2s),,0.89100,19.73,"[1, 2, 3, 4, 5, 6]",0.0032,5.2000
5.2450,Traveling to Target (t = 5.2s),,0.88760,19.51,"[1, 2, 3, 4, 5, 6]",0.0022,5.2500
5.2950,Traveling to Target (t = 5.3s),,0.88448,19.28,"[3, 4, 5, 6]",0.0021,5.3000
5.3450,Traveling to Target (t = 5.3s),,0.88167,19.05,"[3, 4, 5, 6]",0.0021,5.3500
5.3950,Traveling to Target (t = 5.4s),,0.87921,18.81,"[3, 4, 5, 6]",0.0021,5.4000
5.4450,Traveling to Target (t = 5.4s),,0.87708,18.56,"[3, 4, 5, 6]",0.0022,5.4500
5.4950,Traveling to Target (t = 5.5s),,0.87526,18.30,"[3, 4, 5, 6]",0.0021,5.5000
5.5450,Traveling to Target (t = 5.5s),,0.87376,18.02,"[3, 4, 5, 6]",0.0021,5.5500
5.5950,Traveling to Target (t = 5.6s),,0.87254,17.73,"[3, 4, 5, 6]",0.0022,5.6000
5.6450,Traveling to Target (t = 5.6s),,0.87160,17.42,"[3, 4, 5, 6]",0.0021,5.6500
5.6950,Traveling to Target (t = 5.7s),,0.87093,17.10,"[3, 4, 5, 6]",0.0021,5.7000
5.7450,Traveling to Target (t = 5.7s),,0.87051,16.76,"[3, 4, 5, 6]",0.0021,5.7500
5.7950,Traveling to Target (t = 5.8s),,0.87033,16.42,"[3, 4, 5, 6]",0.0021,5.8000
5.8450,Traveling to Target (t = 5.8s),,0.87037,16.06,"[1, 2, 3, 4, 5, 6]",0.0043,5.8500
5.8950,Traveling to Target (t = 5.9s),,0.87058,15.70,"[1, 2, 3, 4, 5, 6]",0.0021,5.9000
5.9450,Traveling to Target (t = 5.9s),,0.87094,15.32,"[1, 2, 3, 4, 5, 6]",0.0022,5.9500
5.9950,Traveling to Target (t = 6.0s),,0.87144,14.95,"[1, 2, 3, 4, 5, 6]",0.0022,6.0000
6.0450,Traveling to Target (t = 6.0s),,0.87206,14.57,"[1, 2, 3, 4, 5, 6]",0.0022,6.0500
6.0950,Traveling to Target (t = 6.1s),,0.87280,14.19,"[3, 4, 5, 6]",0.0032,6.1000
6.1450,Traveling to Target (t = 6.1s),,0.87367,13.81,"[3, 4, 5, 6]",0.0021,6.1500
6.1950,Traveling to Target (t = 6.2s),,0.87469,13.44,"[3, 4, 5, 6]",0.0021,6.2000
6.2450,Traveling to Target (t = 6.2s),,0.87584,13.06,"[3, 4, 5, 6]",0.0021,6.2500
6.2950,Traveling to Target (t = 6.3s),,0.87712,12.69,"[3, 4, 5, 6]",0.0033,6.3000
6.3450,Traveling to Target (t = 6.3s),,0.87850,12.33,"[3, 4, 5, 6]",0.0021,6.3500
6.3950,Traveling to Target (t = 6.4s),,0.87997,11.98,"[3, 4, 5, 6]",0.0022,6.4000
6.4450,Traveling to Target (t = 6.4s),,0.88152,11.63,"[3, 4, 5, 6]",0.0043,6.4500
6.4950,Traveling to Target (t = 6.5s),,0.88315,11.30,"[3, 4, 5, 6]",0.0021,6.5000
6.5450,Traveling to Target (t = 6.5s),,0.88483,10.98,"[3, 4, 5, 6]",0.0022,6.5500
6.5950,Traveling to Target (t = 6.6s),,0.88655,10.66,"[3, 4, 5, 6]",0.0022,6.6000
6.6450,Traveling to Target (t = 6.6s),,0.88832,10.36,"[3, 4, 5, 6]",0.0044,6.6500
6.6950,Traveling to Target (t = 6.7s),,0.89010,10.08,"[3, 4, 5, 6]",0.0022,6.7000
6.7450,Traveling to Target (t = 6.7s),,0.89191,9.81,"[3, 4, 5, 6]",0.0022,6.7500
6.7950,Traveling to Target (t = 6.8s),,0.89372,9.55,"[3, 4, 5, 6]",0.0021,6.8000
6.8450,Traveling to Target (t = 6.8s),,0.89552,9.30,"[3, 4, 5, 6]",0.0022,6.8500
6.8950,Traveling to Target (t = 6.9s),,0.89732,9.08,"[3, 4, 5, 6]",0.0022,6.9000
6.9450,Traveling to Target (t = 6.9s),,0.89909,8.86,"[3, 4, 5, 6]",0.0021,6.9500
6.9950,Traveling to Target (t = 7.0s),,0.90084,8.67,"[3, 4, 5, 6]",0.0021,7.0000
7.0450,Traveling to Target (t = 7.0s),,0.90255,8.49,"[3, 4, 5, 6]",0.0022,7.0500
7.0950,Traveling to Target (t = 7.1s),,0.90422,8.32,"[3, 4, 5, 6]",0.0043,7.1000
7.1450,Traveling to Target (t = 7.1s),,0.90584,8.18,"[3, 4, 5, 6]",0.0022,7.1500
7.1950,Traveling to Target (t = 7.2s),,0.90740,8.05,"[3, 4, 5, 6]",0.0021,7.2000
7.2450,Traveling to Target (t = 7.2s),,0.90891,7.94,"[3, 4, 5, 6]",0.0022,7.2500
7.2950,Traveling to Target (t = 7.3s),,0.91034,7.84,"[3, 4, 5, 6]",0.0022,7.3000
7.3450,Traveling to Target (t = 7.3s),,0.91171,7.76,"[3, 4, 5, 6]",0.0032,7.3500
7.3950,Traveling to Target (t = 7.4s),,0.91299,7.70,"[3, 4, 5, 6]",0.0022,7.4000
7.4450,Traveling to Target (t = 7.4s),,0.91420,7.66,"[3, 4, 5, 6]",0.0021,7.4500
7.4950,Traveling to Target (t = 7.5s),,0.91532,7.63,"[3, 4, 5, 6]",0.0021,7.5000
7.5450,Traveling to Target (t = 7.5s),,0.91635,7.61,"[3, 4, 5, 6]",0.0021,7.5500
7.5950,Traveling to Target (t = 7.6s),,0.91730,7.61,"[3, 4, 5, 6]",0.0021,7.6000
7.6450,Traveling to Target (t = 7.6s),,0.91814,7.62,"[3, 4, 5, 6]",0.0022,7.6500
7.6950,Traveling to Target (t = 7.7s),,0.91889,7.65,"[3, 4, 5, 6]",0.0021,7.7000
7.7450,Traveling to Target (t = 7.7s),,0.91954,7.68,"[3, 4, 5, 6]",0.0044,7.7500
7.7950,Traveling to Target (t = 7.8s),,0.92008,7.73,"[3, 4, 5, 6]",0.0021,7.8000
7.8450,Traveling to Target (t = 7.8s),,0.92052,7.79,"[3, 4, 5, 6]",0.0021,7.8500
7.8950,Traveling to Target (t = 7.9s),,0.92086,7.86,"[3, 4, 5, 6]",0.0021,7.9000
7.9450,Traveling to Target (t = 7.9s),,0.92109,7.93,"[3, 4, 5, 6]",0.0043,7.9500
7.9950,Traveling to Target (t = 8.0s),,0.92122,8.02,"[3, 4, 5, 6]",0.0032,8.0000
8.0450,Traveling to Target (t = 8.0s),,0.92123,8.11,"[3, 4, 5, 6]",0.0033,8.0500
8.0950,Traveling to Target (t = 8.1s),,0.92114,8.21,"[3, 4, 5, 6]",0.0021,8.1000
8.1450,Traveling to Target (t = 8.1s),,0.92094,8.31,"[3, 4, 5, 6]",0.0021,8.1500
8.1950,Traveling to Target (t = 8.2s),,0.92063,8.42,"[3, 4, 5, 6]",0.0032,8.2000
8.2450,Traveling to Target (t = 8.2s),,0.92022,8.54,"[3, 4, 5, 6]",0.0022,8.2500
8.2950,Traveling to Target (t = 8.3s),,0.91970,8.65,"[3, 4, 5, 6]",0.0033,8.3000
8.3450,Traveling to Target (t = 8.3s),,0.91908,8.77,"[3, 4, 5, 6]",0.0033,8.3500
8.3950,Traveling to Target (t = 8.4s),,0.91836,8.90,"[1, 2, 3, 4, 5, 6]",0.0022,8.4000
8.4450,Traveling to Target (t = 8.4s),,0.91755,9.03,"[3, 4, 5, 6]",0.0034,8.4500
8.4950,Traveling to Target (t = 8.5s),,0.91665,9.15,"[1, 2, 3, 4, 5, 6]",0.0033,8.5000
8.5450,Traveling to Target (t = 8.5s),,0.91566,9.29,"[1, 2, 3, 4, 5, 6]",0.0021,8.5500
8.5950,Traveling to Target (t = 8.6s),,0.91461,9.42,"[1, 2, 3, 4, 5, 6]",0.0032,8.6000
8.6450,Traveling to Target (t = 8.6s),,0.91348,9.55,"[1, 2, 3, 4, 5, 6]",0.0021,8.6500
8.6950,Traveling to Target (t = 8.7s),,0.91229,9.68,"[1, 2, 3, 4, 5, 6]",0.0022,8.7000
8.7450,Traveling to Target (t = 8.7s),,0.91103,9.82,"[1, 2, 3, 4, 5, 6]",0.0033,8.7500
8.7950,Traveling to Target (t = 8.8s),,0.90971,9.95,"[1, 2, 3, 4, 5, 6]",0.0032,8.8000
8.8450,Traveling to Target (t = 8.8s),,0.90833,10.09,"[1, 2, 3, 4, 5, 6]",0.0032,8.8500
8.8950,Traveling to Target (t = 8.9s),,0.90689,10.22,"[1, 2, 3, 4, 5, 6]",0.0033,8.9000
8.9450,Traveling to Target (t = 8.9s),,0.90540,10.35,"[1, 2, 3, 4, 5, 6]",0.0035,8.9500
8.9950,Traveling to Target (t = 9.0s),,0.90386,10.48,"[1, 2, 3, 4, 5, 6]",0.0021,9.0000
9.0450,Traveling to Target (t = 9.0s),,0.90227,10.61,"[1, 2, 3, 4, 5, 6]",0.0022,9.0500
9.0950,Traveling to Target (t = 9.1s),,0.90063,10.74,"[1, 2, 3, 4]",0.0033,9.1000
9.1450,Traveling to Target (t = 9.1s),,0.89896,10.87,"[1, 2, 3, 4]",0.0033,9.1500
9.1950,Traveling to Target (t = 9.2s),,0.89728,10.99,"[1, 2, 3, 4]",0.0044,9.2000
9.2450,Traveling to Target (t = 9.2s),,0.89559,11.11,"[3, 4, 5, 6]",0.0066,9.2500
9.2950,Traveling to Target (t = 9.3s),,0.89387,11.23,"[3, 4, 5, 6]",0.0033,9.3000
9.3450,Traveling to Target (t = 9.3s),,0.89210,11.35,"[3, 4, 5, 6]",0.0032,9.3500
9.3950,Traveling to Target (t = 9.4s),,0.89029,11.47,"[3, 4, 5, 6]",0.0033,9.4000
9.4450,Traveling to Target (t = 9.4s),,0.88844,11.58,"[1, 2, 3, 4, 5, 6]",0.0032,9.4500
9.4950,Traveling to Target (t = 9.5s),,0.88657,11.69,"[1, 2, 3, 4, 5, 6]",0.0022,9.5000
9.5450,Traveling to Target (t = 9.5s),,0.88469,11.80,"[3, 4, 5, 6]",0.0044,9.5500
9.5950,Traveling to Target (t = 9.6s),,0.88281,11.91,"[1, 2, 3, 4, 5, 6]",0.0033,9.6000
9.6450,Traveling to Target (t = 9.6s),,0.88093,12.02,"[1, 2, 3, 4, 5, 6]",0.0044,9.6500
9.6950,Traveling to Target (t = 9.7s),,0.87906,12.12,"[1, 2, 3, 4, 5, 6, 7, 8]",0.0022,9.7000
9.7450,Traveling to Target (t = 9.7s),,0.87725,12.22,"[1, 2, 3, 4, 5, 6, 7, 8]",0.0022,9.7500
9.7950,Traveling to Target (t = 9.8s),,0.87553,12.32,"[1, 2, 3, 4, 5, 6, 7, 8]",0.0021,9.8000
9.8450,Traveling to Target (t = 9.8s),,0.87392,12.41,"[1, 2, 3, 4, 5, 6, 7, 8]",0.0022,9.8500
9.8950,Traveling to Target (t = 9.9s),,0.87240,12.50,"[1, 2, 3, 4, 5, 6, 7, 8]",0.0022,9.9000
9.9450,Traveling to Target (t = 9.9s),,0.87097,12.59,"[1, 2, 3, 4, 5, 6, 7, 8]",0.0022,9.9500
9.9950,Traveling to Target (t = 10.0s),,0.86965,12.67,"[1, 2, 3, 4, 5, 6, 7, 8]",0.0022,10.0000
10.0450,Traveling to Target (t = 10.0s),,0.86842,12.75,"[1, 2, 3, 4, 6, 7, 8]",0.0022,10.0500
10.0950,Traveling to Target (t = 10.1s),,0.86730,12.82,"[1, 2, 3, 4, 7, 8]",0.0022,10.1000
10.1450,Traveling to Target (t = 10.1s),,0.86628,12.88,"[1, 2, 6, 7, 8]",0.0022,10.1500
10.1950,Traveling to Target (t = 10.2s),,0.86540,12.93,"[1, 2, 7, 8]",0.0022,10.2000
10.2450,Traveling to Target (t = 10.2s),,0.86468,12.96,"[1, 2, 6, 7, 8]",0.0021,10.2500
10.2950,Traveling to Target (t = 10.3s),,0.86411,12.95,"[1, 2, 5, 6, 7, 8]",0.0021,10.3000
10.3450,Traveling to Target (t = 10.3s),,0.86366,12.88,"[1, 2, 6, 7, 8]",0.0022,10.3500
10.3950,Traveling to Target (t = 10.4s),,0.86335,12.71,"[1, 2, 5, 6, 7, 8]",0.0022,10.4000
10.4450,Traveling to Target (t = 10.4s),,0.86315,12.41,"[1, 2, 7, 8]",0.0022,10.4500
10.4950,Traveling to Target (t = 10.5s),,0.86306,12.01,"[1, 2, 5, 6, 7, 8]",0.0022,10.5000
10.5450,Traveling to Target (t = 10.5s),,0.86309,11.53,"[1, 2, 7, 8]",0.0022,10.5500
10.5950,Traveling to Target (t = 10.6s),,0.86321,11.00,"[1, 2, 5, 6, 7, 8]",0.0021,10.6000
10.6450,Traveling to Target (t = 10.6s),,0.86342,10.48,"[1, 2, 7, 8]",0.0021,10.6500
10.6950,Traveling to Target (t = 10.7s),,0.86372,9.96,"[1, 2, 5, 6, 7, 8]",0.0022,10.7000
10.7450,Traveling to Target (t = 10.7s),,0.86409,9.45,"[1, 2, 7, 8]",0.0021,10.7500
10.7950,Traveling to Target (t = 10.8s),,0.86453,8.95,"[1, 2, 5, 6, 7, 8]",0.0021,10.8000
10.8450,Traveling to Target (t = 10.8s),,0.86503,8.46,"[1, 2, 5, 6, 7, 8]",0.0021,10.8500
10.8950,Traveling to Target (t = 10.9s),,0.86557,7.98,"[5, 6, 7, 8]",0.0054,10.9000
10.9450,Traveling to Target (t = 10.9s),,0.86614,7.52,"[5, 6, 7, 8]",0.0022,10.9500
10.9950,Traveling to Target (t = 11.0s),,0.86672,7.07,"[5, 6, 7, 8]",0.0022,11.0000
11.0450,Traveling to Target (t = 11.0s),,0.86731,6.64,"[1, 2, 5, 6, 7, 8]",0.0021,11.0500
11.0950,Traveling to Target (t = 11.1s),,0.86791,6.22,"[5, 6, 7, 8]",0.0022,11.1000
11.1450,Traveling to Target (t = 11.1s),,0.86851,5.81,"[1, 2, 5, 6, 7, 8]",0.0021,11.1500
11.1950,Traveling to Target (t = 11.2s),,0.86913,5.43,"[1, 2, 5, 6, 7, 8]",0.0021,11.2000
11.2450,Traveling to Target (t = 11.2s),,0.86974,5.05,"[1, 2, 5, 6, 7, 8]",0.0022,11.2500
11.2950,Traveling to Target (t = 11.3s),,0.87036,4.70,"[1, 2, 5, 6, 7, 8]",0.0021,11.3000
11.3450,Traveling to Target (t = 11.3s),,0.87098,4.37,"[1, 2, 5, 6, 7, 8]",0.0021,11.3500
11.3950,Traveling to Target (t = 11.4s),,0.87159,4.06,"[1, 2, 5, 6, 7, 8]",0.0022,11.4000
11.4450,Traveling to Target (t = 11.4s),,0.87219,3.78,"[1, 2, 5, 6, 7, 8]",0.0021,11.4500
11.4950,Traveling to Target (t = 11.5s),,0.87277,3.53,"[1, 2, 5, 6, 7, 8]",0.0021,11.5000
11.5450,Traveling to Target (t = 11.5s),,0.87333,3.31,"[1, 2, 5, 6, 7, 8]",0.0054,11.5500
11.5950,Traveling to Target (t = 11.6s),,0.87388,3.13,"[1, 2, 7, 8]",0.0021,11.6000
11.6450,Traveling to Target (t = 11.6s),,0.87440,2.99,"[1, 2, 7, 8]",0.0032,11.6500
11.6950,Traveling to Target (t = 11.7s),,0.87490,2.90,"[1, 2, 7, 8]",0.0021,11.7000
11.7450,Traveling to Target (t = 11.7s),,0.87538,2.85,"[1, 2, 5, 6, 7, 8]",0.0021,11.7500
11.7950,Traveling to Target (t = 11.8s),,0.87582,2.85,"[1, 2, 7, 8]",0.0022,11.8000
11.8450,Traveling to Target (t = 11.8s),,0.87622,2.89,"[1, 2, 5, 6, 7, 8]",0.0022,11.8500
11.8950,Traveling to Target (t = 11.9s),,0.87659,2.98,"[1, 2, 7, 8]",0.0021,11.9000
11.9450,Traveling to Target (t = 11.9s),,0.87692,3.09,"[1, 2, 5, 6, 7, 8]",0.0032,11.9500
11.9950,Traveling to Target (t = 12.0s),,0.87720,3.24,"[1, 2, 7, 8]",0.0022,12.0000
12.0450,Traveling to Target (t = 12.0s),,0.87744,3.41,"[1, 2, 5, 6, 7, 8]",0.0022,12.0500
12.0950,Traveling to Target (t = 12.1s),,0.87764,3.59,"[1, 2, 5, 6, 7, 8]",0.0021,12.1000
12.1450,Traveling to Target (t = 12.1s),,0.87779,3.79,"[1, 2, 5, 6, 7, 8]",0.0021,12.1500
12.1950,Traveling to Target (t = 12.2s),,0.87789,4.00,"[1, 2, 7, 8]",0.0022,12.2000
