Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Y_mm,Telemetry_Z_mm,Telemetry_Roll_deg,Telemetry_Pitch_deg,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Z,Current_Roll,Current_Pitch,Current_Yaw,Current_VX,Current_VY,Current_VZ,Current_WX,Current_WY,Current_WZ,Target_X,Target_Y,Target_Z,Target_Roll,Target_Pitch,Target_Yaw,Target_VX,Target_VY,Target_VZ,Target_WX,Target_WY,Target_WZ,Error_X,Error_Y,Error_Z,Error_Roll,Error_Pitch,Error_Yaw,Error_VX,Error_VY,Error_VZ,Error_WX,Error_WY,Error_WZ,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,RW_Torque_X,RW_Torque_Y,RW_Torque_Z,Total_MPC_Loop_Time,Timing_Violation
10,0.5450,0.5450,0.0500,0.050,APPROACHING,0,996.13,993.15,993.53,84.68,11.39,4.32,0.99613,0.99315,0.99353,1.47791,0.19885,0.07542,-0.01059,-0.02769,-0.02600,-10.08836,10.15513,11.60359,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99613,0.99315,0.99353,-1.47791,-0.19885,-0.07542,0.01059,0.02769,0.02600,10.08836,-10.15513,-11.60359,0.0000,,,,0.0069,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 1.000]",0x101001,0.5450,3,2,-2.000000,2.000000,2.000000,0.0000,NO
11,0.5950,0.5950,0.0500,0.050,APPROACHING,0,995.56,991.68,992.19,52.58,-10.60,44.95,0.99556,0.99168,0.99219,0.91775,-0.18495,0.78458,-0.01177,-0.03139,-0.02758,-11.27303,11.34861,12.79259,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99556,0.99168,0.99219,-0.91775,0.18495,-0.78458,0.01177,0.03139,0.02758,11.27303,-11.34861,-12.79259,0.0000,,,,0.0364,,,,,,"[1.000, 0.000, 1.000, 0.000, 1.000, 0.000]",0x101010,0.5950,3,2,-2.000000,2.000000,2.000000,0.0000,NO
12,0.6450,0.6450,0.0500,0.050,APPROACHING,0,994.96,990.07,990.71,10.67,-1.12,94.96,0.99496,0.99007,0.99071,0.18628,-0.01951,1.65745,-0.01173,-0.03319,-0.03132,-12.45771,12.54210,13.98159,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99496,0.99007,0.99071,-0.18628,0.01951,-1.65745,0.01173,0.03319,0.03132,12.45771,-12.54210,-13.98159,0.0000,,,,0.0408,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.6450,3,2,-2.000000,2.000000,2.000000,0.0000,NO
13,0.6950,0.6950,0.0500,0.050,APPROACHING,0,994.33,988.33,989.10,-15.14,39.20,136.00,0.99433,0.98833,0.98910,-0.26432,0.68424,2.37371,-0.01255,-0.03679,-0.03312,-13.64238,13.73559,15.17058,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99433,0.98833,0.98910,0.26432,-0.68424,-2.37371,0.01255,0.03679,0.03312,13.64238,-13.73559,-15.17058,0.0000,,,,0.0408,,,,,,"[0.000, 1.000, 0.000, 1.000, 1.000, 0.000]",0x010110,0.6950,3,2,-2.000000,2.000000,2.000000,0.0000,NO
14,0.7450,0.7450,0.0500,0.050,APPROACHING,0,993.70,986.44,987.35,69.23,77.94,-90.30,0.99370,0.98644,0.98735,1.20835,1.36031,-1.57609,-0.01174,-0.03878,-0.03659,-14.82706,14.92909,16.35956,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99370,0.98644,0.98735,-1.20835,-1.36031,1.57609,0.01174,0.03878,0.03659,14.82706,-14.92909,-16.35956,0.0000,,,,0.0408,,,,,,"[0.000, 1.000, 0.000, 1.000, 0.000, 1.000]",0x010101,0.7450,3,2,-2.000000,2.000000,2.000000,0.0000,NO
15,0.7950,0.7950,0.0500,0.050,APPROACHING,0,993.12,984.41,985.49,94.36,24.99,-8.03,0.99312,0.98441,0.98549,1.64686,0.43613,-0.14019,-0.01105,-0.04268,-0.03740,-16.01175,16.12260,17.54853,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99312,0.98441,0.98549,-1.64686,-0.43613,0.14019,0.01105,0.04268,0.03740,16.01175,-16.12260,-17.54853,0.0000,,,,0.0408,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 1.000]",0x101001,0.7950,3,4,-2.000000,2.000000,2.000000,0.0000,NO
16,0.8450,0.8450,0.0500,0.050,APPROACHING,0,992.50,982.20,983.58,48.27,-11.15,51.47,0.99250,0.98220,0.98358,0.84248,-0.19465,0.89826,-0.01270,-0.04597,-0.03896,-17.19644,17.31610,18.73750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99250,0.98220,0.98358,-0.84248,0.19465,-0.89826,0.01270,0.04597,0.03896,17.19644,-17.31610,-18.73750,0.0000,,,,0.0408,,,,,,"[1.000, 0.000, 1.000, 0.000, 1.000, 0.000]",0x101010,0.8450,3,2,-2.000000,2.000000,2.000000,0.0000,NO
17,0.8950,0.8950,0.0500,0.050,APPROACHING,0,991.87,979.86,981.54,-5.75,19.03,118.41,0.99187,0.97986,0.98154,-0.10028,0.33222,2.06661,-0.01147,-0.04793,-0.04216,-18.38113,18.50962,19.92645,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99187,0.97986,0.98154,0.10028,-0.33222,-2.06661,0.01147,0.04793,0.04216,18.38113,-18.50962,-19.92645,0.0000,,,,0.0409,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.8950,3,2,-2.000000,2.000000,2.000000,0.0000,NO
18,0.9450,0.9450,0.0500,0.050,APPROACHING,0,991.33,977.36,979.41,45.24,79.70,-119.45,0.99133,0.97736,0.97941,0.78953,1.39101,-2.08473,-0.00960,-0.05134,-0.04224,-19.56583,19.70314,21.11540,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99133,0.97736,0.97941,-0.78953,-1.39101,2.08473,0.00960,0.05134,0.04224,19.56583,-19.70314,-21.11540,0.0000,,,,0.0408,,,,,,"[0.000, 1.000, 0.000, 1.000, 0.000, 1.000]",0x010101,0.9450,3,4,-2.000000,2.000000,2.000000,0.0000,NO
19,0.9950,0.9950,0.0500,0.050,APPROACHING,0,990.85,974.70,977.27,88.98,14.84,1.67,0.99085,0.97470,0.97727,1.55295,0.25898,0.02915,-0.00882,-0.05506,-0.04286,-20.75052,20.89666,22.30434,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99085,0.97470,0.97727,-1.55295,-0.25898,-0.02915,0.00882,0.05506,0.04286,20.75052,-20.89666,-22.30434,0.0000,,,,0.0408,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 1.000]",0x101001,0.9950,3,4,-2.000000,2.000000,2.000000,0.0000,NO
20,1.0450,1.0450,0.0500,0.050,APPROACHING,0,990.38,971.86,975.09,20.63,-5.96,84.35,0.99038,0.97186,0.97509,0.36007,-0.10395,1.47210,-0.00890,-0.05871,-0.04391,-21.93523,22.09019,23.49326,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99038,0.97186,0.97509,-0.36007,0.10395,-1.47210,0.00890,0.05871,0.04391,21.93523,-22.09019,-23.49326,0.0000,,,,0.0408,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,1.0450,3,4,-2.000000,2.000000,2.000000,0.0000,NO
21,1.0950,1.0950,0.0500,0.050,APPROACHING,0,989.89,968.85,972.85,-14.83,62.84,158.49,0.98989,0.96885,0.97285,-0.25882,1.09669,2.76618,-0.00935,-0.06215,-0.04525,-23.11993,23.28372,24.68218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98989,0.96885,0.97285,0.25882,-1.09669,-2.76618,0.00935,0.06215,0.04525,23.11993,-23.28372,-24.68218,0.0000,,,,0.0408,,,,,,"[0.000, 1.000, 0.000, 1.000, 0.000, 1.000]",0x010101,1.0950,3,4,-2.000000,2.000000,2.000000,0.0000,NO
22,1.1450,1.1450,0.0500,0.050,APPROACHING,0,989.38,965.66,970.55,95.13,24.75,-7.36,0.98938,0.96566,0.97055,1.66041,0.43202,-0.12840,-0.01000,-0.06558,-0.04641,-24.30464,24.47726,25.87110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98938,0.96566,0.97055,-1.66041,-0.43202,0.12840,0.01000,0.06558,0.04641,24.30464,-24.47726,-25.87110,0.0000,,,,0.0408,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 1.000]",0x101001,1.1450,3,4,-2.000000,2.000000,2.000000,0.0000,NO
23,1.1950,1.1950,0.0500,0.050,APPROACHING,0,988.84,962.31,968.19,19.70,-5.25,85.73,0.98884,0.96231,0.96819,0.34384,-0.09158,1.49630,-0.01052,-0.06899,-0.04750,-25.48936,25.67080,27.06000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98884,0.96231,0.96819,-0.34384,0.09158,-1.49630,0.01052,0.06899,0.04750,25.48936,-25.67080,-27.06000,0.0000,,,,0.0408,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,1.1950,3,4,-2.000000,2.000000,2.000000,0.0000,NO
24,1.2450,1.2450,0.0500,0.050,APPROACHING,0,988.28,958.77,965.78,1.94,75.62,-172.21,0.98828,0.95877,0.96578,0.03382,1.31988,-3.00560,-0.01047,-0.07238,-0.04850,-26.67408,26.86435,28.24889,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98828,0.95877,0.96578,-0.03382,-1.31988,3.00560,0.01047,0.07238,0.04850,26.67408,-26.86435,-28.24889,0.0000,,,,0.0408,,,,,,"[0.000, 1.000, 0.000, 1.000, 0.000, 1.000]",0x010101,1.2450,3,4,-2.000000,2.000000,2.000000,0.0000,NO
25,1.2950,1.2950,0.0500,0.050,APPROACHING,0,987.75,955.07,963.33,79.48,3.38,15.31,0.98775,0.95507,0.96333,1.38723,0.05899,0.26729,-0.00977,-0.07578,-0.04891,-27.85880,28.05791,29.43778,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98775,0.95507,0.96333,-1.38723,-0.05899,-0.26729,0.00977,0.07578,0.04891,27.85880,-28.05791,-29.43778,0.0000,,,,0.0408,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 1.000]",0x101001,1.2950,3,4,-2.000000,2.000000,2.000000,0.0000,NO
26,1.3450,1.3450,0.0500,0.050,APPROACHING,0,987.27,951.19,960.86,-7.05,22.81,121.37,0.98727,0.95119,0.96086,-0.12302,0.39808,2.11828,-0.00828,-0.07886,-0.04864,-29.04352,29.25147,30.62665,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98727,0.95119,0.96086,0.12302,-0.39808,-2.11828,0.00828,0.07886,0.04864,29.04352,-29.25147,-30.62665,0.0000,,,,0.0408,,,,,,"[0.000, 1.000, 0.000, 1.000, 1.000, 0.000]",0x010110,1.3450,3,6,-2.000000,2.000000,2.000000,0.0000,NO
27,1.3950,1.3950,0.0500,0.050,APPROACHING,0,986.85,947.21,958.35,102.57,44.22,-23.33,0.98685,0.94721,0.95835,1.79016,0.77177,-0.40715,-0.00710,-0.08035,-0.05140,-30.22825,30.44503,31.81552,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98685,0.94721,0.95835,-1.79016,-0.77177,0.40715,0.00710,0.08035,0.05140,30.22825,-30.44503,-31.81552,0.0000,,,,0.0408,,,,,,"[0.000, 1.000, 1.000, 0.000, 0.000, 1.000]",0x011001,1.3950,3,4,-2.000000,2.000000,2.000000,0.0000,NO
28,1.4450,1.4450,0.0500,0.050,APPROACHING,0,986.54,943.15,955.71,19.37,-4.79,86.44,0.98654,0.94315,0.95571,0.33813,-0.08354,1.50869,-0.00461,-0.08162,-0.05309,-31.41298,31.63860,33.00438,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98654,0.94315,0.95571,-0.33813,0.08354,-1.50869,0.00461,0.08162,0.05309,31.41298,-31.63860,-33.00438,0.0000,,,,0.0408,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,1.4450,3,6,-2.000000,2.000000,2.000000,0.0000,NO
29,1.4950,1.4950,0.0500,0.050,APPROACHING,0,986.29,938.98,953.02,91.63,73.52,-63.27,0.98629,0.93898,0.95302,1.59925,1.28311,-1.10427,-0.00401,-0.08473,-0.05351,-32.59771,32.83218,34.19323,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98629,0.93898,0.95302,-1.59925,-1.28311,1.10427,0.00401,0.08473,0.05351,32.59771,-32.83218,-34.19323,0.0000,,,,0.0408,,,,,,"[0.000, 1.000, 0.000, 1.000, 0.000, 1.000]",0x010101,1.4950,3,4,-2.000000,2.000000,2.000000,0.0000,NO
30,1.5450,1.5450,0.0500,0.050,APPROACHING,0,986.12,934.67,950.35,40.30,-10.86,62.06,0.98612,0.93467,0.95035,0.70339,-0.18949,1.08323,-0.00218,-0.08701,-0.05236,-33.78245,34.02576,35.38207,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98612,0.93467,0.95035,-0.70339,0.18949,-1.08323,0.00218,0.08701,0.05236,33.78245,-34.02576,-35.38207,0.0000,,,,0.0408,,,,,,"[1.000, 0.000, 1.000, 0.000, 1.000, 0.000]",0x101010,1.5450,3,6,-2.000000,2.000000,2.000000,0.0000,NO
31,1.5950,1.5950,0.0500,0.050,APPROACHING,0,986.06,930.28,947.67,38.14,80.04,-128.73,0.98606,0.93028,0.94767,0.66561,1.39694,-2.24674,0.00054,-0.08771,-0.05362,-34.96719,35.21935,36.57091,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98606,0.93028,0.94767,-0.66561,-1.39694,2.24674,-0.00054,0.08771,0.05362,34.96719,-35.21935,-36.57091,0.0000,,,,0.0408,,,,,,"[0.000, 1.000, 0.000, 1.000, 0.000, 1.000]",0x010101,1.5950,3,6,-2.000000,2.000000,2.000000,0.0000,NO
32,1.6450,1.6450,0.0500,0.050,APPROACHING,0,986.10,925.81,944.98,45.27,-10.93,56.42,0.98610,0.92581,0.94498,0.79017,-0.19077,0.98469,0.00198,-0.09025,-0.05291,-36.15193,36.41294,37.75973,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98610,0.92581,0.94498,-0.79017,0.19077,-0.98469,-0.00198,0.09025,0.05291,36.15193,-36.41294,-37.75973,0.0000,,,,0.0408,,,,,,"[1.000, 0.000, 1.000, 0.000, 1.000, 0.000]",0x101010,1.6450,3,6,-2.000000,2.000000,2.000000,0.0000,NO
33,1.6950,1.6950,0.0500,0.050,APPROACHING,0,986.25,921.26,942.27,58.81,79.74,-104.89,0.98625,0.92126,0.94227,1.02651,1.39168,-1.83073,0.00453,-0.09089,-0.05421,-37.33668,37.60654,38.94855,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98625,0.92126,0.94227,-1.02651,-1.39168,1.83073,-0.00453,0.09089,0.05421,37.33668,-37.60654,-38.94855,0.0000,,,,0.0409,,,,,,"[0.000, 1.000, 0.000, 1.000, 0.000, 1.000]",0x010101,1.6950,3,6,-2.000000,2.000000,2.000000,0.0000,NO
34,1.7450,1.7450,0.0500,0.050,APPROACHING,0,986.49,916.63,939.56,33.19,-9.74,70.46,0.98649,0.91663,0.93956,0.57936,-0.17007,1.22969,0.00604,-0.09308,-0.05316,-38.52142,38.80014,40.13735,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98649,0.91663,0.93956,-0.57936,0.17007,-1.22969,-0.00604,0.09308,0.05316,38.52142,-38.80014,-40.13735,0.0000,,,,0.0408,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,1.7450,3,4,-2.000000,2.000000,2.000000,0.0000,NO
35,1.7950,1.7950,0.0500,0.050,APPROACHING,0,986.76,911.91,936.87,102.56,63.42,-42.57,0.98676,0.91191,0.93687,1.79009,1.10697,-0.74299,0.00627,-0.09580,-0.05342,-39.70618,39.99375,41.32615,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98676,0.91191,0.93687,-1.79009,-1.10697,0.74299,-0.00627,0.09580,0.05342,39.70618,-39.99375,-41.32615,0.0000,,,,0.0408,,,,,,"[0.000, 1.000, 1.000, 0.000, 0.000, 1.000]",0x011001,1.7950,3,6,-2.000000,2.000000,2.000000,0.0000,NO
36,1.8450,1.8450,0.0500,0.050,APPROACHING,0,987.09,907.08,934.13,7.98,3.76,100.74,0.98709,0.90708,0.93413,0.13927,0.06562,1.75819,0.00815,-0.09666,-0.05511,-40.89093,41.18737,42.51494,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98709,0.90708,0.93413,-0.13927,-0.06562,-1.75819,-0.00815,0.09666,0.05511,40.89093,-41.18737,-42.51494,0.0000,,,,0.0408,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,1.8450,3,6,-2.000000,2.000000,2.000000,0.0000,NO
37,1.8950,1.8950,0.0500,0.050,APPROACHING,0,987.52,902.17,931.36,96.99,27.00,-8.85,0.98752,0.90217,0.93136,1.69281,0.47127,-0.15440,0.00949,-0.09867,-0.05416,-42.07569,42.38099,43.70372,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98752,0.90217,0.93136,-1.69281,-0.47127,0.15440,-0.00949,0.09867,0.05416,42.07569,-42.38099,-43.70372,0.0000,,,,0.0408,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 1.000]",0x101001,1.8950,3,4,-2.000000,2.000000,2.000000,0.0000,NO
