Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Y_mm,Telemetry_Z_mm,Telemetry_Roll_deg,Telemetry_Pitch_deg,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Z,Current_Roll,Current_Pitch,Current_Yaw,Current_VX,Current_VY,Current_VZ,Current_WX,Current_WY,Current_WZ,Target_X,Target_Y,Target_Z,Target_Roll,Target_Pitch,Target_Yaw,Target_VX,Target_VY,Target_VZ,Target_WX,Target_WY,Target_WZ,Error_X,Error_Y,Error_Z,Error_Roll,Error_Pitch,Error_Yaw,Error_VX,Error_VY,Error_VZ,Error_WX,Error_WY,Error_WZ,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,RW_Torque_X,RW_Torque_Y,RW_Torque_Z,Total_MPC_Loop_Time,Timing_Violation
10,0.5450,0.5450,0.0500,0.050,APPROACHING,0,996.59,994.44,995.07,97.38,45.32,-24.84,0.99659,0.99444,0.99507,1.69963,0.79102,-0.43357,-0.01377,-0.01986,-0.02040,-7.84650,7.88861,9.40746,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99659,0.99444,0.99507,-1.69963,-0.79102,0.43357,0.01377,0.01986,0.02040,7.84650,-7.88861,-9.40746,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.5450,0,3,0.000000,0.000000,0.000000,0.0000,NO
11,0.5950,0.5950,0.0500,0.050,APPROACHING,0,995.90,993.45,994.05,87.52,17.11,-0.15,0.99590,0.99345,0.99405,1.52751,0.29868,-0.00257,-0.01377,-0.01986,-0.02040,-7.84650,7.88861,9.40746,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99590,0.99345,0.99405,-1.52751,-0.29868,0.00257,0.01377,0.01986,0.02040,7.84650,-7.88861,-9.40746,0.0000,,,,0.0279,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 1.000]",0x101001,0.5950,3,3,-1.999427,2.000000,1.990078,0.0000,NO
12,0.6450,0.6450,0.0500,0.050,APPROACHING,0,995.15,992.38,992.99,65.61,-5.46,29.87,0.99515,0.99238,0.99299,1.14504,-0.09522,0.52125,-0.01575,-0.02322,-0.02206,-9.03051,9.08235,10.59062,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99515,0.99238,0.99299,-1.14504,0.09522,-0.52125,0.01575,0.02322,0.02206,9.03051,-9.08235,-10.59062,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.6450,0,3,0.000000,0.000000,0.000000,0.0000,NO
13,0.6950,0.6950,0.0500,0.050,APPROACHING,0,994.36,991.22,991.89,32.55,-11.53,69.48,0.99436,0.99122,0.99189,0.56805,-0.20124,1.21268,-0.01575,-0.02322,-0.02206,-9.03051,9.08235,10.59062,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99436,0.99122,0.99189,-0.56805,0.20124,-1.21268,0.01575,0.02322,0.02206,9.03051,-9.08235,-10.59062,0.0000,,,,0.0331,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.6950,3,3,-1.994982,2.000000,1.991885,0.0000,NO
14,0.7450,0.7450,0.0500,0.050,APPROACHING,0,993.49,990.01,990.74,1.71,6.00,107.76,0.99349,0.99001,0.99074,0.02981,0.10471,1.88081,-0.01889,-0.02535,-0.02388,-10.21192,10.27599,11.77491,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99349,0.99001,0.99074,-0.02981,-0.10471,-1.88081,0.01889,0.02535,0.02388,10.21192,-10.27599,-11.77491,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.7450,0,3,0.000000,0.000000,0.000000,0.0000,NO
15,0.7950,0.7950,0.0500,0.050,APPROACHING,0,992.54,988.75,989.55,-15.92,39.95,139.40,0.99254,0.98875,0.98955,-0.27782,0.69721,2.43302,-0.01889,-0.02535,-0.02388,-10.21192,10.27599,11.77491,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99254,0.98875,0.98955,0.27782,-0.69721,-2.43302,0.01889,0.02535,0.02388,10.21192,-10.27599,-11.77491,0.0000,,,,0.0159,,,,,,"[0.000, 1.000, 0.000, 1.000, 1.000, 0.000]",0x010110,0.7950,3,3,-1.975752,2.000000,2.000000,0.0000,NO
16,0.8450,0.8450,0.0500,0.050,APPROACHING,0,991.60,987.43,988.26,14.51,77.30,-151.93,0.99160,0.98743,0.98826,0.25329,1.34912,-2.65171,-0.01837,-0.02728,-0.02756,-11.38203,11.46919,12.96429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99160,0.98743,0.98826,-0.25329,-1.34912,2.65171,0.01837,0.02728,0.02756,11.38203,-11.46919,-12.96429,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.8450,0,3,0.000000,0.000000,0.000000,0.0000,NO
17,0.8950,0.8950,0.0500,0.050,APPROACHING,0,990.68,986.07,986.88,100.18,49.24,-27.49,0.99068,0.98607,0.98688,1.74855,0.85947,-0.47987,-0.01837,-0.02728,-0.02756,-11.38203,11.46919,12.96429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99068,0.98607,0.98688,-1.74855,-0.85947,0.47987,0.01837,0.02728,0.02756,11.38203,-11.46919,-12.96429,0.0000,,,,0.0417,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.8950,0,0,0.000000,0.000000,0.000000,0.0000,NO
18,0.9450,0.9450,0.0500,0.050,APPROACHING,0,989.76,984.71,985.50,84.25,10.00,7.57,0.98976,0.98471,0.98550,1.47040,0.17461,0.13220,-0.01837,-0.02728,-0.02756,-11.38203,11.46919,12.96429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98976,0.98471,0.98550,-1.47040,-0.17461,-0.13220,0.01837,0.02728,0.02756,11.38203,-11.46919,-12.96429,0.0000,,,,0.0417,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.9450,0,0,0.000000,0.000000,0.000000,0.0000,NO
19,0.9950,0.9950,0.0500,0.050,APPROACHING,0,988.84,983.34,984.12,48.77,-11.74,51.61,0.98884,0.98334,0.98412,0.85113,-0.20492,0.90079,-0.01837,-0.02728,-0.02756,-11.38203,11.46919,12.96429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98884,0.98334,0.98412,-0.85113,0.20492,-0.90079,0.01837,0.02728,0.02756,11.38203,-11.46919,-12.96429,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.9950,0,0,0.000000,0.000000,0.000000,0.0000,NO
20,1.0450,1.0450,0.0500,0.050,APPROACHING,0,987.92,981.98,982.75,8.67,-0.25,99.47,0.98792,0.98198,0.98275,0.15126,-0.00434,1.73610,-0.01837,-0.02728,-0.02756,-11.38203,11.46919,12.96429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98792,0.98198,0.98275,-0.15126,0.00434,-1.73610,0.01837,0.02728,0.02756,11.38203,-11.46919,-12.96429,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.0450,0,0,0.000000,0.000000,0.000000,0.0000,NO
21,1.0950,1.0950,0.0500,0.050,APPROACHING,0,987.00,980.61,981.37,-14.37,35.17,135.60,0.98700,0.98061,0.98137,-0.25081,0.61375,2.36664,-0.01837,-0.02728,-0.02756,-11.38203,11.46919,12.96429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98700,0.98061,0.98137,0.25081,-0.61375,-2.36664,0.01837,0.02728,0.02756,11.38203,-11.46919,-12.96429,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.0950,0,0,0.000000,0.000000,0.000000,0.0000,NO
22,1.1450,1.1450,0.0500,0.050,APPROACHING,0,986.08,979.25,979.99,5.11,75.57,-163.81,0.98608,0.97925,0.97999,0.08919,1.31899,-2.85906,-0.01837,-0.02728,-0.02756,-11.38203,11.46919,12.96429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98608,0.97925,0.97999,-0.08919,-1.31899,2.85906,0.01837,0.02728,0.02756,11.38203,-11.46919,-12.96429,0.0000,,,,0.0287,,,,,,"[0.000, 1.000, 0.000, 1.000, 0.000, 1.000]",0x010101,1.1450,3,3,-2.000000,1.995939,1.997204,0.0000,NO
23,1.1950,1.1950,0.0500,0.050,APPROACHING,0,985.13,977.80,978.57,100.36,50.04,-27.93,0.98513,0.97780,0.97857,1.75154,0.87340,-0.48754,-0.01914,-0.03107,-0.02906,-12.56658,12.66049,14.15153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98513,0.97780,0.97857,-1.75154,-0.87340,0.48754,0.01914,0.03107,0.02906,12.56658,-12.66049,-14.15153,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.1950,0,3,0.000000,0.000000,0.000000,0.0000,NO
24,1.2450,1.2450,0.0500,0.050,APPROACHING,0,984.17,976.24,977.12,82.18,7.56,11.03,0.98417,0.97624,0.97712,1.43425,0.13201,0.19243,-0.01914,-0.03107,-0.02906,-12.56658,12.66049,14.15153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98417,0.97624,0.97712,-1.43425,-0.13201,-0.19243,0.01914,0.03107,0.02906,12.56658,-12.66049,-14.15153,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.2450,0,0,0.000000,0.000000,0.000000,0.0000,NO
25,1.2950,1.2950,0.0500,0.050,APPROACHING,0,983.22,974.69,975.67,41.24,-11.87,61.07,0.98322,0.97469,0.97567,0.71971,-0.20713,1.06587,-0.01914,-0.03107,-0.02906,-12.56658,12.66049,14.15153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98322,0.97469,0.97567,-0.71971,0.20713,-1.06587,0.01914,0.03107,0.02906,12.56658,-12.66049,-14.15153,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.2950,0,0,0.000000,0.000000,0.000000,0.0000,NO
26,1.3450,1.3450,0.0500,0.050,APPROACHING,0,982.26,973.14,974.21,0.72,8.43,110.77,0.98226,0.97314,0.97421,0.01253,0.14717,1.93334,-0.01914,-0.03107,-0.02906,-12.56658,12.66049,14.15153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98226,0.97314,0.97421,-0.01253,-0.14717,-1.93334,0.01914,0.03107,0.02906,12.56658,-12.66049,-14.15153,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.3450,0,0,0.000000,0.000000,0.000000,0.0000,NO
27,1.3950,1.3950,0.0500,0.050,APPROACHING,0,981.30,971.58,972.76,-16.76,51.18,149.81,0.98130,0.97158,0.97276,-0.29247,0.89323,2.61463,-0.01914,-0.03107,-0.02906,-12.56658,12.66049,14.15153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98130,0.97158,0.97276,0.29247,-0.89323,-2.61463,0.01914,0.03107,0.02906,12.56658,-12.66049,-14.15153,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.3950,0,0,0.000000,0.000000,0.000000,0.0000,NO
28,1.4450,1.4450,0.0500,0.050,APPROACHING,0,980.35,970.03,971.31,85.81,73.09,-65.14,0.98035,0.97003,0.97131,1.49758,1.27565,-1.13685,-0.01914,-0.03107,-0.02906,-12.56658,12.66049,14.15153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98035,0.97003,0.97131,-1.49758,-1.27565,1.13685,0.01914,0.03107,0.02906,12.56658,-12.66049,-14.15153,0.0000,,,,0.0237,,,,,,"[0.000, 1.000, 0.000, 1.000, 0.000, 1.000]",0x010101,1.4450,3,3,-1.969750,2.000000,2.000000,0.0000,NO
29,1.4950,1.4950,0.0500,0.050,APPROACHING,0,979.40,968.37,969.83,94.09,26.39,-7.32,0.97940,0.96837,0.96983,1.64210,0.46055,-0.12782,-0.01803,-0.03498,-0.02972,-13.73314,13.85351,15.34106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97940,0.96837,0.96983,-1.64210,-0.46055,0.12782,0.01803,0.03498,0.02972,13.73314,-13.85351,-15.34106,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.4950,0,3,0.000000,0.000000,0.000000,0.0000,NO
30,1.5450,1.5450,0.0500,0.050,APPROACHING,0,978.50,966.63,968.34,59.15,-8.54,40.31,0.97850,0.96663,0.96834,1.03235,-0.14897,0.70352,-0.01803,-0.03498,-0.02972,-13.73314,13.85351,15.34106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97850,0.96663,0.96834,-1.03235,0.14897,-0.70352,0.01803,0.03498,0.02972,13.73314,-13.85351,-15.34106,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.5450,0,0,0.000000,0.000000,0.000000,0.0000,NO
31,1.5950,1.5950,0.0500,0.050,APPROACHING,0,977.60,964.88,966.85,10.89,-0.74,97.96,0.97760,0.96488,0.96685,0.19009,-0.01294,1.70973,-0.01803,-0.03498,-0.02972,-13.73314,13.85351,15.34106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97760,0.96488,0.96685,-0.19009,0.01294,-1.70973,0.01803,0.03498,0.02972,13.73314,-13.85351,-15.34106,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.5950,0,0,0.000000,0.000000,0.000000,0.0000,NO
32,1.6450,1.6450,0.0500,0.050,APPROACHING,0,976.70,963.13,965.37,-15.13,41.89,141.49,0.97670,0.96313,0.96537,-0.26401,0.73113,2.46948,-0.01803,-0.03498,-0.02972,-13.73314,13.85351,15.34106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97670,0.96313,0.96537,0.26401,-0.73113,-2.46948,0.01803,0.03498,0.02972,13.73314,-13.85351,-15.34106,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.6450,0,0,0.000000,0.000000,0.000000,0.0000,NO
33,1.6950,1.6950,0.0500,0.050,APPROACHING,0,975.80,961.38,963.88,71.39,76.73,-84.41,0.97580,0.96138,0.96388,1.24598,1.33925,-1.47330,-0.01803,-0.03498,-0.02972,-13.73314,13.85351,15.34106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97580,0.96138,0.96388,-1.24598,-1.33925,1.47330,0.01803,0.03498,0.02972,13.73314,-13.85351,-15.34106,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.6950,0,0,0.000000,0.000000,0.000000,0.0000,NO
34,1.7450,1.7450,0.0500,0.050,APPROACHING,0,974.89,959.63,962.40,95.38,29.39,-9.91,0.97489,0.95963,0.96240,1.66470,0.51288,-0.17299,-0.01803,-0.03498,-0.02972,-13.73314,13.85351,15.34106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97489,0.95963,0.96240,-1.66470,-0.51288,0.17299,0.01803,0.03498,0.02972,13.73314,-13.85351,-15.34106,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.7450,0,0,0.000000,0.000000,0.000000,0.0000,NO
35,1.7950,1.7950,0.0500,0.050,APPROACHING,0,973.99,957.88,960.91,62.15,-7.33,36.70,0.97399,0.95788,0.96091,1.08479,-0.12801,0.64053,-0.01803,-0.03498,-0.02972,-13.73314,13.85351,15.34106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97399,0.95788,0.96091,-1.08479,0.12801,-0.64053,0.01803,0.03498,0.02972,13.73314,-13.85351,-15.34106,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.7950,0,0,0.000000,0.000000,0.000000,0.0000,NO
36,1.8450,1.8450,0.0500,0.050,APPROACHING,0,973.09,956.13,959.42,13.49,-2.62,94.69,0.97309,0.95613,0.95942,0.23551,-0.04575,1.65265,-0.01803,-0.03498,-0.02972,-13.73314,13.85351,15.34106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97309,0.95613,0.95942,-0.23551,0.04575,-1.65265,0.01803,0.03498,0.02972,13.73314,-13.85351,-15.34106,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.8450,0,0,0.000000,0.000000,0.000000,0.0000,NO
37,1.8950,1.8950,0.0500,0.050,APPROACHING,0,972.19,954.38,957.94,-14.37,38.73,138.79,0.97219,0.95438,0.95794,-0.25083,0.67603,2.42227,-0.01803,-0.03498,-0.02972,-13.73314,13.85351,15.34106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97219,0.95438,0.95794,0.25083,-0.67603,-2.42227,0.01803,0.03498,0.02972,13.73314,-13.85351,-15.34106,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.8950,0,0,0.000000,0.000000,0.000000,0.0000,NO
