Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Y_mm,Telemetry_Z_mm,Telemetry_Roll_deg,Telemetry_Pitch_deg,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Z,Current_Roll,Current_Pitch,Current_Yaw,Current_VX,Current_VY,Current_VZ,Current_WX,Current_WY,Current_WZ,Target_X,Target_Y,Target_Z,Target_Roll,Target_Pitch,Target_Yaw,Target_VX,Target_VY,Target_VZ,Target_WX,Target_WY,Target_WZ,Error_X,Error_Y,Error_Z,Error_Roll,Error_Pitch,Error_Yaw,Error_VX,Error_VY,Error_VZ,Error_WX,Error_WY,Error_WZ,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,RW_Torque_X,RW_Torque_Y,RW_Torque_Z,Total_MPC_Loop_Time,Timing_Violation
10,0.5450,0.5450,0.0500,0.050,APPROACHING,0,999.72,996.07,995.95,2.66,-2.33,77.53,0.99972,0.99607,0.99595,0.04637,-0.04075,1.35309,-0.00229,-0.01938,-0.02041,0.06748,-0.09496,-0.57321,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99972,0.99607,0.99595,-0.04637,0.04075,-1.35309,0.00229,0.01938,0.02041,-0.06748,0.09496,0.57321,0.0000,,,,0.0039,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.5450,2,0,0.057732,-0.061104,-0.031147,0.0000,NO
11,0.5950,0.5950,0.0500,0.050,APPROACHING,0,999.59,995.05,994.86,2.97,-2.58,75.84,0.99959,0.99505,0.99486,0.05186,-0.04497,1.32370,-0.00295,-0.02168,-0.02301,0.10185,-0.13124,-0.59173,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99959,0.99505,0.99486,-0.05186,0.04497,-1.32370,0.00295,0.02168,0.02301,-0.10185,0.13124,0.59173,0.0000,,,,0.0080,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.5950,2,0,-0.056299,0.049717,0.057703,0.0000,NO
12,0.6450,0.6450,0.0500,0.050,APPROACHING,0,999.43,993.91,993.64,3.29,-2.82,74.18,0.99943,0.99391,0.99364,0.05748,-0.04921,1.29467,-0.00370,-0.02395,-0.02562,0.06834,-0.10173,-0.55742,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99943,0.99391,0.99364,-0.05748,0.04921,-1.29467,0.00370,0.02395,0.02562,-0.06834,0.10173,0.55742,0.0000,,,,0.0040,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.6450,2,0,0.034268,-0.037794,-0.012928,0.0000,NO
13,0.6950,0.6950,0.0500,0.050,APPROACHING,0,999.22,992.65,992.30,3.60,-3.05,72.55,0.99922,0.99265,0.99230,0.06286,-0.05316,1.26628,-0.00452,-0.02618,-0.02824,0.08875,-0.12417,-0.56511,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99922,0.99265,0.99230,-0.06286,0.05316,-1.26628,0.00452,0.02618,0.02824,-0.08875,0.12417,0.56511,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.6950,2,0,-0.036533,0.030870,0.042139,0.0000,NO
14,0.7450,0.7450,0.0500,0.050,APPROACHING,0,998.97,991.29,990.82,3.91,-3.27,70.95,0.99897,0.99129,0.99082,0.06830,-0.05709,1.23829,-0.00541,-0.02837,-0.03087,0.06701,-0.10584,-0.54005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99897,0.99129,0.99082,-0.06830,0.05709,-1.23829,0.00541,0.02837,0.03087,-0.06701,0.10584,0.54005,0.0000,,,,0.0062,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.7450,2,0,0.018767,-0.022348,-0.000986,0.0000,NO
15,0.7950,0.7950,0.0500,0.050,APPROACHING,0,998.68,989.82,989.21,4.21,-3.48,69.38,0.99868,0.98982,0.98921,0.07354,-0.06079,1.21089,-0.00637,-0.03052,-0.03350,0.07818,-0.11911,-0.54064,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99868,0.98982,0.98921,-0.07354,0.06079,-1.21089,0.00637,0.03052,0.03350,-0.07818,0.11911,0.54064,0.0000,,,,0.0057,,,,,,"[1.000, 0.000, 0.001, 0.000, 1.000, 0.000]",0x100010,0.7950,2,0,-0.024848,0.019927,0.032842,0.0000,NO
16,0.8450,0.8450,0.0500,0.050,APPROACHING,0,998.34,988.24,987.47,4.51,-3.69,67.83,0.99834,0.98824,0.98747,0.07876,-0.06441,1.18394,-0.00739,-0.03263,-0.03615,0.06340,-0.10728,-0.52111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99834,0.98824,0.98747,-0.07876,0.06441,-1.18394,0.00739,0.03263,0.03615,-0.06340,0.10728,0.52111,0.0000,,,,0.0040,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.8450,2,0,0.009523,-0.012990,0.006029,0.0000,NO
17,0.8950,0.8950,0.0500,0.050,APPROACHING,0,997.94,986.55,985.60,4.80,-3.89,66.32,0.99794,0.98655,0.98560,0.08382,-0.06784,1.15755,-0.00849,-0.03470,-0.03880,0.06907,-0.11500,-0.51753,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99794,0.98655,0.98560,-0.08382,0.06784,-1.15755,0.00849,0.03470,0.03880,-0.06907,0.11500,0.51753,0.0000,,,,0.0040,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.8950,2,0,-0.016736,0.012478,0.026319,0.0000,NO
18,0.9450,0.9450,0.0500,0.050,APPROACHING,0,997.49,984.77,983.59,5.09,-4.08,64.84,0.99749,0.98477,0.98359,0.08883,-0.07119,1.13162,-0.00964,-0.03672,-0.04145,0.05912,-0.10759,-0.50188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99749,0.98477,0.98359,-0.08883,0.07119,-1.13162,0.00964,0.03672,0.04145,-0.05912,0.10759,0.50188,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.9450,2,0,0.003691,-0.006975,0.010335,0.0000,NO
19,0.9950,0.9950,0.0500,0.050,APPROACHING,0,996.98,982.88,981.45,5.37,-4.26,63.38,0.99698,0.98288,0.98145,0.09368,-0.07437,1.10622,-0.01085,-0.03871,-0.04412,0.06132,-0.11173,-0.49573,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99698,0.98288,0.98145,-0.09368,0.07437,-1.10622,0.01085,0.03871,0.04412,-0.06132,0.11173,0.49573,0.0000,,,,0.0080,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.9950,2,0,-0.012026,0.008310,0.022416,0.0000,NO
20,1.0450,1.0450,0.0500,0.050,APPROACHING,0,996.40,980.90,979.18,5.64,-4.44,61.95,0.99640,0.98090,0.97918,0.09846,-0.07747,1.08128,-0.01212,-0.04064,-0.04679,0.05417,-0.10680,-0.48241,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99640,0.98090,0.97918,-0.09846,0.07747,-1.08128,0.01212,0.04064,0.04679,-0.05417,0.10680,0.48241,0.0000,,,,0.0042,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.0450,2,0,0.000637,-0.003653,0.012446,0.0000,NO
21,1.0950,1.0950,0.0500,0.050,APPROACHING,0,995.76,978.82,976.77,5.91,-4.61,60.55,0.99576,0.97882,0.97677,0.10311,-0.08042,1.05685,-0.01344,-0.04254,-0.04947,0.05455,-0.10897,-0.47501,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99576,0.97882,0.97677,-0.10311,0.08042,-1.05685,0.01344,0.04254,0.04947,-0.05455,0.10897,0.47501,0.0000,,,,0.0063,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.0950,2,0,-0.009205,0.005952,0.019954,0.0000,NO
22,1.1450,1.1450,0.0500,0.050,APPROACHING,0,995.06,976.65,974.23,6.17,-4.77,59.18,0.99506,0.97665,0.97423,0.10766,-0.08329,1.03288,-0.01481,-0.04439,-0.05215,0.04908,-0.10543,-0.46314,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99506,0.97665,0.97423,-0.10766,0.08329,-1.03288,0.01481,0.04439,0.05215,-0.04908,0.10543,0.46314,0.0000,,,,0.0042,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.1450,2,0,-0.001204,-0.001522,0.013590,0.0000,NO
23,1.1950,1.1950,0.0500,0.050,APPROACHING,0,994.28,974.38,971.56,6.42,-4.93,57.83,0.99428,0.97438,0.97156,0.11208,-0.08603,1.00940,-0.01624,-0.04619,-0.05484,0.04836,-0.10634,-0.45506,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99428,0.97438,0.97156,-0.11208,0.08603,-1.00940,0.01624,0.04619,0.05484,-0.04836,0.10634,0.45506,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.1950,2,0,-0.007280,0.004451,0.018163,0.0000,NO
24,1.2450,1.2450,0.0500,0.050,APPROACHING,0,993.43,972.03,968.75,6.67,-5.08,56.52,0.99343,0.97203,0.96875,0.11640,-0.08869,0.98637,-0.01771,-0.04795,-0.05753,0.04404,-0.10370,-0.44426,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99343,0.97203,0.96875,-0.11640,0.08869,-0.98637,0.01771,0.04795,0.05753,-0.04404,0.10370,0.44426,0.0000,,,,0.0082,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.2450,2,0,-0.002364,-0.000073,0.014190,0.0000,NO
25,1.2950,1.2950,0.0500,0.050,APPROACHING,0,992.51,969.59,965.80,6.91,-5.23,55.22,0.99251,0.96959,0.96580,0.12059,-0.09124,0.96382,-0.01922,-0.04966,-0.06022,0.04263,-0.10374,-0.43582,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99251,0.96959,0.96580,-0.12059,0.09124,-0.96382,0.01922,0.04966,0.06022,-0.04263,0.10374,0.43582,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.2950,2,0,-0.006047,0.003608,0.016890,0.0000,NO
26,1.3450,1.3450,0.0500,0.050,APPROACHING,0,991.51,967.06,962.73,7.14,-5.37,53.96,0.99151,0.96706,0.96273,0.12467,-0.09370,0.94172,-0.02078,-0.05133,-0.06293,0.03904,-0.10160,-0.42578,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99151,0.96706,0.96273,-0.12467,0.09370,-0.94172,0.02078,0.05133,0.06293,-0.03904,0.10160,0.42578,0.0000,,,,0.0063,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.3450,2,0,-0.002949,0.000812,0.014325,0.0000,NO
27,1.3950,1.3950,0.0500,0.050,APPROACHING,0,990.43,964.46,959.51,7.37,-5.50,52.72,0.99043,0.96446,0.95951,0.12863,-0.09606,0.92008,-0.02237,-0.05295,-0.06563,0.03729,-0.10112,-0.41727,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99043,0.96446,0.95951,-0.12863,0.09606,-0.92008,0.02237,0.05295,0.06563,-0.03729,0.10112,0.41727,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.3950,2,0,-0.005194,0.003111,0.015899,0.0000,NO
28,1.4450,1.4450,0.0500,0.050,APPROACHING,0,989.27,961.77,956.16,7.59,-5.63,51.50,0.98927,0.96177,0.95616,0.13248,-0.09834,0.89887,-0.02401,-0.05453,-0.06834,0.03420,-0.09927,-0.40781,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98927,0.96177,0.95616,-0.13248,0.09834,-0.89887,0.02401,0.05453,0.06834,-0.03420,0.09927,0.40781,0.0000,,,,0.0063,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.4450,2,0,-0.003240,0.001399,0.014216,0.0000,NO
29,1.4950,1.4950,0.0500,0.050,APPROACHING,0,988.03,959.00,952.68,7.80,-5.76,50.31,0.98803,0.95900,0.95268,0.13620,-0.10054,0.87811,-0.02568,-0.05606,-0.07105,0.03227,-0.09844,-0.39936,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98803,0.95900,0.95268,-0.13620,0.10054,-0.87811,0.02568,0.05606,0.07105,-0.03227,0.09844,0.39936,0.0000,,,,0.0079,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.4950,2,0,-0.004608,0.002853,0.015106,0.0000,NO
30,1.5450,1.5450,0.0500,0.050,APPROACHING,0,986.70,956.16,949.06,8.01,-5.88,49.15,0.98670,0.95616,0.94906,0.13981,-0.10265,0.85778,-0.02739,-0.05754,-0.07377,0.02953,-0.09674,-0.39038,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98670,0.95616,0.94906,-0.13981,0.10265,-0.85778,0.02739,0.05754,0.07377,-0.02953,0.09674,0.39038,0.0000,,,,0.0063,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.5450,2,0,-0.003304,0.001755,0.013922,0.0000,NO
31,1.5950,1.5950,0.0500,0.050,APPROACHING,0,985.29,953.25,945.30,8.21,-6.00,48.01,0.98529,0.95325,0.94530,0.14330,-0.10469,0.83787,-0.02913,-0.05899,-0.07649,0.02757,-0.09570,-0.38210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98529,0.95325,0.94530,-0.14330,0.10469,-0.83787,0.02913,0.05899,0.07649,-0.02757,0.09570,0.38210,0.0000,,,,0.0040,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.5950,2,0,-0.004164,0.002715,0.014415,0.0000,NO
32,1.6450,1.6450,0.0500,0.050,APPROACHING,0,983.79,950.27,941.41,8.40,-6.11,46.89,0.98379,0.95027,0.94141,0.14667,-0.10666,0.81839,-0.03090,-0.06038,-0.07921,0.02510,-0.09409,-0.37353,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98379,0.95027,0.94141,-0.14667,0.10666,-0.81839,0.03090,0.06038,0.07921,-0.02510,0.09409,0.37353,0.0000,,,,0.0040,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.6450,2,0,-0.003319,0.002045,0.013583,0.0000,NO
33,1.6950,1.6950,0.0500,0.050,APPROACHING,0,982.20,947.21,937.38,8.59,-6.22,45.80,0.98220,0.94721,0.93738,0.14992,-0.10855,0.79932,-0.03269,-0.06174,-0.08194,0.02312,-0.09288,-0.36545,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98220,0.94721,0.93738,-0.14992,0.10855,-0.79932,0.03269,0.06174,0.08194,-0.02312,0.09288,0.36545,0.0000,,,,0.0060,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.6950,2,0,-0.003809,0.002645,0.013785,0.0000,NO
34,1.7450,1.7450,0.0500,0.050,APPROACHING,0,980.52,944.09,933.21,8.77,-6.32,44.73,0.98052,0.94409,0.93321,0.15306,-0.11038,0.78065,-0.03452,-0.06305,-0.08467,0.02086,-0.09130,-0.35726,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98052,0.94409,0.93321,-0.15306,0.11038,-0.78065,0.03452,0.06305,0.08467,-0.02086,0.09130,0.35726,0.0000,,,,0.0039,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.7450,2,0,-0.003231,0.002225,0.013164,0.0000,NO
35,1.7950,1.7950,0.0500,0.050,APPROACHING,0,978.75,940.91,928.91,8.94,-6.42,43.68,0.97875,0.94091,0.92891,0.15608,-0.11213,0.76238,-0.03637,-0.06431,-0.08740,0.01894,-0.08998,-0.34943,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97875,0.94091,0.92891,-0.15608,0.11213,-0.76238,0.03637,0.06431,0.08740,-0.01894,0.08998,0.34943,0.0000,,,,0.0078,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.7950,2,0,-0.003534,0.002634,0.013213,0.0000,NO
36,1.8450,1.8450,0.0500,0.050,APPROACHING,0,976.88,937.66,924.47,9.11,-6.52,42.66,0.97688,0.93766,0.92447,0.15899,-0.11383,0.74451,-0.03825,-0.06554,-0.09014,0.01684,-0.08842,-0.34158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97688,0.93766,0.92447,-0.15899,0.11383,-0.74451,0.03825,0.06554,0.09014,-0.01684,0.08842,0.34158,0.0000,,,,0.0082,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.8450,2,0,-0.003115,0.002360,0.012718,0.0000,NO
37,1.8950,1.8950,0.0500,0.050,APPROACHING,0,974.92,934.35,919.90,9.27,-6.62,41.66,0.97492,0.93435,0.91990,0.16179,-0.11546,0.72702,-0.04015,-0.06672,-0.09288,0.01499,-0.08702,-0.33401,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97492,0.93435,0.91990,-0.16179,0.11546,-0.72702,0.04015,0.06672,0.09288,-0.01499,0.08702,0.33401,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.8950,2,0,-0.003279,0.002629,0.012663,0.0000,NO
