Time,Status,Stabilization_Time,Position_Error_m,Angle_Error_deg,Active_Thrusters,Solve_Time_s,Next_Update_s
42.0450,Traveling to Target (t = 42.0s),,9.71942,19.97,[],0.0041,42.0500
42.0950,Traveling to Target (t = 42.1s),,9.73382,19.97,[],0.0041,42.1000
42.1450,Traveling to Target (t = 42.1s),,9.74823,19.97,[],0.0041,42.1500
42.1950,Traveling to Target (t = 42.2s),,9.76263,19.97,[],0.0041,42.2000
42.2450,Traveling to Target (t = 42.2s),,9.77703,19.97,[],0.0041,42.2500
42.2950,Traveling to Target (t = 42.3s),,9.79143,19.97,[],0.0042,42.3000
42.3450,Traveling to Target (t = 42.3s),,9.80583,19.97,[],0.0042,42.3500
42.3950,Traveling to Target (t = 42.4s),,9.82023,19.97,[],0.0042,42.4000
42.4450,Traveling to Target (t = 42.4s),,9.83463,19.97,[],0.0041,42.4500
42.4950,Traveling to Target (t = 42.5s),,9.84903,19.97,[],0.0041,42.5000
42.5450,Traveling to Target (t = 42.5s),,9.86343,19.97,[],0.0041,42.5500
42.5950,Traveling to Target (t = 42.6s),,9.87783,19.97,[],0.0041,42.6000
42.6450,Traveling to Target (t = 42.6s),,9.89223,19.97,[],0.0041,42.6500
42.6950,Traveling to Target (t = 42.7s),,9.90663,19.97,[],0.0040,42.7000
42.7450,Traveling to Target (t = 42.7s),,9.92104,19.97,[],0.0041,42.7500
42.7950,Traveling to Target (t = 42.8s),,9.93544,19.97,[],0.0041,42.8000
42.8450,Traveling to Target (t = 42.8s),,9.94984,19.97,[],0.0041,42.8500
42.8950,Traveling to Target (t = 42.9s),,9.96424,19.97,[],0.0041,42.9000
42.9450,Traveling to Target (t = 42.9s),,9.97864,19.97,[],0.0042,42.9500
42.9950,Traveling to Target (t = 43.0s),,9.99304,19.97,[],0.0041,43.0000
43.0450,Traveling to Target (t = 43.0s),,10.00744,19.97,[],0.0041,43.0500
43.0950,Traveling to Target (t = 43.1s),,10.02184,19.97,[],0.0040,43.1000
43.1450,Traveling to Target (t = 43.1s),,10.03624,19.97,[],0.0041,43.1500
43.1950,Traveling to Target (t = 43.2s),,10.05064,19.97,[],0.0041,43.2000
43.2450,Traveling to Target (t = 43.2s),,10.06504,19.97,[],0.0041,43.2500
43.2950,Traveling to Target (t = 43.3s),,10.07945,19.97,[],0.0042,43.3000
43.3450,Traveling to Target (t = 43.3s),,10.09385,19.97,[],0.0042,43.3500
43.3950,Traveling to Target (t = 43.4s),,10.10825,19.97,[],0.0041,43.4000
43.4450,Traveling to Target (t = 43.4s),,10.12265,19.97,[],0.0041,43.4500
43.4950,Traveling to Target (t = 43.5s),,10.13705,19.97,[],0.0042,43.5000
43.5450,Traveling to Target (t = 43.5s),,10.15145,19.97,[],0.0041,43.5500
43.5950,Traveling to Target (t = 43.6s),,10.16585,19.97,[],0.0042,43.6000
43.6450,Traveling to Target (t = 43.6s),,10.18025,19.97,[],0.0042,43.6500
43.6950,Traveling to Target (t = 43.7s),,10.19465,19.97,[],0.0041,43.7000
43.7450,Traveling to Target (t = 43.7s),,10.20906,19.97,[],0.0040,43.7500
43.7950,Traveling to Target (t = 43.8s),,10.22346,19.97,[],0.0041,43.8000
43.8450,Traveling to Target (t = 43.8s),,10.23786,19.97,[],0.0041,43.8500
43.8950,Traveling to Target (t = 43.9s),,10.25226,19.97,[],0.0041,43.9000
43.9450,Traveling to Target (t = 43.9s),,10.26666,19.97,[],0.0041,43.9500
43.9950,Traveling to Target (t = 44.0s),,10.28106,19.97,[],0.0041,44.0000
44.0450,Traveling to Target (t = 44.0s),,10.29546,19.97,[],0.0041,44.0500
44.0950,Traveling to Target (t = 44.1s),,10.30986,19.97,[],0.0040,44.1000
44.1450,Traveling to Target (t = 44.1s),,10.32427,19.97,[],0.0041,44.1500
44.1950,Traveling to Target (t = 44.2s),,10.33867,19.97,[],0.0042,44.2000
44.2450,Traveling to Target (t = 44.2s),,10.35307,19.97,[],0.0041,44.2500
44.2950,Traveling to Target (t = 44.3s),,10.36747,19.97,[],0.0042,44.3000
44.3450,Traveling to Target (t = 44.3s),,10.38187,19.97,[],0.0041,44.3500
44.3950,Traveling to Target (t = 44.4s),,10.39627,19.97,[],0.0041,44.4000
44.4450,Traveling to Target (t = 44.4s),,10.41067,19.97,[],0.0042,44.4500
44.4950,Traveling to Target (t = 44.5s),,10.42507,19.97,[],0.0042,44.5000
44.5450,Traveling to Target (t = 44.5s),,10.43948,19.97,[],0.0048,44.5500
44.5950,Traveling to Target (t = 44.6s),,10.45388,19.97,[],0.0046,44.6000
44.6450,Traveling to Target (t = 44.6s),,10.46828,19.97,[],0.0046,44.6500
44.6950,Traveling to Target (t = 44.7s),,10.48268,19.97,[],0.0047,44.7000
44.7450,Traveling to Target (t = 44.7s),,10.49708,19.97,[],0.0041,44.7500
44.7950,Traveling to Target (t = 44.8s),,10.51148,19.97,[],0.0041,44.8000
44.8450,Traveling to Target (t = 44.8s),,10.52588,19.97,[],0.0041,44.8500
44.8950,Traveling to Target (t = 44.9s),,10.54029,19.97,[],0.0041,44.9000
44.9450,Traveling to Target (t = 44.9s),,10.55469,19.97,[],0.0041,44.9500
44.9950,Traveling to Target (t = 45.0s),,10.56909,19.97,[],0.0040,45.0000
45.0450,Traveling to Target (t = 45.0s),,10.58349,19.97,[],0.0040,45.0500
45.0950,Traveling to Target (t = 45.1s),,10.59789,19.97,[],0.0041,45.1000
45.1450,Traveling to Target (t = 45.1s),,10.61229,19.97,[],0.0041,45.1500
45.1950,Traveling to Target (t = 45.2s),,10.62669,19.97,[],0.0042,45.2000
45.2450,Traveling to Target (t = 45.2s),,10.64110,19.97,[],0.0041,45.2500
45.2950,Traveling to Target (t = 45.3s),,10.65550,19.97,[],0.0041,45.3000
45.3450,Traveling to Target (t = 45.3s),,10.66990,19.97,[],0.0041,45.3500
45.3950,Traveling to Target (t = 45.4s),,10.68430,19.97,[],0.0041,45.4000
45.4450,Traveling to Target (t = 45.4s),,10.69870,19.97,[],0.0040,45.4500
45.4950,Traveling to Target (t = 45.5s),,10.71310,19.97,[],0.0042,45.5000
45.5450,Traveling to Target (t = 45.5s),,10.72750,19.97,[],0.0041,45.5500
45.5950,Traveling to Target (t = 45.6s),,10.74191,19.97,[],0.0040,45.6000
45.6450,Traveling to Target (t = 45.6s),,10.75631,19.97,[],0.0041,45.6500
45.6950,Traveling to Target (t = 45.7s),,10.77071,19.97,[],0.0041,45.7000
45.7450,Traveling to Target (t = 45.7s),,10.78511,19.97,[],0.0041,45.7500
45.7950,Traveling to Target (t = 45.8s),,10.79951,19.97,[],0.0041,45.8000
45.8450,Traveling to Target (t = 45.8s),,10.81391,19.97,[],0.0041,45.8500
45.8950,Traveling to Target (t = 45.9s),,10.82832,19.97,[],0.0041,45.9000
45.9450,Traveling to Target (t = 45.9s),,10.84272,19.97,[],0.0041,45.9500
45.9950,Traveling to Target (t = 46.0s),,10.85712,19.97,[],0.0041,46.0000
46.0450,Traveling to Target (t = 46.0s),,10.87152,19.97,[],0.0041,46.0500
46.0950,Traveling to Target (t = 46.1s),,10.88592,19.97,[],0.0042,46.1000
46.1450,Traveling to Target (t = 46.1s),,10.90032,19.97,[],0.0041,46.1500
46.1950,Traveling to Target (t = 46.2s),,10.91473,19.97,[],0.0041,46.2000
46.2450,Traveling to Target (t = 46.2s),,10.92913,19.97,[],0.0042,46.2500
46.2950,Traveling to Target (t = 46.3s),,10.94353,19.97,[],0.0042,46.3000
46.3450,Traveling to Target (t = 46.3s),,10.95793,19.97,[],0.0040,46.3500
46.3950,Traveling to Target (t = 46.4s),,10.97233,19.97,[],0.0041,46.4000
46.4450,Traveling to Target (t = 46.4s),,10.98674,19.97,[],0.0040,46.4500
46.4950,Traveling to Target (t = 46.5s),,11.00114,19.97,[],0.0042,46.5000
46.5450,Traveling to Target (t = 46.5s),,11.01554,19.97,[],0.0042,46.5500
46.5950,Traveling to Target (t = 46.6s),,11.02994,19.97,[],0.0041,46.6000
46.6450,Traveling to Target (t = 46.6s),,11.04434,19.97,[],0.0041,46.6500
46.6950,Traveling to Target (t = 46.7s),,11.05874,19.97,[],0.0041,46.7000
46.7450,Traveling to Target (t = 46.7s),,11.07315,19.97,[],0.0040,46.7500
46.7950,Traveling to Target (t = 46.8s),,11.08755,19.97,[],0.0042,46.8000
46.8450,Traveling to Target (t = 46.8s),,11.10195,19.97,[],0.0042,46.8500
46.8950,Traveling to Target (t = 46.9s),,11.11635,19.97,[],0.0041,46.9000
46.9450,Traveling to Target (t = 46.9s),,11.13075,19.97,[],0.0041,46.9500
46.9950,Traveling to Target (t = 47.0s),,11.14516,19.97,[],0.0041,47.0000
47.0450,Traveling to Target (t = 47.0s),,11.15956,19.97,[],0.0040,47.0500
47.0950,Traveling to Target (t = 47.1s),,11.17396,19.97,[],0.0041,47.1000
47.1450,Traveling to Target (t = 47.1s),,11.18836,19.97,[],0.0040,47.1500
47.1950,Traveling to Target (t = 47.2s),,11.20276,19.97,[],0.0041,47.2000
47.2450,Traveling to Target (t = 47.2s),,11.21716,19.97,[],0.0043,47.2500
47.2950,Traveling to Target (t = 47.3s),,11.23157,19.97,[],0.0043,47.3000
47.3450,Traveling to Target (t = 47.3s),,11.24597,19.97,[],0.0041,47.3500
47.3950,Traveling to Target (t = 47.4s),,11.26037,19.97,[],0.0041,47.4000
47.4450,Traveling to Target (t = 47.4s),,11.27477,19.97,[],0.0042,47.4500
47.4950,Traveling to Target (t = 47.5s),,11.28917,19.97,[],0.0041,47.5000
47.5450,Traveling to Target (t = 47.5s),,11.30358,19.97,[],0.0041,47.5500
47.5950,Traveling to Target (t = 47.6s),,11.31798,19.97,[],0.0040,47.6000
47.6450,Traveling to Target (t = 47.6s),,11.33238,19.97,[],0.0040,47.6500
47.6950,Traveling to Target (t = 47.7s),,11.34678,19.97,[],0.0042,47.7000
47.7450,Traveling to Target (t = 47.7s),,11.36118,19.97,[],0.0042,47.7500
47.7950,Traveling to Target (t = 47.8s),,11.37559,19.97,[],0.0041,47.8000
47.8450,Traveling to Target (t = 47.8s),,11.38999,19.97,[],0.0040,47.8500
47.8950,Traveling to Target (t = 47.9s),,11.40439,19.97,[],0.0041,47.9000
47.9450,Traveling to Target (t = 47.9s),,11.41879,19.97,[],0.0041,47.9500
47.9950,Traveling to Target (t = 48.0s),,11.43319,19.97,[],0.0041,48.0000
48.0450,Traveling to Target (t = 48.0s),,11.44760,19.97,[],0.0042,48.0500
48.0950,Traveling to Target (t = 48.1s),,11.46200,19.97,[],0.0042,48.1000
48.1450,Traveling to Target (t = 48.1s),,11.47640,19.97,[],0.0041,48.1500
48.1950,Traveling to Target (t = 48.2s),,11.49080,19.97,[],0.0041,48.2000
48.2450,Traveling to Target (t = 48.2s),,11.50521,19.97,[],0.0041,48.2500
48.2950,Traveling to Target (t = 48.3s),,11.51961,19.97,[],0.0041,48.3000
48.3450,Traveling to Target (t = 48.3s),,11.53401,19.97,[],0.0041,48.3500
48.3950,Traveling to Target (t = 48.4s),,11.54841,19.97,[],0.0042,48.4000
48.4450,Traveling to Target (t = 48.4s),,11.56281,19.97,[],0.0042,48.4500
48.4950,Traveling to Target (t = 48.5s),,11.57722,19.97,[],0.0041,48.5000
48.5450,Traveling to Target (t = 48.5s),,11.59162,19.97,[],0.0041,48.5500
48.5950,Traveling to Target (t = 48.6s),,11.60602,19.97,[],0.0040,48.6000
48.6450,Traveling to Target (t = 48.6s),,11.62042,19.97,[],0.0040,48.6500
48.6950,Traveling to Target (t = 48.7s),,11.63482,19.97,[],0.0041,48.7000
48.7450,Traveling to Target (t = 48.7s),,11.64923,19.97,[],0.0041,48.7500
48.7950,Traveling to Target (t = 48.8s),,11.66363,19.97,[],0.0040,48.8000
48.8450,Traveling to Target (t = 48.8s),,11.67803,19.97,[],0.0041,48.8500
48.8950,Traveling to Target (t = 48.9s),,11.69243,19.97,[],0.0041,48.9000
48.9450,Traveling to Target (t = 48.9s),,11.70684,19.97,[],0.0041,48.9500
48.9950,Traveling to Target (t = 49.0s),,11.72124,19.97,[],0.0040,49.0000
49.0450,Traveling to Target (t = 49.0s),,11.73564,19.97,[],0.0041,49.0500
49.0950,Traveling to Target (t = 49.1s),,11.75004,19.97,[],0.0042,49.1000
49.1450,Traveling to Target (t = 49.1s),,11.76445,19.97,[],0.0040,49.1500
49.1950,Traveling to Target (t = 49.2s),,11.77885,19.97,[],0.0042,49.2000
49.2450,Traveling to Target (t = 49.2s),,11.79325,19.97,[],0.0040,49.2500
49.2950,Traveling to Target (t = 49.3s),,11.80765,19.97,[],0.0041,49.3000
49.3450,Traveling to Target (t = 49.3s),,11.82205,19.97,[],0.0043,49.3500
49.3950,Traveling to Target (t = 49.4s),,11.83646,19.97,[],0.0042,49.4000
49.4450,Traveling to Target (t = 49.4s),,11.85086,19.97,[],0.0041,49.4500
49.4950,Traveling to Target (t = 49.5s),,11.86526,19.97,[],0.0041,49.5000
49.5450,Traveling to Target (t = 49.5s),,11.87966,19.97,[],0.0041,49.5500
49.5950,Traveling to Target (t = 49.6s),,11.89407,19.97,[],0.0041,49.6000
49.6450,Traveling to Target (t = 49.6s),,11.90847,19.97,[],0.0041,49.6500
49.6950,Traveling to Target (t = 49.7s),,11.92287,19.97,[],0.0042,49.7000
49.7450,Traveling to Target (t = 49.7s),,11.93727,19.97,[],0.0041,49.7500
49.7950,Traveling to Target (t = 49.8s),,11.95168,19.97,[],0.0042,49.8000
49.8450,Traveling to Target (t = 49.8s),,11.96608,19.97,[],0.0041,49.8500
49.8950,Traveling to Target (t = 49.9s),,11.98048,19.97,[],0.0040,49.9000
49.9450,Traveling to Target (t = 49.9s),,11.99488,19.97,[],0.0040,49.9500
49.9950,Traveling to Target (t = 50.0s),,12.00928,19.97,[],0.0041,50.0000
50.0450,Traveling to Target (t = 50.0s),,12.02369,19.97,[],0.0040,50.0500
50.0950,Traveling to Target (t = 50.1s),,12.03809,19.97,[],0.0043,50.1000
50.1450,Traveling to Target (t = 50.1s),,12.05249,19.97,[],0.0041,50.1500
50.1950,Traveling to Target (t = 50.2s),,12.06689,19.97,[],0.0041,50.2000
50.2450,Traveling to Target (t = 50.2s),,12.08130,19.97,[],0.0041,50.2500
50.2950,Traveling to Target (t = 50.3s),,12.09570,19.97,[],0.0040,50.3000
50.3450,Traveling to Target (t = 50.3s),,12.11010,19.97,[],0.0040,50.3500
50.3950,Traveling to Target (t = 50.4s),,12.12450,19.97,[],0.0041,50.4000
50.4450,Traveling to Target (t = 50.4s),,12.13891,19.97,[],0.0040,50.4500
50.4950,Traveling to Target (t = 50.5s),,12.15331,19.97,[],0.0041,50.5000
50.5450,Traveling to Target (t = 50.5s),,12.16771,19.97,[],0.0041,50.5500
50.5950,Traveling to Target (t = 50.6s),,12.18211,19.97,[],0.0041,50.6000
50.6450,Traveling to Target (t = 50.6s),,12.19652,19.97,[],0.0041,50.6500
50.6950,Traveling to Target (t = 50.7s),,12.21092,19.97,[],0.0041,50.7000
50.7450,Traveling to Target (t = 50.7s),,12.22532,19.97,[],0.0040,50.7500
50.7950,Traveling to Target (t = 50.8s),,12.23972,19.97,[],0.0041,50.8000
50.8450,Traveling to Target (t = 50.8s),,12.25413,19.97,[],0.0041,50.8500
50.8950,Traveling to Target (t = 50.9s),,12.26853,19.97,[],0.0042,50.9000
50.9450,Traveling to Target (t = 50.9s),,12.28293,19.97,[],0.0040,50.9500
50.9950,Traveling to Target (t = 51.0s),,12.29733,19.97,[],0.0041,51.0000
51.0450,Traveling to Target (t = 51.0s),,12.31174,19.97,[],0.0040,51.0500
51.0950,Traveling to Target (t = 51.1s),,12.32614,19.97,[],0.0042,51.1000
51.1450,Traveling to Target (t = 51.1s),,12.34054,19.97,[],0.0041,51.1500
51.1950,Traveling to Target (t = 51.2s),,12.35495,19.97,[],0.0042,51.2000
51.2450,Traveling to Target (t = 51.2s),,12.36935,19.97,[],0.0041,51.2500
51.2950,Traveling to Target (t = 51.3s),,12.38375,19.97,[],0.0040,51.3000
51.3450,Traveling to Target (t = 51.3s),,12.39815,19.97,[],0.0040,51.3500
51.3950,Traveling to Target (t = 51.4s),,12.41256,19.97,[],0.0040,51.4000
51.4450,Traveling to Target (t = 51.4s),,12.42696,19.97,[],0.0041,51.4500
51.4950,Traveling to Target (t = 51.5s),,12.44136,19.97,[],0.0041,51.5000
51.5450,Traveling to Target (t = 51.5s),,12.45576,19.97,[],0.0042,51.5500
51.5950,Traveling to Target (t = 51.6s),,12.47017,19.97,[],0.0041,51.6000
51.6450,Traveling to Target (t = 51.6s),,12.48457,19.97,[],0.0041,51.6500
51.6950,Traveling to Target (t = 51.7s),,12.49897,19.97,[],0.0042,51.7000
51.7450,Traveling to Target (t = 51.7s),,12.51337,19.97,[],0.0041,51.7500
51.7950,Traveling to Target (t = 51.8s),,12.52778,19.97,[],0.0040,51.8000
51.8450,Traveling to Target (t = 51.8s),,12.54218,19.97,[],0.0040,51.8500
51.8950,Traveling to Target (t = 51.9s),,12.55658,19.97,[],0.0041,51.9000
51.9450,Traveling to Target (t = 51.9s),,12.57098,19.97,[],0.0040,51.9500
51.9950,Traveling to Target (t = 52.0s),,12.58539,19.97,[],0.0041,52.0000
52.0450,Traveling to Target (t = 52.0s),,12.59979,19.97,[],0.0040,52.0500
52.0950,Traveling to Target (t = 52.1s),,12.61419,19.97,[],0.0041,52.1000
52.1450,Traveling to Target (t = 52.1s),,12.62860,19.97,[],0.0041,52.1500
52.1950,Traveling to Target (t = 52.2s),,12.64300,19.97,[],0.0040,52.2000
52.2450,Traveling to Target (t = 52.2s),,12.65740,19.97,[],0.0041,52.2500
52.2950,Traveling to Target (t = 52.3s),,12.67180,19.97,[],0.0043,52.3000
52.3450,Traveling to Target (t = 52.3s),,12.68621,19.97,[],0.0040,52.3500
52.3950,Traveling to Target (t = 52.4s),,12.70061,19.97,[],0.0041,52.4000
52.4450,Traveling to Target (t = 52.4s),,12.71501,19.97,[],0.0041,52.4500
52.4950,Traveling to Target (t = 52.5s),,12.72942,19.97,[],0.0041,52.5000
52.5450,Traveling to Target (t = 52.5s),,12.74382,19.97,[],0.0041,52.5500
52.5950,Traveling to Target (t = 52.6s),,12.75822,19.97,[],0.0041,52.6000
52.6450,Traveling to Target (t = 52.6s),,12.77262,19.97,[],0.0040,52.6500
52.6950,Traveling to Target (t = 52.7s),,12.78703,19.97,[],0.0040,52.7000
52.7450,Traveling to Target (t = 52.7s),,12.80143,19.97,[],0.0042,52.7500
52.7950,Traveling to Target (t = 52.8s),,12.81583,19.97,[],0.0041,52.8000
52.8450,Traveling to Target (t = 52.8s),,12.83023,19.97,[],0.0040,52.8500
52.8950,Traveling to Target (t = 52.9s),,12.84464,19.97,[],0.0040,52.9000
52.9450,Traveling to Target (t = 52.9s),,12.85904,19.97,[],0.0041,52.9500
52.9950,Traveling to Target (t = 53.0s),,12.87344,19.97,[],0.0041,53.0000
53.0450,Traveling to Target (t = 53.0s),,12.88785,19.97,[],0.0040,53.0500
53.0950,Traveling to Target (t = 53.1s),,12.90225,19.97,[],0.0041,53.1000
53.1450,Traveling to Target (t = 53.1s),,12.91665,19.97,[],0.0041,53.1500
53.1950,Traveling to Target (t = 53.2s),,12.93105,19.97,[],0.0040,53.2000
53.2450,Traveling to Target (t = 53.2s),,12.94546,19.97,[],0.0041,53.2500
53.2950,Traveling to Target (t = 53.3s),,12.95986,19.97,[],0.0041,53.3000
53.3450,Traveling to Target (t = 53.3s),,12.97426,19.97,[],0.0041,53.3500
53.3950,Traveling to Target (t = 53.4s),,12.98867,19.97,[],0.0041,53.4000
53.4450,Traveling to Target (t = 53.4s),,13.00307,19.97,[],0.0041,53.4500
53.4950,Traveling to Target (t = 53.5s),,13.01747,19.97,[],0.0042,53.5000
53.5450,Traveling to Target (t = 53.5s),,13.03187,19.97,[],0.0041,53.5500
53.5950,Traveling to Target (t = 53.6s),,13.04628,19.97,[],0.0041,53.6000
53.6450,Traveling to Target (t = 53.6s),,13.06068,19.97,[],0.0040,53.6500
53.6950,Traveling to Target (t = 53.7s),,13.07508,19.97,[],0.0040,53.7000
53.7450,Traveling to Target (t = 53.7s),,13.08949,19.97,[],0.0040,53.7500
53.7950,Traveling to Target (t = 53.8s),,13.10389,19.97,[],0.0041,53.8000
53.8450,Traveling to Target (t = 53.8s),,13.11829,19.97,[],0.0042,53.8500
53.8950,Traveling to Target (t = 53.9s),,13.13270,19.97,[],0.0041,53.9000
53.9450,Traveling to Target (t = 53.9s),,13.14710,19.97,[],0.0041,53.9500
53.9950,Traveling to Target (t = 54.0s),,13.16150,19.97,[],0.0040,54.0000
54.0450,Traveling to Target (t = 54.0s),,13.17590,19.97,[],0.0041,54.0500
54.0950,Traveling to Target (t = 54.1s),,13.19031,19.97,[],0.0041,54.1000
54.1450,Traveling to Target (t = 54.1s),,13.20471,19.97,[],0.0041,54.1500
54.1950,Traveling to Target (t = 54.2s),,13.21911,19.97,[],0.0041,54.2000
54.2450,Traveling to Target (t = 54.2s),,13.23352,19.97,[],0.0041,54.2500
54.2950,Traveling to Target (t = 54.3s),,13.24792,19.97,[],0.0041,54.3000
54.3450,Traveling to Target (t = 54.3s),,13.26232,19.97,[],0.0041,54.3500
54.3950,Traveling to Target (t = 54.4s),,13.27673,19.97,[],0.0042,54.4000
54.4450,Traveling to Target (t = 54.4s),,13.29113,19.97,[],0.0041,54.4500
54.4950,Traveling to Target (t = 54.5s),,13.30553,19.97,[],0.0040,54.5000
54.5450,Traveling to Target (t = 54.5s),,13.31993,19.97,[],0.0040,54.5500
54.5950,Traveling to Target (t = 54.6s),,13.33434,19.97,[],0.0041,54.6000
54.6450,Traveling to Target (t = 54.6s),,13.34874,19.97,[],0.0040,54.6500
54.6950,Traveling to Target (t = 54.7s),,13.36314,19.97,[],0.0041,54.7000
54.7450,Traveling to Target (t = 54.7s),,13.37755,19.97,[],0.0041,54.7500
54.7950,Traveling to Target (t = 54.8s),,13.39195,19.97,[],0.0040,54.8000
54.8450,Traveling to Target (t = 54.8s),,13.40635,19.97,[],0.0040,54.8500
54.8950,Traveling to Target (t = 54.9s),,13.42076,19.97,[],0.0041,54.9000
54.9450,Traveling to Target (t = 54.9s),,13.43516,19.97,[],0.0040,54.9500
54.9950,Traveling to Target (t = 55.0s),,13.44956,19.97,[],0.0042,55.0000
55.0450,Traveling to Target (t = 55.0s),,13.46396,19.97,[],0.0041,55.0500
55.0950,Traveling to Target (t = 55.1s),,13.47837,19.97,[],0.0041,55.1000
55.1450,Traveling to Target (t = 55.1s),,13.49277,19.97,[],0.0041,55.1500
55.1950,Traveling to Target (t = 55.2s),,13.50717,19.97,[],0.0041,55.2000
55.2450,Traveling to Target (t = 55.2s),,13.52158,19.97,[],0.0040,55.2500
55.2950,Traveling to Target (t = 55.3s),,13.53598,19.97,[],0.0041,55.3000
55.3450,Traveling to Target (t = 55.3s),,13.55038,19.97,[],0.0041,55.3500
55.3950,Traveling to Target (t = 55.4s),,13.56479,19.97,[],0.0041,55.4000
55.4450,Traveling to Target (t = 55.4s),,13.57919,19.97,[],0.0041,55.4500
55.4950,Traveling to Target (t = 55.5s),,13.59359,19.97,[],0.0040,55.5000
55.5450,Traveling to Target (t = 55.5s),,13.60800,19.97,[],0.0041,55.5500
55.5950,Traveling to Target (t = 55.6s),,13.62240,19.97,[],0.0040,55.6000
55.6450,Traveling to Target (t = 55.6s),,13.63680,19.97,[],0.0040,55.6500
55.6950,Traveling to Target (t = 55.7s),,13.65121,19.97,[],0.0040,55.7000
55.7450,Traveling to Target (t = 55.7s),,13.66561,19.97,[],0.0041,55.7500
55.7950,Traveling to Target (t = 55.8s),,13.68001,19.97,[],0.0040,55.8000
55.8450,Traveling to Target (t = 55.8s),,13.69442,19.97,[],0.0041,55.8500
55.8950,Traveling to Target (t = 55.9s),,13.70882,19.97,[],0.0040,55.9000
55.9450,Traveling to Target (t = 55.9s),,13.72322,19.97,[],0.0042,55.9500
55.9950,Traveling to Target (t = 56.0s),,13.73762,19.97,[],0.0040,56.0000
56.0450,Traveling to Target (t = 56.0s),,13.75203,19.97,[],0.0041,56.0500
56.0950,Traveling to Target (t = 56.1s),,13.76643,19.97,[],0.0041,56.1000
56.1450,Traveling to Target (t = 56.1s),,13.78083,19.97,[],0.0040,56.1500
56.1950,Traveling to Target (t = 56.2s),,13.79524,19.97,[],0.0040,56.2000
56.2450,Traveling to Target (t = 56.2s),,13.80964,19.97,[],0.0041,56.2500
56.2950,Traveling to Target (t = 56.3s),,13.82404,19.97,[],0.0040,56.3000
56.3450,Traveling to Target (t = 56.3s),,13.83845,19.97,[],0.0041,56.3500
56.3950,Traveling to Target (t = 56.4s),,13.85285,19.97,[],0.0043,56.4000
56.4450,Traveling to Target (t = 56.4s),,13.86725,19.97,[],0.0043,56.4500
56.4950,Traveling to Target (t = 56.5s),,13.88166,19.97,[],0.0042,56.5000
56.5450,Traveling to Target (t = 56.5s),,13.89606,19.97,[],0.0041,56.5500
56.5950,Traveling to Target (t = 56.6s),,13.91046,19.97,[],0.0040,56.6000
56.6450,Traveling to Target (t = 56.6s),,13.92487,19.97,[],0.0041,56.6500
56.6950,Traveling to Target (t = 56.7s),,13.93927,19.97,[],0.0040,56.7000
56.7450,Traveling to Target (t = 56.7s),,13.95367,19.97,[],0.0042,56.7500
56.7950,Traveling to Target (t = 56.8s),,13.96808,19.97,[],0.0042,56.8000
56.8450,Traveling to Target (t = 56.8s),,13.98248,19.97,[],0.0041,56.8500
56.8950,Traveling to Target (t = 56.9s),,13.99688,19.97,[],0.0041,56.9000
56.9450,Traveling to Target (t = 56.9s),,14.01129,19.97,[],0.0041,56.9500
56.9950,Traveling to Target (t = 57.0s),,14.02569,19.97,[],0.0040,57.0000
57.0450,Traveling to Target (t = 57.0s),,14.04009,19.97,[],0.0043,57.0500
57.0950,Traveling to Target (t = 57.1s),,14.05450,19.97,[],0.0040,57.1000
57.1450,Traveling to Target (t = 57.1s),,14.06890,19.97,[],0.0042,57.1500
57.1950,Traveling to Target (t = 57.2s),,14.08330,19.97,[],0.0041,57.2000
57.2450,Traveling to Target (t = 57.2s),,14.09771,19.97,[],0.0041,57.2500
57.2950,Traveling to Target (t = 57.3s),,14.11211,19.97,[],0.0041,57.3000
57.3450,Traveling to Target (t = 57.3s),,14.12651,19.97,[],0.0041,57.3500
57.3950,Traveling to Target (t = 57.4s),,14.14092,19.97,[],0.0040,57.4000
57.4450,Traveling to Target (t = 57.4s),,14.15532,19.97,[],0.0041,57.4500
57.4950,Traveling to Target (t = 57.5s),,14.16972,19.97,[],0.0042,57.5000
57.5450,Traveling to Target (t = 57.5s),,14.18413,19.97,[],0.0042,57.5500
57.5950,Traveling to Target (t = 57.6s),,14.19853,19.97,[],0.0041,57.6000
57.6450,Traveling to Target (t = 57.6s),,14.21293,19.97,[],0.0041,57.6500
57.6950,Traveling to Target (t = 57.7s),,14.22734,19.97,[],0.0041,57.7000
57.7450,Traveling to Target (t = 57.7s),,14.24174,19.97,[],0.0041,57.7500
57.7950,Traveling to Target (t = 57.8s),,14.25614,19.97,[],0.0040,57.8000
57.8450,Traveling to Target (t = 57.8s),,14.27055,19.97,[],0.0041,57.8500
57.8950,Traveling to Target (t = 57.9s),,14.28495,19.97,[],0.0041,57.9000
57.9450,Traveling to Target (t = 57.9s),,14.29935,19.97,[],0.0040,57.9500
57.9950,Traveling to Target (t = 58.0s),,14.31376,19.97,[],0.0041,58.0000
58.0450,Traveling to Target (t = 58.0s),,14.32816,19.97,[],0.0041,58.0500
58.0950,Traveling to Target (t = 58.1s),,14.34256,19.97,[],0.0041,58.1000
58.1450,Traveling to Target (t = 58.1s),,14.35697,19.97,[],0.0041,58.1500
58.1950,Traveling to Target (t = 58.2s),,14.37137,19.97,[],0.0041,58.2000
