Time,Status,Stabilization_Time,Position_Error_m,Angle_Error_deg,Active_Thrusters,Solve_Time_s,Next_Update_s
1.3950,Traveling to Target (t = 1.4s),,1.67905,149.77,"[2, 4, 6]",0.0100,1.4000
1.4450,Traveling to Target (t = 1.4s),,1.67611,83.97,[],0.0408,1.4500
1.4950,Traveling to Target (t = 1.5s),,1.67316,88.55,[],0.0408,1.5000
1.5450,Traveling to Target (t = 1.5s),,1.67022,159.43,"[2, 4, 6]",0.0242,1.5500
1.5950,Traveling to Target (t = 1.6s),,1.66717,119.72,[],0.0408,1.6000
1.6450,Traveling to Target (t = 1.6s),,1.66405,72.85,[],0.0408,1.6500
1.6950,Traveling to Target (t = 1.7s),,1.66093,124.02,[],0.0408,1.7000
1.7450,Traveling to Target (t = 1.7s),,1.65781,152.46,[],0.0408,1.7500
1.7950,Traveling to Target (t = 1.8s),,1.65469,81.66,"[1, 3, 6]",0.0286,1.8000
1.8450,Traveling to Target (t = 1.8s),,1.65149,96.72,[],0.0408,1.8500
1.8950,Traveling to Target (t = 1.9s),,1.64828,179.75,[],0.0408,1.9000
1.9450,Traveling to Target (t = 1.9s),,1.64507,96.35,[],0.0408,1.9500
1.9950,Traveling to Target (t = 2.0s),,1.64186,83.27,[],0.0408,2.0000
2.0450,Traveling to Target (t = 2.0s),,1.63866,160.06,[],0.0408,2.0500
2.0950,Traveling to Target (t = 2.1s),,1.63545,112.88,"[2, 3, 6]",0.0049,2.1000
2.1450,Traveling to Target (t = 2.1s),,1.63220,75.43,[],0.0409,2.1500
2.1950,Traveling to Target (t = 2.2s),,1.62895,147.01,[],0.0408,2.2000
2.2450,Traveling to Target (t = 2.2s),,1.62571,120.49,[],0.0408,2.2500
2.2950,Traveling to Target (t = 2.3s),,1.62247,73.89,[],0.0408,2.3000
2.3450,Traveling to Target (t = 2.3s),,1.61923,141.04,[],0.0408,2.3500
2.3950,Traveling to Target (t = 2.4s),,1.61600,126.13,"[2, 3, 6]",0.0055,2.4000
2.4450,Traveling to Target (t = 2.4s),,1.61270,73.25,[],0.0408,2.4500
2.4950,Traveling to Target (t = 2.5s),,1.60938,141.90,[],0.0408,2.5000
2.5450,Traveling to Target (t = 2.5s),,1.60607,120.97,[],0.0409,2.5500
2.5950,Traveling to Target (t = 2.6s),,1.60277,74.85,[],0.0409,2.6000
2.6450,Traveling to Target (t = 2.6s),,1.59946,149.69,[],0.0409,2.6500
2.6950,Traveling to Target (t = 2.7s),,1.59616,113.82,"[2, 3, 6]",0.0050,2.7000
2.7450,Traveling to Target (t = 2.7s),,1.59282,78.46,[],0.0408,2.7500
2.7950,Traveling to Target (t = 2.8s),,1.58949,164.52,[],0.0408,2.8000
2.8450,Traveling to Target (t = 2.8s),,1.58618,97.56,[],0.0408,2.8500
2.8950,Traveling to Target (t = 2.9s),,1.58286,91.07,[],0.0408,2.9000
2.9450,Traveling to Target (t = 2.9s),,1.57955,173.40,[],0.0408,2.9500
2.9950,Traveling to Target (t = 3.0s),,1.57624,82.83,"[1, 3, 6]",0.0197,3.0000
3.0450,Traveling to Target (t = 3.0s),,1.57287,110.19,[],0.0408,3.0500
3.0950,Traveling to Target (t = 3.1s),,1.56950,144.59,[],0.0408,3.1000
3.1450,Traveling to Target (t = 3.1s),,1.56614,72.81,[],0.0408,3.1500
3.1950,Traveling to Target (t = 3.2s),,1.56278,143.71,[],0.0408,3.2000
3.2450,Traveling to Target (t = 3.2s),,1.55943,110.97,"[1, 3, 6]",0.0049,3.2500
3.2950,Traveling to Target (t = 3.3s),,1.55599,85.04,[],0.0408,3.3000
3.3450,Traveling to Target (t = 3.3s),,1.55249,173.35,[],0.0409,3.3500
3.3950,Traveling to Target (t = 3.4s),,1.54900,78.24,[],0.0409,3.4000
3.4450,Traveling to Target (t = 3.4s),,1.54551,125.02,[],0.0408,3.4500
3.4950,Traveling to Target (t = 3.5s),,1.54202,124.36,"[2, 3, 6]",0.0271,3.5000
3.5450,Traveling to Target (t = 3.5s),,1.53849,79.59,[],0.0409,3.5500
3.5950,Traveling to Target (t = 3.6s),,1.53497,178.84,[],0.0409,3.6000
3.6450,Traveling to Target (t = 3.6s),,1.53147,78.55,[],0.0409,3.6500
3.6950,Traveling to Target (t = 3.7s),,1.52796,128.73,[],0.0409,3.7000
3.7450,Traveling to Target (t = 3.7s),,1.52447,116.44,"[2, 3, 6]",0.0187,3.7500
3.7950,Traveling to Target (t = 3.8s),,1.52094,87.03,[],0.0409,3.8000
3.8450,Traveling to Target (t = 3.8s),,1.51745,160.67,[],0.0409,3.8500
3.8950,Traveling to Target (t = 3.9s),,1.51397,72.86,[],0.0409,3.9000
3.9450,Traveling to Target (t = 3.9s),,1.51049,155.48,[],0.0408,3.9500
3.9950,Traveling to Target (t = 4.0s),,1.50702,90.47,"[1, 3, 6]",0.0055,4.0000
4.0450,Traveling to Target (t = 4.0s),,1.50349,115.95,[],0.0409,4.0500
4.0950,Traveling to Target (t = 4.1s),,1.49997,120.56,[],0.0409,4.1000
4.1450,Traveling to Target (t = 4.1s),,1.49645,88.66,[],0.0409,4.1500
4.1950,Traveling to Target (t = 4.2s),,1.49294,153.55,[],0.0408,4.2000
4.2450,Traveling to Target (t = 4.2s),,1.48944,73.61,"[1, 3, 5]",0.0362,4.2500
4.2950,Traveling to Target (t = 4.3s),,1.48590,174.29,[],0.0408,4.3000
4.3450,Traveling to Target (t = 4.3s),,1.48241,75.88,[],0.0408,4.3500
4.3950,Traveling to Target (t = 4.4s),,1.47892,149.35,[],0.0408,4.4000
4.4450,Traveling to Target (t = 4.4s),,1.47544,88.42,"[1, 3, 6]",0.0050,4.4500
4.4950,Traveling to Target (t = 4.5s),,1.47191,127.46,[],0.0408,4.5000
4.5450,Traveling to Target (t = 4.5s),,1.46841,101.72,[],0.0408,4.5500
4.5950,Traveling to Target (t = 4.6s),,1.46491,113.19,[],0.0408,4.6000
4.6450,Traveling to Target (t = 4.6s),,1.46142,115.02,"[1, 3, 6]",0.0359,4.6500
4.6950,Traveling to Target (t = 4.7s),,1.45786,101.93,[],0.0408,4.7000
4.7450,Traveling to Target (t = 4.7s),,1.45428,122.84,[],0.0408,4.7500
4.7950,Traveling to Target (t = 4.8s),,1.45070,97.03,[],0.0408,4.8000
4.8450,Traveling to Target (t = 4.8s),,1.44713,128.66,[],0.0408,4.8500
4.8950,Traveling to Target (t = 4.9s),,1.44358,92.43,[],0.0408,4.9000
4.9450,Traveling to Target (t = 4.9s),,1.44003,134.59,"[2, 3, 6]",0.0329,4.9500
4.9950,Traveling to Target (t = 5.0s),,1.43644,89.72,[],0.0408,5.0000
5.0450,Traveling to Target (t = 5.0s),,1.43290,133.84,[],0.0408,5.0500
5.0950,Traveling to Target (t = 5.1s),,1.42936,91.89,"[1, 4, 5]",0.0075,5.1000
5.1450,Traveling to Target (t = 5.1s),,1.42578,128.69,[],0.0408,5.1500
5.1950,Traveling to Target (t = 5.2s),,1.42224,99.47,[],0.0408,5.2000
5.2450,Traveling to Target (t = 5.2s),,1.41871,117.23,[],0.0408,5.2500
5.2950,Traveling to Target (t = 5.3s),,1.41519,109.72,[],0.0408,5.3000
5.3450,Traveling to Target (t = 5.3s),,1.41168,106.41,"[1, 3, 6]",0.0049,5.3500
5.3950,Traveling to Target (t = 5.4s),,1.40812,122.91,[],0.0408,5.4000
5.4450,Traveling to Target (t = 5.4s),,1.40456,91.40,[],0.0408,5.4500
5.4950,Traveling to Target (t = 5.5s),,1.40102,143.61,"[2, 4, 5]",0.0140,5.5000
5.5450,Traveling to Target (t = 5.5s),,1.39747,77.89,[],0.0408,5.5500
5.5950,Traveling to Target (t = 5.6s),,1.39399,172.20,[],0.0408,5.6000
5.6450,Traveling to Target (t = 5.6s),,1.39053,73.60,"[1, 3, 5]",0.0062,5.6500
5.6950,Traveling to Target (t = 5.7s),,1.38706,154.33,[],0.0408,5.7000
5.7450,Traveling to Target (t = 5.7s),,1.38366,90.40,[],0.0408,5.7500
5.7950,Traveling to Target (t = 5.8s),,1.38028,115.90,[],0.0408,5.8000
5.8450,Traveling to Target (t = 5.8s),,1.37692,123.64,[],0.0408,5.8500
5.8950,Traveling to Target (t = 5.9s),,1.37356,84.97,"[1, 3, 6]",0.0049,5.9000
5.9450,Traveling to Target (t = 5.9s),,1.37019,165.15,[],0.0409,5.9500
5.9950,Traveling to Target (t = 6.0s),,1.36689,74.05,[],0.0408,6.0000
6.0450,Traveling to Target (t = 6.0s),,1.36360,145.16,"[2, 3, 6]",0.0056,6.0500
6.0950,Traveling to Target (t = 6.1s),,1.36029,102.64,[],0.0408,6.1000
6.1450,Traveling to Target (t = 6.1s),,1.35704,94.86,[],0.0408,6.1500
6.1950,Traveling to Target (t = 6.2s),,1.35380,157.36,"[2, 4, 6]",0.0118,6.2000
6.2450,Traveling to Target (t = 6.2s),,1.35052,73.93,[],0.0408,6.2500
6.2950,Traveling to Target (t = 6.3s),,1.34727,136.95,[],0.0408,6.3000
6.3450,Traveling to Target (t = 6.3s),,1.34405,115.81,"[2, 4, 5]",0.0093,6.3500
6.3950,Traveling to Target (t = 6.4s),,1.34079,80.88,[],0.0408,6.4000
6.4450,Traveling to Target (t = 6.4s),,1.33761,170.80,[],0.0408,6.4500
6.4950,Traveling to Target (t = 6.5s),,1.33444,91.93,"[1, 4, 5]",0.0068,6.5000
6.5450,Traveling to Target (t = 6.5s),,1.33125,96.83,[],0.0408,6.5500
6.5950,Traveling to Target (t = 6.6s),,1.32814,168.77,[],0.0408,6.6000
6.6450,Traveling to Target (t = 6.6s),,1.32504,82.26,"[1, 4, 5]",0.0061,6.6500
6.6950,Traveling to Target (t = 6.7s),,1.32191,105.65,[],0.0408,6.7000
6.7450,Traveling to Target (t = 6.7s),,1.31885,162.35,[],0.0408,6.7500
6.7950,Traveling to Target (t = 6.8s),,1.31580,81.38,"[1, 4, 5]",0.0062,6.8000
6.8450,Traveling to Target (t = 6.8s),,1.31273,103.34,[],0.0409,6.8500
6.8950,Traveling to Target (t = 6.9s),,1.30972,169.84,[],0.0409,6.9000
6.9450,Traveling to Target (t = 6.9s),,1.30673,88.44,"[1, 4, 5]",0.0062,6.9500
6.9950,Traveling to Target (t = 7.0s),,1.30373,90.78,[],0.0409,7.0000
7.0450,Traveling to Target (t = 7.0s),,1.30080,168.68,[],0.0409,7.0500
7.0950,Traveling to Target (t = 7.1s),,1.29789,108.17,"[2, 4, 5]",0.0069,7.1000
7.1450,Traveling to Target (t = 7.1s),,1.29497,75.57,[],0.0409,7.1500
7.1950,Traveling to Target (t = 7.2s),,1.29212,134.02,[],0.0409,7.2000
7.2450,Traveling to Target (t = 7.2s),,1.28929,144.99,"[2, 4, 6]",0.0103,7.2500
7.2950,Traveling to Target (t = 7.3s),,1.28644,80.83,[],0.0409,7.3000
7.3450,Traveling to Target (t = 7.3s),,1.28364,92.13,[],0.0409,7.3500
7.3950,Traveling to Target (t = 7.4s),,1.28086,161.34,"[2, 3, 6]",0.0076,7.4000
7.4450,Traveling to Target (t = 7.4s),,1.27808,125.02,[],0.0409,7.4500
7.4950,Traveling to Target (t = 7.5s),,1.27537,75.51,[],0.0409,7.5000
7.5450,Traveling to Target (t = 7.5s),,1.27269,99.06,"[1, 3, 6]",0.0044,7.5500
7.5950,Traveling to Target (t = 7.6s),,1.27000,163.77,[],0.0409,7.6000
7.6450,Traveling to Target (t = 7.6s),,1.26739,129.22,[],0.0409,7.6500
7.6950,Traveling to Target (t = 7.7s),,1.26480,78.65,[],0.0408,7.7000
7.7450,Traveling to Target (t = 7.7s),,1.26224,89.18,"[1, 3, 6]",0.0161,7.7500
