Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Y_mm,Telemetry_Z_mm,Telemetry_Roll_deg,Telemetry_Pitch_deg,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Z,Current_Roll,Current_Pitch,Current_Yaw,Current_VX,Current_VY,Current_VZ,Current_WX,Current_WY,Current_WZ,Target_X,Target_Y,Target_Z,Target_Roll,Target_Pitch,Target_Yaw,Target_VX,Target_VY,Target_VZ,Target_WX,Target_WY,Target_WZ,Error_X,Error_Y,Error_Z,Error_Roll,Error_Pitch,Error_Yaw,Error_VX,Error_VY,Error_VZ,Error_WX,Error_WY,Error_WZ,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,RW_Torque_X,RW_Torque_Y,RW_Torque_Z,Total_MPC_Loop_Time,Timing_Violation
10,0.5450,0.5450,0.0500,0.050,APPROACHING,0,999.46,993.89,993.65,2.96,-2.54,75.38,0.99946,0.99389,0.99365,0.05159,-0.04439,1.31565,-0.00344,-0.02407,-0.02556,0.07733,-0.10421,-0.52261,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99946,0.99389,0.99365,-0.05159,0.04439,-1.31565,0.00344,0.02407,0.02556,-0.07733,0.10421,0.52261,0.0000,,,,0.0032,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.5450,2,0,-0.004511,0.000144,0.015380,0.0000,NO
11,0.5950,0.5950,0.0500,0.050,APPROACHING,0,999.27,992.63,992.31,3.24,-2.76,73.88,0.99927,0.99263,0.99231,0.05660,-0.04819,1.28948,-0.00419,-0.02633,-0.02817,0.07465,-0.10412,-0.51346,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99927,0.99263,0.99231,-0.05660,0.04819,-1.28948,0.00419,0.02633,0.02817,-0.07465,0.10412,0.51346,0.0000,,,,0.0031,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.5950,2,0,-0.004960,0.000918,0.015111,0.0000,NO
12,0.6450,0.6450,0.0500,0.050,APPROACHING,0,999.04,991.26,990.84,3.53,-2.97,72.41,0.99904,0.99126,0.99084,0.06154,-0.05187,1.26373,-0.00502,-0.02856,-0.03079,0.07170,-0.10358,-0.50448,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99904,0.99126,0.99084,-0.06154,0.05187,-1.26373,0.00502,0.02856,0.03079,-0.07170,0.10358,0.50448,0.0000,,,,0.0032,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.6450,2,0,-0.004749,0.000849,0.014956,0.0000,NO
13,0.6950,0.6950,0.0500,0.050,APPROACHING,0,998.77,989.77,989.23,3.81,-3.18,70.96,0.99877,0.98977,0.98923,0.06642,-0.05543,1.23842,-0.00591,-0.03076,-0.03341,0.06888,-0.10308,-0.49558,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99877,0.98977,0.98923,-0.06642,0.05543,-1.23842,0.00591,0.03076,0.03341,-0.06888,0.10308,0.49558,0.0000,,,,0.0040,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.6950,2,0,-0.004709,0.000992,0.014802,0.0000,NO
14,0.7450,0.7450,0.0500,0.050,APPROACHING,0,998.45,988.18,987.50,4.08,-3.37,69.53,0.99845,0.98818,0.98750,0.07121,-0.05887,1.21352,-0.00686,-0.03291,-0.03604,0.06608,-0.10249,-0.48678,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99845,0.98818,0.98750,-0.07121,0.05887,-1.21352,0.00686,0.03291,0.03604,-0.06608,0.10249,0.48678,0.0000,,,,0.0031,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.7450,2,0,-0.004617,0.001057,0.014659,0.0000,NO
15,0.7950,0.7950,0.0500,0.050,APPROACHING,0,998.08,986.48,985.63,4.35,-3.56,68.13,0.99808,0.98648,0.98563,0.07593,-0.06219,1.18904,-0.00788,-0.03504,-0.03868,0.06334,-0.10186,-0.47807,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99808,0.98648,0.98563,-0.07593,0.06219,-1.18904,0.00788,0.03504,0.03868,-0.06334,0.10186,0.47807,0.0000,,,,0.0033,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.7950,2,0,-0.004538,0.001136,0.014514,0.0000,NO
16,0.8450,0.8450,0.0500,0.050,APPROACHING,0,997.66,984.68,983.63,4.62,-3.75,66.75,0.99766,0.98468,0.98363,0.08056,-0.06540,1.16498,-0.00895,-0.03712,-0.04133,0.06064,-0.10119,-0.46944,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99766,0.98468,0.98363,-0.08056,0.06540,-1.16498,0.00895,0.03712,0.04133,-0.06064,0.10119,0.46944,0.0000,,,,0.0034,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.8450,2,0,-0.004455,0.001205,0.014366,0.0000,NO
17,0.8950,0.8950,0.0500,0.050,APPROACHING,0,997.19,982.77,981.49,4.88,-3.92,65.39,0.99719,0.98277,0.98149,0.08511,-0.06850,1.14133,-0.01008,-0.03917,-0.04398,0.05800,-0.10048,-0.46090,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99719,0.98277,0.98149,-0.08511,0.06850,-1.14133,0.01008,0.03917,0.04398,-0.05800,0.10048,0.46090,0.0000,,,,0.0033,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.8950,2,0,-0.004374,0.001272,0.014213,0.0000,NO
18,0.9450,0.9450,0.0500,0.050,APPROACHING,0,996.65,980.76,979.23,5.13,-4.10,64.06,0.99665,0.98076,0.97923,0.08957,-0.07149,1.11809,-0.01127,-0.04117,-0.04664,0.05540,-0.09972,-0.45245,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99665,0.98076,0.97923,-0.08957,0.07149,-1.11809,0.01127,0.04117,0.04664,-0.05540,0.09972,0.45245,0.0000,,,,0.0043,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.9450,2,0,-0.004292,0.001336,0.014055,0.0000,NO
19,0.9950,0.9950,0.0500,0.050,APPROACHING,0,996.06,978.66,976.83,5.38,-4.26,62.75,0.99606,0.97866,0.97683,0.09394,-0.07438,1.09526,-0.01251,-0.04314,-0.04931,0.05285,-0.09893,-0.44409,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99606,0.97866,0.97683,-0.09394,0.07438,-1.09526,0.01251,0.04314,0.04931,-0.05285,0.09893,0.44409,0.0000,,,,0.0033,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.9950,2,0,-0.004211,0.001398,0.013892,0.0000,NO
20,1.0450,1.0450,0.0500,0.050,APPROACHING,0,995.40,976.45,974.30,5.63,-4.42,61.47,0.99540,0.97645,0.97430,0.09822,-0.07718,1.07283,-0.01379,-0.04506,-0.05198,0.05034,-0.09810,-0.43583,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99540,0.97645,0.97430,-0.09822,0.07718,-1.07283,0.01379,0.04506,0.05198,-0.05034,0.09810,0.43583,0.0000,,,,0.0032,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.0450,2,0,-0.004129,0.001457,0.013726,0.0000,NO
21,1.0950,1.0950,0.0500,0.050,APPROACHING,0,994.68,974.15,971.63,5.87,-4.58,60.21,0.99468,0.97415,0.97163,0.10240,-0.07987,1.05079,-0.01513,-0.04695,-0.05465,0.04789,-0.09723,-0.42767,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99468,0.97415,0.97163,-0.10240,0.07987,-1.05079,0.01513,0.04695,0.05465,-0.04789,0.09723,0.42767,0.0000,,,,0.0033,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.0950,2,0,-0.004048,0.001515,0.013555,0.0000,NO
22,1.1450,1.1450,0.0500,0.050,APPROACHING,0,993.89,971.76,968.83,6.10,-4.73,58.97,0.99389,0.97176,0.96883,0.10649,-0.08248,1.02915,-0.01651,-0.04880,-0.05733,0.04548,-0.09634,-0.41961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99389,0.97176,0.96883,-0.10649,0.08248,-1.02915,0.01651,0.04880,0.05733,-0.04548,0.09634,0.41961,0.0000,,,,0.0033,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.1450,2,0,-0.003966,0.001570,0.013381,0.0000,NO
23,1.1950,1.1950,0.0500,0.050,APPROACHING,0,993.03,969.27,965.90,6.33,-4.87,57.75,0.99303,0.96927,0.96590,0.11049,-0.08499,1.00790,-0.01794,-0.05060,-0.06002,0.04313,-0.09540,-0.41165,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99303,0.96927,0.96590,-0.11049,0.08499,-1.00790,0.01794,0.05060,0.06002,-0.04313,0.09540,0.41165,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.1950,2,0,-0.003885,0.001623,0.013204,0.0000,NO
24,1.2450,1.2450,0.0500,0.050,APPROACHING,0,992.09,966.70,962.83,6.55,-5.01,56.55,0.99209,0.96670,0.96283,0.11438,-0.08742,0.98703,-0.01941,-0.05236,-0.06271,0.04082,-0.09444,-0.40380,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99209,0.96670,0.96283,-0.11438,0.08742,-0.98703,0.01941,0.05236,0.06271,-0.04082,0.09444,0.40380,0.0000,,,,0.0033,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.2450,2,0,-0.003805,0.001674,0.013024,0.0000,NO
25,1.2950,1.2950,0.0500,0.050,APPROACHING,0,991.09,964.03,959.63,6.77,-5.14,55.38,0.99109,0.96403,0.95963,0.11818,-0.08977,0.96654,-0.02092,-0.05408,-0.06540,0.03856,-0.09345,-0.39606,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99109,0.96403,0.95963,-0.11818,0.08977,-0.96654,0.02092,0.05408,0.06540,-0.03856,0.09345,0.39606,0.0000,,,,0.0033,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.2950,2,0,-0.003725,0.001723,0.012842,0.0000,NO
26,1.3450,1.3450,0.0500,0.050,APPROACHING,0,990.00,961.29,956.29,6.98,-5.27,54.23,0.99000,0.96129,0.95629,0.12188,-0.09203,0.94643,-0.02246,-0.05576,-0.06810,0.03634,-0.09242,-0.38842,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99000,0.96129,0.95629,-0.12188,0.09203,-0.94643,0.02246,0.05576,0.06810,-0.03634,0.09242,0.38842,0.0000,,,,0.0032,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.3450,2,0,-0.003646,0.001770,0.012658,0.0000,NO
27,1.3950,1.3950,0.0500,0.050,APPROACHING,0,988.84,958.46,952.82,7.19,-5.40,53.10,0.98884,0.95846,0.95282,0.12547,-0.09422,0.92669,-0.02405,-0.05740,-0.07080,0.03418,-0.09137,-0.38090,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98884,0.95846,0.95282,-0.12547,0.09422,-0.92669,0.02405,0.05740,0.07080,-0.03418,0.09137,0.38090,0.0000,,,,0.0032,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.3950,2,0,-0.003567,0.001815,0.012472,0.0000,NO
28,1.4450,1.4450,0.0500,0.050,APPROACHING,0,987.60,955.55,949.21,7.39,-5.52,51.99,0.98760,0.95555,0.94921,0.12897,-0.09633,0.90732,-0.02567,-0.05900,-0.07351,0.03206,-0.09030,-0.37348,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98760,0.95555,0.94921,-0.12897,0.09633,-0.90732,0.02567,0.05900,0.07351,-0.03206,0.09030,0.37348,0.0000,,,,0.0042,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.4450,2,0,-0.003489,0.001857,0.012285,0.0000,NO
29,1.4950,1.4950,0.0500,0.050,APPROACHING,0,986.27,952.56,945.47,7.58,-5.64,50.90,0.98627,0.95256,0.94547,0.13237,-0.09837,0.88831,-0.02732,-0.06056,-0.07622,0.02998,-0.08919,-0.36618,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98627,0.95256,0.94547,-0.13237,0.09837,-0.88831,0.02732,0.06056,0.07622,-0.02998,0.08919,0.36618,0.0000,,,,0.0035,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.4950,2,0,-0.003412,0.001899,0.012096,0.0000,NO
30,1.5450,1.5450,0.0500,0.050,APPROACHING,0,984.86,949.49,941.59,7.77,-5.75,49.83,0.98486,0.94949,0.94159,0.13567,-0.10034,0.86966,-0.02901,-0.06207,-0.07893,0.02795,-0.08807,-0.35899,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98486,0.94949,0.94159,-0.13567,0.10034,-0.86966,0.02901,0.06207,0.07893,-0.02795,0.08807,0.35899,0.0000,,,,0.0033,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.5450,2,0,-0.003335,0.001938,0.011908,0.0000,NO
31,1.5950,1.5950,0.0500,0.050,APPROACHING,0,983.37,946.35,937.57,7.96,-5.86,48.78,0.98337,0.94635,0.93757,0.13887,-0.10224,0.85136,-0.03072,-0.06355,-0.08165,0.02597,-0.08691,-0.35190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98337,0.94635,0.93757,-0.13887,0.10224,-0.85136,0.03072,0.06355,0.08165,-0.02597,0.08691,0.35190,0.0000,,,,0.0033,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.5950,2,0,-0.003260,0.001976,0.011719,0.0000,NO
32,1.6450,1.6450,0.0500,0.050,APPROACHING,0,981.79,943.14,933.42,8.13,-5.96,47.75,0.98179,0.94314,0.93342,0.14197,-0.10408,0.83342,-0.03247,-0.06498,-0.08437,0.02403,-0.08574,-0.34494,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98179,0.94314,0.93342,-0.14197,0.10408,-0.83342,0.03247,0.06498,0.08437,-0.02403,0.08574,0.34494,0.0000,,,,0.0032,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.6450,2,0,-0.003185,0.002012,0.011529,0.0000,NO
33,1.6950,1.6950,0.0500,0.050,APPROACHING,0,980.12,939.86,929.14,8.31,-6.06,46.74,0.98012,0.93986,0.92914,0.14497,-0.10585,0.81581,-0.03424,-0.06637,-0.08709,0.02214,-0.08455,-0.33808,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98012,0.93986,0.92914,-0.14497,0.10585,-0.81581,0.03424,0.06637,0.08709,-0.02214,0.08455,0.33808,0.0000,,,,0.0033,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.6950,2,0,-0.003112,0.002046,0.011340,0.0000,NO
34,1.7450,1.7450,0.0500,0.050,APPROACHING,0,978.37,936.50,924.72,8.47,-6.16,45.75,0.97837,0.93650,0.92472,0.14787,-0.10756,0.79854,-0.03604,-0.06773,-0.08982,0.02029,-0.08333,-0.33134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97837,0.93650,0.92472,-0.14787,0.10756,-0.79854,0.03604,0.06773,0.08982,-0.02029,0.08333,0.33134,0.0000,,,,0.0042,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.7450,2,0,-0.003039,0.002078,0.011151,0.0000,NO
35,1.7950,1.7950,0.0500,0.050,APPROACHING,0,976.52,933.08,920.16,8.63,-6.26,44.78,0.97652,0.93308,0.92016,0.15067,-0.10921,0.78161,-0.03787,-0.06904,-0.09254,0.01849,-0.08210,-0.32471,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97652,0.93308,0.92016,-0.15067,0.10921,-0.78161,0.03787,0.06904,0.09254,-0.01849,0.08210,0.32471,0.0000,,,,0.0032,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.7950,2,0,-0.002969,0.002110,0.010961,0.0000,NO
36,1.8450,1.8450,0.0500,0.050,APPROACHING,0,974.58,929.60,915.46,8.79,-6.35,43.83,0.97458,0.92960,0.91546,0.15337,-0.11080,0.76501,-0.03971,-0.07032,-0.09527,0.01672,-0.08084,-0.31819,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97458,0.92960,0.91546,-0.15337,0.11080,-0.76501,0.03971,0.07032,0.09527,-0.01672,0.08084,0.31819,0.0000,,,,0.0032,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.8450,2,0,-0.002898,0.002139,0.010774,0.0000,NO
37,1.8950,1.8950,0.0500,0.050,APPROACHING,0,972.55,926.05,910.63,8.94,-6.44,42.90,0.97255,0.92605,0.91063,0.15598,-0.11234,0.74872,-0.04158,-0.07156,-0.09801,0.01500,-0.07957,-0.31179,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97255,0.92605,0.91063,-0.15598,0.11234,-0.74872,0.04158,0.07156,0.09801,-0.01500,0.07957,0.31179,0.0000,,,,0.0030,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.8950,2,0,-0.002829,0.002167,0.010587,0.0000,NO
