Time,Status,Stabilization_Time,Position_Error_m,Angle_Error_deg,Active_Thrusters,Solve_Time_s,Next_Update_s
7.3950,Traveling to Target (t = 7.4s),,0.68379,43.30,[],0.0041,7.4000
7.4450,Traveling to Target (t = 7.4s),,0.68097,43.07,[],0.0041,7.4500
7.4950,Traveling to Target (t = 7.5s),,0.67844,42.84,[],0.0043,7.5000
7.5450,Traveling to Target (t = 7.5s),,0.67620,42.62,[],0.0042,7.5500
7.5950,Traveling to Target (t = 7.6s),,0.67427,42.39,[],0.0041,7.6000
7.6450,Traveling to Target (t = 7.6s),,0.67263,42.16,[],0.0041,7.6500
7.6950,Traveling to Target (t = 7.7s),,0.67130,41.94,[],0.0040,7.7000
7.7450,Traveling to Target (t = 7.7s),,0.67028,41.72,[],0.0041,7.7500
7.7950,Traveling to Target (t = 7.8s),,0.66956,41.50,[],0.0040,7.8000
7.8450,Traveling to Target (t = 7.8s),,0.66915,41.27,[],0.0041,7.8500
7.8950,Traveling to Target (t = 7.9s),,0.66905,41.05,[],0.0041,7.9000
7.9450,Traveling to Target (t = 7.9s),,0.66926,40.84,[],0.0041,7.9500
7.9950,Traveling to Target (t = 8.0s),,0.66978,40.62,[],0.0041,8.0000
8.0450,Traveling to Target (t = 8.0s),,0.67060,40.40,[],0.0040,8.0500
8.0950,Traveling to Target (t = 8.1s),,0.67173,40.19,[],0.0041,8.1000
8.1450,Traveling to Target (t = 8.1s),,0.67317,39.97,[],0.0041,8.1500
8.1950,Traveling to Target (t = 8.2s),,0.67491,39.76,[],0.0041,8.2000
8.2450,Traveling to Target (t = 8.2s),,0.67695,39.55,[],0.0041,8.2500
8.2950,Traveling to Target (t = 8.3s),,0.67929,39.34,[],0.0041,8.3000
8.3450,Traveling to Target (t = 8.3s),,0.68192,39.13,[],0.0041,8.3500
8.3950,Traveling to Target (t = 8.4s),,0.68485,38.92,[],0.0041,8.4000
8.4450,Traveling to Target (t = 8.4s),,0.68807,38.71,[],0.0042,8.4500
8.4950,Traveling to Target (t = 8.5s),,0.69156,38.51,[],0.0040,8.5000
8.5450,Traveling to Target (t = 8.5s),,0.69534,38.30,[],0.0041,8.5500
8.5950,Traveling to Target (t = 8.6s),,0.69939,38.10,[],0.0040,8.6000
8.6450,Traveling to Target (t = 8.6s),,0.70372,37.89,[],0.0059,8.6500
8.6950,Traveling to Target (t = 8.7s),,0.70831,37.69,[],0.0041,8.7000
8.7450,Traveling to Target (t = 8.7s),,0.71316,37.49,[],0.0041,8.7500
8.7950,Traveling to Target (t = 8.8s),,0.71826,37.29,[],0.0041,8.8000
8.8450,Traveling to Target (t = 8.8s),,0.72362,37.09,[],0.0041,8.8500
8.8950,Traveling to Target (t = 8.9s),,0.72921,36.89,[],0.0040,8.9000
8.9450,Traveling to Target (t = 8.9s),,0.73505,36.70,[],0.0041,8.9500
8.9950,Traveling to Target (t = 9.0s),,0.74112,36.50,[],0.0040,9.0000
9.0450,Traveling to Target (t = 9.0s),,0.74742,36.31,[],0.0041,9.0500
9.0950,Traveling to Target (t = 9.1s),,0.75394,36.12,[],0.0040,9.1000
9.1450,Traveling to Target (t = 9.1s),,0.76067,35.92,[],0.0041,9.1500
9.1950,Traveling to Target (t = 9.2s),,0.76762,35.73,[],0.0042,9.2000
9.2450,Traveling to Target (t = 9.2s),,0.77477,35.54,[],0.0041,9.2500
9.2950,Traveling to Target (t = 9.3s),,0.78211,35.35,[],0.0040,9.3000
9.3450,Traveling to Target (t = 9.3s),,0.78966,35.17,[],0.0041,9.3500
9.3950,Traveling to Target (t = 9.4s),,0.79739,34.98,[],0.0041,9.4000
9.4450,Traveling to Target (t = 9.4s),,0.80530,34.79,[],0.0040,9.4500
9.4950,Traveling to Target (t = 9.5s),,0.81339,34.61,[],0.0041,9.5000
9.5450,Traveling to Target (t = 9.5s),,0.82165,34.43,[],0.0041,9.5500
9.5950,Traveling to Target (t = 9.6s),,0.83008,34.24,[],0.0042,9.6000
9.6450,Traveling to Target (t = 9.6s),,0.83867,34.06,[],0.0041,9.6500
9.6950,Traveling to Target (t = 9.7s),,0.84741,33.88,[],0.0040,9.7000
9.7450,Traveling to Target (t = 9.7s),,0.85631,33.70,[],0.0040,9.7500
9.7950,Traveling to Target (t = 9.8s),,0.86536,33.53,[],0.0040,9.8000
9.8450,Traveling to Target (t = 9.8s),,0.87455,33.35,[],0.0040,9.8500
9.8950,Traveling to Target (t = 9.9s),,0.88387,33.17,[],0.0041,9.9000
9.9450,Traveling to Target (t = 9.9s),,0.89334,33.00,[],0.0041,9.9500
9.9950,Traveling to Target (t = 10.0s),,0.90293,32.83,[],0.0041,10.0000
10.0450,Traveling to Target (t = 10.0s),,0.91264,32.65,[],0.0040,10.0500
10.0950,Traveling to Target (t = 10.1s),,0.92248,32.48,[],0.0041,10.1000
10.1450,Traveling to Target (t = 10.1s),,0.93244,32.31,[],0.0040,10.1500
10.1950,Traveling to Target (t = 10.2s),,0.94251,32.14,[],0.0059,10.2000
10.2450,Traveling to Target (t = 10.2s),,0.95269,31.97,[],0.0040,10.2500
10.2950,Traveling to Target (t = 10.3s),,0.96298,31.81,[],0.0041,10.3000
10.3450,Traveling to Target (t = 10.3s),,0.97337,31.64,[],0.0041,10.3500
10.3950,Traveling to Target (t = 10.4s),,0.98386,31.48,[],0.0041,10.4000
10.4450,Traveling to Target (t = 10.4s),,0.99445,31.31,[],0.0041,10.4500
10.4950,Traveling to Target (t = 10.5s),,1.00513,31.15,[],0.0042,10.5000
10.5450,Traveling to Target (t = 10.5s),,1.01591,30.99,[],0.0041,10.5500
10.5950,Traveling to Target (t = 10.6s),,1.02677,30.83,[],0.0041,10.6000
10.6450,Traveling to Target (t = 10.6s),,1.03772,30.67,[],0.0040,10.6500
10.6950,Traveling to Target (t = 10.7s),,1.04875,30.51,[],0.0041,10.7000
10.7450,Traveling to Target (t = 10.7s),,1.05986,30.35,[],0.0041,10.7500
10.7950,Traveling to Target (t = 10.8s),,1.07105,30.20,[],0.0041,10.8000
10.8450,Traveling to Target (t = 10.8s),,1.08231,30.04,[],0.0041,10.8500
10.8950,Traveling to Target (t = 10.9s),,1.09365,29.89,[],0.0041,10.9000
10.9450,Traveling to Target (t = 10.9s),,1.10506,29.73,[],0.0040,10.9500
10.9950,Traveling to Target (t = 11.0s),,1.11653,29.58,[],0.0041,11.0000
11.0450,Traveling to Target (t = 11.0s),,1.12808,29.43,[],0.0041,11.0500
11.0950,Traveling to Target (t = 11.1s),,1.13968,29.28,[],0.0040,11.1000
11.1450,Traveling to Target (t = 11.1s),,1.15135,29.13,[],0.0041,11.1500
11.1950,Traveling to Target (t = 11.2s),,1.16308,28.99,[],0.0042,11.2000
11.2450,Traveling to Target (t = 11.2s),,1.17487,28.84,[],0.0042,11.2500
11.2950,Traveling to Target (t = 11.3s),,1.18672,28.70,[],0.0041,11.3000
11.3450,Traveling to Target (t = 11.3s),,1.19862,28.55,[],0.0041,11.3500
11.3950,Traveling to Target (t = 11.4s),,1.21058,28.41,[],0.0041,11.4000
11.4450,Traveling to Target (t = 11.4s),,1.22259,28.27,[],0.0041,11.4500
11.4950,Traveling to Target (t = 11.5s),,1.23464,28.13,[],0.0041,11.5000
11.5450,Traveling to Target (t = 11.5s),,1.24675,27.99,[],0.0041,11.5500
11.5950,Traveling to Target (t = 11.6s),,1.25891,27.85,[],0.0041,11.6000
11.6450,Traveling to Target (t = 11.6s),,1.27111,27.71,[],0.0041,11.6500
11.6950,Traveling to Target (t = 11.7s),,1.28335,27.58,[],0.0041,11.7000
11.7450,Traveling to Target (t = 11.7s),,1.29564,27.44,[],0.0042,11.7500
11.7950,Traveling to Target (t = 11.8s),,1.30798,27.31,[],0.0041,11.8000
11.8450,Traveling to Target (t = 11.8s),,1.32035,27.18,[],0.0041,11.8500
11.8950,Traveling to Target (t = 11.9s),,1.33277,27.05,[],0.0041,11.9000
11.9450,Traveling to Target (t = 11.9s),,1.34522,26.92,[],0.0059,11.9500
11.9950,Traveling to Target (t = 12.0s),,1.35771,26.79,[],0.0040,12.0000
12.0450,Traveling to Target (t = 12.0s),,1.37024,26.66,[],0.0041,12.0500
12.0950,Traveling to Target (t = 12.1s),,1.38280,26.54,[],0.0040,12.1000
12.1450,Traveling to Target (t = 12.1s),,1.39540,26.41,[],0.0041,12.1500
12.1950,Traveling to Target (t = 12.2s),,1.40804,26.29,[],0.0041,12.2000
12.2450,Traveling to Target (t = 12.2s),,1.42070,26.17,[],0.0042,12.2500
12.2950,Traveling to Target (t = 12.3s),,1.43340,26.04,[],0.0041,12.3000
12.3450,Traveling to Target (t = 12.3s),,1.44613,25.92,[],0.0041,12.3500
12.3950,Traveling to Target (t = 12.4s),,1.45889,25.80,[],0.0040,12.4000
12.4450,Traveling to Target (t = 12.4s),,1.47168,25.69,[],0.0041,12.4500
12.4950,Traveling to Target (t = 12.5s),,1.48450,25.57,[],0.0040,12.5000
12.5450,Traveling to Target (t = 12.5s),,1.49735,25.46,[],0.0041,12.5500
12.5950,Traveling to Target (t = 12.6s),,1.51023,25.34,[],0.0042,12.6000
12.6450,Traveling to Target (t = 12.6s),,1.52313,25.23,[],0.0041,12.6500
12.6950,Traveling to Target (t = 12.7s),,1.53606,25.12,[],0.0041,12.7000
12.7450,Traveling to Target (t = 12.7s),,1.54901,25.01,[],0.0041,12.7500
12.7950,Traveling to Target (t = 12.8s),,1.56199,24.90,[],0.0040,12.8000
12.8450,Traveling to Target (t = 12.8s),,1.57499,24.79,[],0.0041,12.8500
12.8950,Traveling to Target (t = 12.9s),,1.58802,24.69,[],0.0041,12.9000
12.9450,Traveling to Target (t = 12.9s),,1.60107,24.58,[],0.0040,12.9500
12.9950,Traveling to Target (t = 13.0s),,1.61414,24.48,[],0.0041,13.0000
13.0450,Traveling to Target (t = 13.0s),,1.62724,24.37,[],0.0041,13.0500
13.0950,Traveling to Target (t = 13.1s),,1.64035,24.27,[],0.0040,13.1000
13.1450,Traveling to Target (t = 13.1s),,1.65349,24.17,[],0.0042,13.1500
13.1950,Traveling to Target (t = 13.2s),,1.66665,24.07,[],0.0041,13.2000
13.2450,Traveling to Target (t = 13.2s),,1.67983,23.97,[],0.0041,13.2500
13.2950,Traveling to Target (t = 13.3s),,1.69302,23.87,[],0.0040,13.3000
13.3450,Traveling to Target (t = 13.3s),,1.70624,23.77,[],0.0041,13.3500
13.3950,Traveling to Target (t = 13.4s),,1.71947,23.68,[],0.0040,13.4000
13.4450,Traveling to Target (t = 13.4s),,1.73273,23.58,[],0.0041,13.4500
13.4950,Traveling to Target (t = 13.5s),,1.74600,23.49,[],0.0041,13.5000
13.5450,Traveling to Target (t = 13.5s),,1.75929,23.40,[],0.0041,13.5500
13.5950,Traveling to Target (t = 13.6s),,1.77259,23.30,[],0.0040,13.6000
13.6450,Traveling to Target (t = 13.6s),,1.78591,23.21,[],0.0041,13.6500
13.6950,Traveling to Target (t = 13.7s),,1.79925,23.12,[],0.0041,13.7000
13.7450,Traveling to Target (t = 13.7s),,1.81261,23.03,[],0.0040,13.7500
13.7950,Traveling to Target (t = 13.8s),,1.82597,22.94,[],0.0042,13.8000
13.8450,Traveling to Target (t = 13.8s),,1.83936,22.86,[],0.0041,13.8500
13.8950,Traveling to Target (t = 13.9s),,1.85276,22.77,[],0.0040,13.9000
13.9450,Traveling to Target (t = 13.9s),,1.86617,22.69,[],0.0058,13.9500
13.9950,Traveling to Target (t = 14.0s),,1.87960,22.60,[],0.0041,14.0000
14.0450,Traveling to Target (t = 14.0s),,1.89304,22.52,[],0.0041,14.0500
14.0950,Traveling to Target (t = 14.1s),,1.90650,22.43,[],0.0041,14.1000
14.1450,Traveling to Target (t = 14.1s),,1.91997,22.35,[],0.0041,14.1500
14.1950,Traveling to Target (t = 14.2s),,1.93345,22.27,[],0.0042,14.2000
14.2450,Traveling to Target (t = 14.2s),,1.94695,22.19,[],0.0041,14.2500
14.2950,Traveling to Target (t = 14.3s),,1.96045,22.11,[],0.0041,14.3000
14.3450,Traveling to Target (t = 14.3s),,1.97397,22.04,[],0.0040,14.3500
14.3950,Traveling to Target (t = 14.4s),,1.98750,21.96,[],0.0041,14.4000
14.4450,Traveling to Target (t = 14.4s),,2.00105,21.88,[],0.0040,14.4500
14.4950,Traveling to Target (t = 14.5s),,2.01460,21.81,[],0.0041,14.5000
14.5450,Traveling to Target (t = 14.5s),,2.02817,21.73,[],0.0041,14.5500
14.5950,Traveling to Target (t = 14.6s),,2.04175,21.66,[],0.0042,14.6000
14.6450,Traveling to Target (t = 14.6s),,2.05534,21.59,[],0.0040,14.6500
14.6950,Traveling to Target (t = 14.7s),,2.06894,21.51,[],0.0040,14.7000
14.7450,Traveling to Target (t = 14.7s),,2.08254,21.44,[],0.0041,14.7500
14.7950,Traveling to Target (t = 14.8s),,2.09616,21.37,[],0.0041,14.8000
14.8450,Traveling to Target (t = 14.8s),,2.10979,21.30,[],0.0041,14.8500
14.8950,Traveling to Target (t = 14.9s),,2.12343,21.23,[],0.0041,14.9000
14.9450,Traveling to Target (t = 14.9s),,2.13708,21.17,[],0.0040,14.9500
14.9950,Traveling to Target (t = 15.0s),,2.15074,21.10,[],0.0041,15.0000
15.0450,Traveling to Target (t = 15.0s),,2.16441,21.03,[],0.0040,15.0500
15.0950,Traveling to Target (t = 15.1s),,2.17809,20.97,[],0.0041,15.1000
15.1450,Traveling to Target (t = 15.1s),,2.19177,20.90,[],0.0042,15.1500
15.1950,Traveling to Target (t = 15.2s),,2.20547,20.84,[],0.0043,15.2000
15.2450,Traveling to Target (t = 15.2s),,2.21917,20.78,[],0.0043,15.2500
15.2950,Traveling to Target (t = 15.3s),,2.23288,20.71,[],0.0046,15.3000
15.3450,Traveling to Target (t = 15.3s),,2.24661,20.65,[],0.0042,15.3500
15.3950,Traveling to Target (t = 15.4s),,2.26033,20.59,[],0.0041,15.4000
15.4450,Traveling to Target (t = 15.4s),,2.27407,20.53,[],0.0042,15.4500
15.4950,Traveling to Target (t = 15.5s),,2.28782,20.47,[],0.0041,15.5000
15.5450,Traveling to Target (t = 15.5s),,2.30157,20.41,[],0.0041,15.5500
15.5950,Traveling to Target (t = 15.6s),,2.31533,20.36,[],0.0041,15.6000
