Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Y_mm,Telemetry_Z_mm,Telemetry_Roll_deg,Telemetry_Pitch_deg,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Z,Current_Roll,Current_Pitch,Current_Yaw,Current_VX,Current_VY,Current_VZ,Current_WX,Current_WY,Current_WZ,Target_X,Target_Y,Target_Z,Target_Roll,Target_Pitch,Target_Yaw,Target_VX,Target_VY,Target_VZ,Target_WX,Target_WY,Target_WZ,Error_X,Error_Y,Error_Z,Error_Roll,Error_Pitch,Error_Yaw,Error_VX,Error_VY,Error_VZ,Error_WX,Error_WY,Error_WZ,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,RW_Torque_X,RW_Torque_Y,RW_Torque_Z,Total_MPC_Loop_Time,Timing_Violation
10,0.5450,0.5450,0.0500,0.050,APPROACHING,0,999.91,996.01,995.99,0.61,-0.59,86.62,0.99991,0.99601,0.99599,0.01058,-0.01025,1.51174,-0.00068,-0.01988,-0.02010,0.02111,-0.02266,-0.12406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99991,0.99601,0.99599,-0.01058,0.01025,-1.51174,0.00068,0.01988,0.02010,-0.02111,0.02266,0.12406,0.0000,,,,0.0392,,,,,,"[0.998, 0.000, 0.000, 0.000, 0.999, 0.000]",0x100010,0.5450,2,0,0.011290,-0.011704,-0.065411,0.0000,NO
11,0.5950,0.5950,0.0500,0.050,APPROACHING,0,999.87,994.96,994.92,0.68,-0.66,86.20,0.99987,0.99496,0.99492,0.01188,-0.01147,1.50455,-0.00086,-0.02235,-0.02263,0.02783,-0.02962,-0.16295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99987,0.99496,0.99492,-0.01188,0.01147,-1.50455,0.00086,0.02235,0.02263,-0.02783,0.02962,0.16295,0.0000,,,,0.0381,,,,,,"[0.998, 0.000, 0.000, 0.000, 0.998, 0.000]",0x100010,0.5950,2,0,-0.009594,0.009272,0.053167,0.0000,NO
12,0.6450,0.6450,0.0500,0.050,APPROACHING,0,999.82,993.78,993.72,0.76,-0.73,85.78,0.99982,0.99378,0.99372,0.01322,-0.01272,1.49717,-0.00106,-0.02481,-0.02516,0.02212,-0.02410,-0.13134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99982,0.99378,0.99372,-0.01322,0.01272,-1.49717,0.00106,0.02481,0.02516,-0.02212,0.02410,0.13134,0.0000,,,,0.0375,,,,,,"[0.998, 0.000, 0.000, 0.000, 0.998, 0.000]",0x100010,0.6450,2,0,0.006812,-0.007227,-0.040102,0.0000,NO
13,0.6950,0.6950,0.0500,0.050,APPROACHING,0,999.77,992.48,992.40,0.83,-0.80,85.37,0.99977,0.99248,0.99240,0.01452,-0.01394,1.48999,-0.00129,-0.02727,-0.02769,0.02617,-0.02840,-0.15519,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99977,0.99248,0.99240,-0.01452,0.01394,-1.48999,0.00129,0.02727,0.02769,-0.02617,0.02840,0.15519,0.0000,,,,0.0329,,,,,,"[0.998, 0.000, 0.000, 0.000, 0.998, 0.000]",0x100010,0.6950,2,0,-0.006096,0.005765,0.033254,0.0000,NO
14,0.7450,0.7450,0.0500,0.050,APPROACHING,0,999.70,991.05,990.96,0.91,-0.87,84.95,0.99970,0.99105,0.99096,0.01585,-0.01516,1.48271,-0.00153,-0.02972,-0.03023,0.02255,-0.02497,-0.13542,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99970,0.99105,0.99096,-0.01585,0.01516,-1.48271,0.00153,0.02972,0.03023,-0.02255,0.02497,0.13542,0.0000,,,,0.0344,,,,,,"[0.998, 0.000, 0.000, 0.000, 0.999, 0.000]",0x100010,0.7450,2,0,0.004040,-0.004450,-0.024446,0.0000,NO
15,0.7950,0.7950,0.0500,0.050,APPROACHING,0,999.61,989.51,989.38,0.98,-0.94,84.54,0.99961,0.98951,0.98938,0.01715,-0.01636,1.47555,-0.00180,-0.03217,-0.03276,0.02495,-0.02762,-0.14995,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99961,0.98951,0.98938,-0.01715,0.01636,-1.47555,0.00180,0.03217,0.03276,-0.02495,0.02762,0.14995,0.0000,,,,0.0384,,,,,,"[0.998, 0.000, 0.000, 0.000, 0.999, 0.000]",0x100010,0.7950,2,0,-0.003939,0.003597,0.020934,0.0000,NO
16,0.8450,0.8450,0.0500,0.050,APPROACHING,0,999.52,987.84,987.68,1.06,-1.01,84.13,0.99952,0.98784,0.98768,0.01846,-0.01756,1.46834,-0.00208,-0.03461,-0.03531,0.02261,-0.02548,-0.13750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99952,0.98784,0.98768,-0.01846,0.01756,-1.46834,0.00208,0.03461,0.03531,-0.02261,0.02548,0.13750,0.0000,,,,0.0148,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.8450,2,0,0.002298,-0.002701,-0.014826,0.0000,NO
17,0.8950,0.8950,0.0500,0.050,APPROACHING,0,999.40,986.05,985.85,1.13,-1.07,83.72,0.99940,0.98605,0.98585,0.01975,-0.01874,1.46122,-0.00239,-0.03704,-0.03785,0.02397,-0.02709,-0.14632,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99940,0.98605,0.98585,-0.01975,0.01874,-1.46122,0.00239,0.03704,0.03785,-0.02397,0.02709,0.14632,0.0000,,,,0.0042,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.8950,2,0,-0.002418,0.002040,0.012492,0.0000,NO
18,0.9450,0.9450,0.0500,0.050,APPROACHING,0,999.28,984.13,983.89,1.21,-1.14,83.31,0.99928,0.98413,0.98389,0.02105,-0.01991,1.45406,-0.00272,-0.03947,-0.04040,0.02254,-0.02587,-0.13889,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99928,0.98413,0.98389,-0.02105,0.01991,-1.45406,0.00272,0.03947,0.04040,-0.02254,0.02587,0.13889,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.9450,2,0,0.000835,-0.001215,-0.006522,0.0000,NO
19,0.9950,0.9950,0.0500,0.050,APPROACHING,0,999.13,982.10,981.81,1.28,-1.21,82.91,0.99913,0.98210,0.98181,0.02234,-0.02107,1.44699,-0.00306,-0.04190,-0.04295,0.02303,-0.02660,-0.14277,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99913,0.98210,0.98181,-0.02234,0.02107,-1.44699,0.00306,0.04190,0.04295,-0.02303,0.02660,0.14277,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.9950,2,0,-0.001292,0.000917,0.005844,0.0000,NO
20,1.0450,1.0450,0.0500,0.050,APPROACHING,0,998.97,979.94,979.60,1.35,-1.27,82.50,0.99897,0.97994,0.97960,0.02362,-0.02223,1.43991,-0.00343,-0.04432,-0.04550,0.02227,-0.02605,-0.13929,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99897,0.97994,0.97960,-0.02362,0.02223,-1.43991,0.00343,0.04432,0.04550,-0.02227,0.02605,0.13929,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.0450,2,0,0.000090,-0.000473,-0.002259,0.0000,NO
21,1.0950,1.0950,0.0500,0.050,APPROACHING,0,998.79,977.67,977.26,1.43,-1.34,82.10,0.99879,0.97767,0.97726,0.02490,-0.02337,1.43288,-0.00381,-0.04673,-0.04805,0.02232,-0.02633,-0.14064,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99879,0.97767,0.97726,-0.02490,0.02337,-1.43288,0.00381,0.04673,0.04805,-0.02232,0.02633,0.14064,0.0000,,,,0.0042,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.0950,2,0,-0.000822,0.000445,0.003038,0.0000,NO
22,1.1450,1.1450,0.0500,0.050,APPROACHING,0,998.59,975.27,974.79,1.50,-1.40,81.70,0.99859,0.97527,0.97479,0.02617,-0.02450,1.42586,-0.00422,-0.04913,-0.05061,0.02183,-0.02607,-0.13883,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99859,0.97527,0.97479,-0.02617,0.02450,-1.42586,0.00422,0.04913,0.05061,-0.02183,0.02607,0.13883,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.1450,2,0,-0.000235,-0.000148,-0.000431,0.0000,NO
23,1.1950,1.1950,0.0500,0.050,APPROACHING,0,998.37,972.75,972.20,1.57,-1.47,81.30,0.99837,0.97275,0.97220,0.02743,-0.02562,1.41888,-0.00465,-0.05153,-0.05317,0.02169,-0.02616,-0.13909,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99837,0.97275,0.97220,-0.02743,0.02562,-1.41888,0.00465,0.05153,0.05317,-0.02169,0.02616,0.13909,0.0000,,,,0.0062,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.1950,2,0,-0.000620,0.000261,0.001811,0.0000,NO
24,1.2450,1.2450,0.0500,0.050,APPROACHING,0,998.12,970.12,969.48,1.64,-1.53,80.90,0.99812,0.97012,0.96948,0.02869,-0.02673,1.41192,-0.00509,-0.05393,-0.05574,0.02132,-0.02600,-0.13801,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99812,0.97012,0.96948,-0.02869,0.02673,-1.41192,0.00509,0.05393,0.05574,-0.02132,0.02600,0.13801,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.2450,2,0,-0.000394,-0.000021,0.000391,0.0000,NO
25,1.2950,1.2950,0.0500,0.050,APPROACHING,0,997.86,967.36,966.62,1.72,-1.59,80.50,0.99786,0.96736,0.96662,0.02994,-0.02782,1.40499,-0.00556,-0.05632,-0.05830,0.02109,-0.02601,-0.13778,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99786,0.96736,0.96662,-0.02994,0.02782,-1.40499,0.00556,0.05632,0.05830,-0.02109,0.02601,0.13778,0.0000,,,,0.0062,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.2950,2,0,-0.000527,0.000188,0.001225,0.0000,NO
26,1.3450,1.3450,0.0500,0.050,APPROACHING,0,997.57,964.49,963.65,1.79,-1.66,80.10,0.99757,0.96449,0.96365,0.03118,-0.02891,1.39808,-0.00604,-0.05870,-0.06087,0.02077,-0.02590,-0.13705,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99757,0.96449,0.96365,-0.03118,0.02891,-1.39808,0.00604,0.05870,0.06087,-0.02077,0.02590,0.13705,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.3450,2,0,-0.000477,0.000049,0.000802,0.0000,NO
27,1.3950,1.3950,0.0500,0.050,APPROACHING,0,997.25,961.49,960.54,1.86,-1.72,79.71,0.99725,0.96149,0.96054,0.03241,-0.02999,1.39119,-0.00654,-0.06107,-0.06344,0.02049,-0.02587,-0.13657,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99725,0.96149,0.96054,-0.03241,0.02999,-1.39119,0.00654,0.06107,0.06344,-0.02049,0.02587,0.13657,0.0000,,,,0.0062,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.3950,2,0,-0.000488,0.000158,0.000933,0.0000,NO
28,1.4450,1.4450,0.0500,0.050,APPROACHING,0,996.91,958.38,957.30,1.93,-1.78,79.32,0.99691,0.95838,0.95730,0.03364,-0.03105,1.38434,-0.00706,-0.06344,-0.06602,0.02020,-0.02578,-0.13602,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99691,0.95838,0.95730,-0.03364,0.03105,-1.38434,0.00706,0.06344,0.06602,-0.02020,0.02578,0.13602,0.0000,,,,0.0062,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.4450,2,0,-0.000507,0.000087,0.000923,0.0000,NO
29,1.4950,1.4950,0.0500,0.050,APPROACHING,0,996.55,955.15,953.94,2.00,-1.84,78.93,0.99655,0.95515,0.95394,0.03486,-0.03211,1.37751,-0.00760,-0.06580,-0.06859,0.01990,-0.02573,-0.13547,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99655,0.95515,0.95394,-0.03486,0.03211,-1.37751,0.00760,0.06580,0.06859,-0.01990,0.02573,0.13547,0.0000,,,,0.0042,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.4950,2,0,-0.000516,0.000148,0.001005,0.0000,NO
30,1.5450,1.5450,0.0500,0.050,APPROACHING,0,996.15,951.80,950.44,2.07,-1.90,78.54,0.99615,0.95180,0.95044,0.03607,-0.03315,1.37070,-0.00816,-0.06815,-0.07117,0.01959,-0.02564,-0.13487,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99615,0.95180,0.95044,-0.03607,0.03315,-1.37070,0.00816,0.06815,0.07117,-0.01959,0.02564,0.13487,0.0000,,,,0.0040,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.5450,2,0,-0.000503,0.000116,0.000868,0.0000,NO
31,1.5950,1.5950,0.0500,0.050,APPROACHING,0,995.73,948.33,946.82,2.14,-1.96,78.15,0.99573,0.94833,0.94682,0.03727,-0.03418,1.36393,-0.00874,-0.07050,-0.07375,0.01929,-0.02557,-0.13436,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99573,0.94833,0.94682,-0.03727,0.03418,-1.36393,0.00874,0.07050,0.07375,-0.01929,0.02557,0.13436,0.0000,,,,0.0394,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.5950,2,0,-0.000506,0.000149,0.000872,0.0000,NO
32,1.6450,1.6450,0.0500,0.050,APPROACHING,0,995.28,944.75,943.07,2.20,-2.02,77.76,0.99528,0.94475,0.94307,0.03846,-0.03520,1.35717,-0.00933,-0.07284,-0.07634,0.01899,-0.02548,-0.13384,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99528,0.94475,0.94307,-0.03846,0.03520,-1.35717,0.00933,0.07284,0.07634,-0.01899,0.02548,0.13384,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.6450,2,0,-0.000540,0.000133,0.001030,0.0000,NO
33,1.6950,1.6950,0.0500,0.050,APPROACHING,0,994.80,941.05,939.19,2.27,-2.07,77.37,0.99480,0.94105,0.93919,0.03964,-0.03622,1.35045,-0.00995,-0.07517,-0.07892,0.01867,-0.02540,-0.13322,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99480,0.94105,0.93919,-0.03964,0.03622,-1.35045,0.00995,0.07517,0.07892,-0.01867,0.02540,0.13322,0.0000,,,,0.0063,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.6950,2,0,-0.000498,0.000156,0.000751,0.0000,NO
34,1.7450,1.7450,0.0500,0.050,APPROACHING,0,994.28,937.23,935.17,2.34,-2.13,76.99,0.99428,0.93723,0.93517,0.04081,-0.03721,1.34375,-0.01058,-0.07750,-0.08151,0.01837,-0.02531,-0.13278,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99428,0.93723,0.93517,-0.04081,0.03721,-1.34375,0.01058,0.07750,0.08151,-0.01837,0.02531,0.13278,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.7450,2,0,-0.000560,0.000147,0.001108,0.0000,NO
35,1.7950,1.7950,0.0500,0.050,APPROACHING,0,993.74,933.30,931.03,2.41,-2.19,76.61,0.99374,0.93330,0.93103,0.04198,-0.03820,1.33707,-0.01123,-0.07981,-0.08410,0.01804,-0.02522,-0.13212,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99374,0.93330,0.93103,-0.04198,0.03820,-1.33707,0.01123,0.07981,0.08410,-0.01804,0.02522,0.13212,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.7950,2,0,-0.000513,0.000164,0.000781,0.0000,NO
36,1.8450,1.8450,0.0500,0.050,APPROACHING,0,993.16,929.25,926.76,2.47,-2.24,76.23,0.99316,0.92925,0.92676,0.04313,-0.03918,1.33043,-0.01189,-0.08212,-0.08669,0.01774,-0.02513,-0.13165,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99316,0.92925,0.92676,-0.04313,0.03918,-1.33043,0.01189,0.08212,0.08669,-0.01774,0.02513,0.13165,0.0000,,,,0.0061,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.8450,2,0,-0.000542,0.000164,0.000912,0.0000,NO
37,1.8950,1.8950,0.0500,0.050,APPROACHING,0,992.55,925.09,922.36,2.54,-2.30,75.85,0.99255,0.92509,0.92236,0.04427,-0.04015,1.32380,-0.01258,-0.08442,-0.08929,0.01741,-0.02503,-0.13111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99255,0.92509,0.92236,-0.04427,0.04015,-1.32380,0.01258,0.08442,0.08929,-0.01741,0.02503,0.13111,0.0000,,,,0.0040,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.8950,2,0,-0.000550,0.000170,0.000980,0.0000,NO
