Time,Status,Stabilization_Time,Position_Error_m,Angle_Error_deg,Active_Thrusters,Solve_Time_s,Next_Update_s
1.2450,Traveling to Target (t = 1.2s),,1.32140,0.00,"[1, 2, 7, 8]",0.0065,1.2500
1.2950,Traveling to Target (t = 1.3s),,1.31350,0.00,"[1, 2, 7, 8]",0.0054,1.3000
1.3450,Traveling to Target (t = 1.3s),,1.30529,0.00,"[1, 2, 7, 8]",0.0064,1.3500
1.3950,Traveling to Target (t = 1.4s),,1.29675,0.00,"[1, 2, 7, 8]",0.0055,1.4000
1.4450,Traveling to Target (t = 1.4s),,1.28788,0.00,"[1, 2, 7, 8]",0.0055,1.4500
1.4950,Traveling to Target (t = 1.5s),,1.27870,0.00,"[1, 2, 7, 8]",0.0066,1.5000
1.5450,Traveling to Target (t = 1.5s),,1.26920,0.00,"[1, 2, 7, 8]",0.0180,1.5500
1.5950,Traveling to Target (t = 1.6s),,1.25937,0.00,"[1, 2, 7, 8]",0.0046,1.6000
1.6450,Traveling to Target (t = 1.6s),,1.24922,0.00,"[1, 2, 7, 8]",0.0066,1.6500
1.6950,Traveling to Target (t = 1.7s),,1.23875,0.00,"[1, 2, 7, 8]",0.0054,1.7000
1.7450,Traveling to Target (t = 1.7s),,1.22795,0.00,"[1, 2, 7, 8]",0.0045,1.7500
1.7950,Traveling to Target (t = 1.8s),,1.21684,0.00,"[1, 2, 7, 8]",0.0046,1.8000
1.8450,Traveling to Target (t = 1.8s),,1.20540,0.00,"[1, 2, 7, 8]",0.0056,1.8500
1.8950,Traveling to Target (t = 1.9s),,1.19364,0.00,"[1, 2, 7, 8]",0.0048,1.9000
1.9450,Traveling to Target (t = 1.9s),,1.18156,0.00,"[1, 2, 7, 8]",0.0047,1.9500
1.9950,Traveling to Target (t = 2.0s),,1.16915,0.00,"[1, 2, 7, 8]",0.0044,2.0000
2.0450,Traveling to Target (t = 2.0s),,1.15643,0.00,"[1, 2, 7, 8]",0.0045,2.0500
2.0950,Traveling to Target (t = 2.1s),,1.14338,0.00,"[1, 2, 7, 8]",0.0033,2.1000
2.1450,Traveling to Target (t = 2.1s),,1.13001,0.00,"[1, 2, 7, 8]",0.0035,2.1500
2.1950,Traveling to Target (t = 2.2s),,1.11632,0.00,"[1, 2, 7, 8]",0.0046,2.2000
2.2450,Traveling to Target (t = 2.2s),,1.10231,0.00,"[1, 2, 7, 8]",0.0056,2.2500
2.2950,Traveling to Target (t = 2.3s),,1.08798,0.00,"[1, 2, 7, 8]",0.0054,2.3000
2.3450,Traveling to Target (t = 2.3s),,1.07332,0.00,"[1, 2, 7, 8]",0.0044,2.3500
2.3950,Traveling to Target (t = 2.4s),,1.05835,0.00,"[1, 2, 7, 8]",0.0023,2.4000
2.4450,Traveling to Target (t = 2.4s),,1.04305,0.00,"[1, 2, 7, 8]",0.0023,2.4500
2.4950,Traveling to Target (t = 2.5s),,1.02743,0.00,"[1, 2, 7, 8]",0.0023,2.5000
2.5450,Traveling to Target (t = 2.5s),,1.01149,0.00,"[1, 2, 7, 8]",0.0024,2.5500
2.5950,Traveling to Target (t = 2.6s),,0.99523,0.00,"[1, 2, 7, 8]",0.0023,2.6000
2.6450,Traveling to Target (t = 2.6s),,0.97865,0.00,"[1, 2, 7, 8]",0.0024,2.6500
2.6950,Traveling to Target (t = 2.7s),,0.96175,0.00,"[1, 2, 7, 8]",0.0023,2.7000
2.7450,Traveling to Target (t = 2.7s),,0.94452,0.00,"[1, 2, 7, 8]",0.0023,2.7500
2.7950,Traveling to Target (t = 2.8s),,0.92698,0.00,"[1, 2, 7, 8]",0.0023,2.8000
2.8450,Traveling to Target (t = 2.8s),,0.90911,0.00,"[1, 2, 7, 8]",0.0023,2.8500
2.8950,Traveling to Target (t = 2.9s),,0.89093,0.00,"[1, 2, 7, 8]",0.0023,2.9000
2.9450,Traveling to Target (t = 2.9s),,0.87243,0.00,"[1, 2, 7, 8]",0.0022,2.9500
2.9950,Traveling to Target (t = 3.0s),,0.85360,0.00,"[1, 2, 7, 8]",0.0023,3.0000
3.0450,Traveling to Target (t = 3.0s),,0.83446,0.00,"[1, 2, 7, 8]",0.0024,3.0500
3.0950,Traveling to Target (t = 3.1s),,0.81499,0.00,"[1, 2, 7, 8]",0.0025,3.1000
3.1450,Traveling to Target (t = 3.1s),,0.79521,0.00,"[1, 2, 7, 8]",0.0022,3.1500
3.1950,Traveling to Target (t = 3.2s),,0.77511,0.00,"[1, 2, 3, 4]",0.0023,3.2000
3.2450,Traveling to Target (t = 3.2s),,0.75484,0.00,"[1, 2, 3, 4]",0.0024,3.2500
3.2950,Traveling to Target (t = 3.3s),,0.73457,0.00,"[1, 2, 3, 4]",0.0012,3.3000
3.3450,Traveling to Target (t = 3.3s),,0.71428,0.00,"[1, 2, 3, 4]",0.0024,3.3500
3.3950,Traveling to Target (t = 3.4s),,0.69398,0.00,"[1, 2, 3, 4]",0.0024,3.4000
3.4450,Traveling to Target (t = 3.4s),,0.67367,0.00,"[3, 4, 5, 6]",0.0045,3.4500
3.4950,Traveling to Target (t = 3.5s),,0.65351,0.00,"[3, 4, 5, 6]",0.0023,3.5000
3.5450,Traveling to Target (t = 3.5s),,0.63366,0.00,"[3, 4, 5, 6]",0.0023,3.5500
3.5950,Traveling to Target (t = 3.6s),,0.61413,0.00,"[3, 4, 5, 6]",0.0013,3.6000
3.6450,Traveling to Target (t = 3.6s),,0.59491,0.00,"[3, 4, 5, 6]",0.0012,3.6500
3.6950,Traveling to Target (t = 3.7s),,0.57601,0.00,"[3, 4, 5, 6]",0.0012,3.7000
3.7450,Traveling to Target (t = 3.7s),,0.55742,0.00,"[3, 4, 5, 6]",0.0013,3.7500
3.7950,Traveling to Target (t = 3.8s),,0.53915,0.00,"[3, 4, 5, 6]",0.0012,3.8000
3.8450,Traveling to Target (t = 3.8s),,0.52119,0.00,"[3, 4, 5, 6]",0.0013,3.8500
3.8950,Traveling to Target (t = 3.9s),,0.50355,0.00,"[3, 4, 5, 6]",0.0013,3.9000
3.9450,Traveling to Target (t = 3.9s),,0.48622,0.00,"[3, 4, 5, 6]",0.0024,3.9500
3.9950,Traveling to Target (t = 4.0s),,0.46921,0.00,"[3, 4, 5, 6]",0.0024,4.0000
4.0450,Traveling to Target (t = 4.0s),,0.45252,0.00,"[3, 4, 5, 6]",0.0024,4.0500
4.0950,Traveling to Target (t = 4.1s),,0.43613,0.00,"[3, 4, 5, 6]",0.0034,4.1000
4.1450,Traveling to Target (t = 4.1s),,0.42007,0.00,"[3, 4, 5, 6]",0.0023,4.1500
4.1950,Traveling to Target (t = 4.2s),,0.40432,0.00,"[3, 4, 5, 6]",0.0023,4.2000
4.2450,Traveling to Target (t = 4.2s),,0.38888,0.00,"[3, 4, 5, 6]",0.0022,4.2500
4.2950,Traveling to Target (t = 4.3s),,0.37376,0.00,"[3, 4, 5, 6]",0.0025,4.3000
4.3450,Traveling to Target (t = 4.3s),,0.35895,0.00,"[3, 4, 5, 6]",0.0023,4.3500
4.3950,Traveling to Target (t = 4.4s),,0.34446,0.00,"[3, 4, 5, 6]",0.0022,4.4000
4.4450,Traveling to Target (t = 4.4s),,0.33029,0.00,"[3, 4, 5, 6]",0.0023,4.4500
4.4950,Traveling to Target (t = 4.5s),,0.31643,0.00,"[3, 4, 5, 6]",0.0023,4.5000
4.5450,Traveling to Target (t = 4.5s),,0.30288,0.00,"[3, 4, 5, 6]",0.0024,4.5500
4.5950,Traveling to Target (t = 4.6s),,0.28965,0.00,"[3, 4, 5, 6]",0.0024,4.6000
4.6450,Traveling to Target (t = 4.6s),,0.27674,0.00,"[3, 4, 5, 6]",0.0024,4.6500
4.6950,Traveling to Target (t = 4.7s),,0.26414,0.00,"[3, 4, 5, 6]",0.0023,4.7000
4.7450,Traveling to Target (t = 4.7s),,0.25185,0.00,"[3, 4, 5, 6]",0.0025,4.7500
4.7950,Traveling to Target (t = 4.8s),,0.23988,0.00,"[3, 4, 5, 6]",0.0024,4.8000
4.8450,Traveling to Target (t = 4.8s),,0.22823,0.00,"[3, 4, 5, 6]",0.0025,4.8500
4.8950,Traveling to Target (t = 4.9s),,0.21689,0.00,"[3, 4, 5, 6]",0.0023,4.9000
4.9450,Traveling to Target (t = 4.9s),,0.20587,0.00,"[3, 4, 5, 6]",0.0023,4.9500
4.9950,Traveling to Target (t = 5.0s),,0.19516,0.00,"[3, 4, 5, 6]",0.0022,5.0000
5.0450,Traveling to Target (t = 5.0s),,0.18476,0.00,"[3, 4, 5, 6]",0.0012,5.0500
