Time,Current_X,Current_Y,Current_Z,Current_Roll,Current_Pitch,Current_Yaw,Current_VX,Current_VY,Current_VZ,Current_WX,Current_WY,Current_WZ,Target_X,Target_Y,Target_Z,Target_Roll,Target_Pitch,Target_Yaw,Error_X,Error_Y,Error_Z,Error_Roll,Error_Pitch,Error_Yaw,Command_Vector,Thruster_1_Cmd,Thruster_1_Val,Thruster_2_Cmd,Thruster_2_Val,Thruster_3_Cmd,Thruster_3_Val,Thruster_4_Cmd,Thruster_4_Val,Thruster_5_Cmd,Thruster_5_Val,Thruster_6_Cmd,Thruster_6_Val,Thruster_7_Cmd,Thruster_7_Val,Thruster_8_Cmd,Thruster_8_Val
0.0050,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000,0.00000,0.00000,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.0100,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000,0.00000,0.00000,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.0150,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000,0.00000,0.00000,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.0200,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000,0.00000,0.00000,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.0250,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000,0.00000,0.00000,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.0300,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000,0.00000,0.00000,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.0350,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000,0.00000,0.00000,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.0400,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000,0.00000,0.00000,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.0450,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000,0.00000,0.00000,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.0500,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00044,-0.00048,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000,0.00000,-0.00000,"[1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000]",1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000
0.0550,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00087,-0.00095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000,0.00000,-0.00000,"[1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000]",1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000
0.0600,0.99999,0.99999,0.00000,0.00000,0.00000,0.00000,-0.00131,-0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99999,-0.99999,0.00000,0.00000,0.00000,-0.00000,"[1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000]",1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000
0.0650,0.99998,0.99998,0.00000,0.00000,0.00000,0.00000,-0.00174,-0.00190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99998,-0.99998,0.00000,0.00000,0.00000,-0.00000,"[1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000]",1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000
0.0700,0.99997,0.99997,0.00000,0.00000,0.00000,0.00000,-0.00218,-0.00238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99997,-0.99997,0.00000,0.00000,0.00000,-0.00000,"[1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000]",1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000
0.0750,0.99996,0.99996,0.00000,0.00000,0.00000,0.00000,-0.00262,-0.00285,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99996,-0.99996,0.00000,0.00000,0.00000,-0.00000,"[1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000]",1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000
0.0800,0.99995,0.99994,0.00000,0.00000,0.00000,0.00000,-0.00305,-0.00333,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99995,-0.99994,0.00000,0.00000,0.00000,-0.00000,"[1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000]",1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000
0.0850,0.99993,0.99992,0.00000,0.00000,0.00000,0.00000,-0.00349,-0.00380,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99993,-0.99992,0.00000,0.00000,0.00000,-0.00000,"[1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000]",1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000
0.0900,0.99991,0.99990,0.00000,0.00000,0.00000,0.00000,-0.00392,-0.00428,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99991,-0.99990,0.00000,0.00000,0.00000,-0.00000,"[1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000]",1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000
0.0950,0.99989,0.99988,0.00000,0.00000,0.00000,0.00000,-0.00436,-0.00476,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99989,-0.99988,0.00000,0.00000,0.00000,-0.00000,"[1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000]",1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000
0.1000,0.99987,0.99986,0.00000,0.00000,0.00000,0.00000,-0.00480,-0.00523,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99987,-0.99986,0.00000,0.00000,0.00000,-0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
0.1050,0.99984,0.99983,0.00000,0.00000,0.00000,0.00000,-0.00523,-0.00571,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99984,-0.99983,0.00000,0.00000,0.00000,-0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
0.1100,0.99982,0.99980,0.00000,0.00000,0.00000,0.00000,-0.00567,-0.00618,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99982,-0.99980,0.00000,0.00000,0.00000,-0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
0.1150,0.99979,0.99977,0.00000,0.00000,0.00000,0.00000,-0.00610,-0.00666,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99979,-0.99977,0.00000,0.00000,0.00000,-0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
0.1200,0.99975,0.99973,0.00000,0.00000,0.00000,0.00000,-0.00654,-0.00713,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99975,-0.99973,0.00000,0.00000,0.00000,-0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
0.1250,0.99972,0.99970,0.00000,0.00000,0.00000,0.00000,-0.00698,-0.00761,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99972,-0.99970,0.00000,0.00000,0.00000,-0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
0.1300,0.99968,0.99966,0.00000,0.00000,0.00000,0.00000,-0.00741,-0.00808,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99968,-0.99966,0.00000,0.00000,0.00000,-0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
0.1350,0.99965,0.99961,0.00000,0.00000,0.00000,0.00000,-0.00785,-0.00856,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99965,-0.99961,0.00000,0.00000,0.00000,-0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
0.1400,0.99961,0.99957,0.00000,0.00000,0.00000,0.00000,-0.00829,-0.00904,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99961,-0.99957,0.00000,0.00000,0.00000,-0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
0.1450,0.99956,0.99952,0.00000,0.00000,0.00000,0.00000,-0.00872,-0.00951,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99956,-0.99952,0.00000,0.00000,0.00000,-0.00000,"[0.999, 0.999, 0.002, 0.002, 0.001, 0.001, 0.998, 0.998]",0.999,0.999,0.999,0.999,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.998,0.998,0.998,0.998
0.1500,0.99952,0.99948,0.00000,0.00000,0.00000,0.00000,-0.00916,-0.00999,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99952,-0.99948,0.00000,0.00000,0.00000,-0.00000,"[0.998, 0.999, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.999,0.999,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
0.1550,0.99947,0.99942,0.00000,0.00000,0.00000,0.00000,-0.00959,-0.01046,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99947,-0.99942,0.00000,0.00000,0.00000,-0.00000,"[0.998, 0.999, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.999,0.999,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
0.1600,0.99942,0.99937,0.00000,0.00000,0.00000,-0.00000,-0.01003,-0.01094,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99942,-0.99937,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.999, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.999,0.999,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
0.1650,0.99937,0.99932,0.00000,0.00000,0.00000,-0.00000,-0.01047,-0.01141,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99937,-0.99932,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.999, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.999,0.999,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
0.1700,0.99932,0.99926,0.00000,0.00000,0.00000,-0.00000,-0.01090,-0.01189,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99932,-0.99926,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.999, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.999,0.999,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
0.1750,0.99926,0.99920,0.00000,0.00000,0.00000,-0.00000,-0.01134,-0.01236,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99926,-0.99920,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.999, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.999,0.999,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
0.1800,0.99921,0.99913,0.00000,0.00000,0.00000,-0.00000,-0.01177,-0.01284,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99921,-0.99913,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.999, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.999,0.999,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
0.1850,0.99915,0.99907,0.00000,0.00000,0.00000,-0.00000,-0.01221,-0.01332,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99915,-0.99907,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.999, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.999,0.999,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
0.1900,0.99908,0.99900,0.00000,0.00000,0.00000,-0.00000,-0.01265,-0.01379,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99908,-0.99900,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.999, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.999,0.999,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
0.1950,0.99902,0.99893,0.00000,0.00000,0.00000,-0.00000,-0.01308,-0.01427,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99902,-0.99893,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.999, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.999,0.999,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
0.2000,0.99895,0.99886,0.00000,0.00000,0.00000,-0.00000,-0.01352,-0.01474,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99895,-0.99886,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.002, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.999,0.999,0.999,0.999
0.2050,0.99888,0.99878,0.00000,0.00000,0.00000,-0.00000,-0.01395,-0.01522,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99888,-0.99878,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.002, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.999,0.999,0.999,0.999
0.2100,0.99881,0.99871,0.00000,0.00000,0.00000,-0.00000,-0.01439,-0.01569,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99881,-0.99871,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.002, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.999,0.999,0.999,0.999
0.2150,0.99874,0.99863,0.00000,0.00000,0.00000,-0.00000,-0.01483,-0.01617,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99874,-0.99863,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.002, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.999,0.999,0.999,0.999
0.2200,0.99866,0.99854,0.00000,0.00000,0.00000,-0.00000,-0.01526,-0.01664,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99866,-0.99854,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.002, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.999,0.999,0.999,0.999
0.2250,0.99859,0.99846,0.00000,0.00000,0.00000,-0.00000,-0.01570,-0.01712,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99859,-0.99846,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.002, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.999,0.999,0.999,0.999
0.2300,0.99851,0.99837,0.00000,0.00000,0.00000,-0.00000,-0.01613,-0.01759,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99851,-0.99837,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.002, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.999,0.999,0.999,0.999
0.2350,0.99843,0.99828,0.00000,0.00000,0.00000,-0.00000,-0.01657,-0.01807,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99843,-0.99828,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.002, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.999,0.999,0.999,0.999
0.2400,0.99834,0.99819,0.00000,0.00000,0.00000,-0.00000,-0.01701,-0.01855,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99834,-0.99819,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.002, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.999,0.999,0.999,0.999
0.2450,0.99826,0.99810,0.00000,0.00000,0.00000,-0.00000,-0.01744,-0.01902,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99826,-0.99810,0.00000,0.00000,0.00000,0.00000,"[0.999, 0.999, 0.001, 0.001, 0.002, 0.001, 0.999, 0.999]",0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.999,0.999,0.999,0.999
0.2500,0.99817,0.99800,0.00000,0.00000,0.00000,-0.00000,-0.01788,-0.01950,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99817,-0.99800,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.998, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.998,0.998,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
0.2550,0.99808,0.99790,0.00000,0.00000,0.00000,-0.00000,-0.01831,-0.01997,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99808,-0.99790,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.998, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.998,0.998,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
0.2600,0.99798,0.99780,0.00000,0.00000,0.00000,-0.00000,-0.01875,-0.02045,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99798,-0.99780,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.998, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.998,0.998,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
0.2650,0.99789,0.99770,0.00000,0.00000,0.00000,-0.00000,-0.01919,-0.02092,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99789,-0.99770,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.998, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.998,0.998,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
0.2700,0.99779,0.99759,0.00000,0.00000,0.00000,-0.00000,-0.01962,-0.02140,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99779,-0.99759,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.998, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.998,0.998,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
0.2750,0.99769,0.99748,0.00000,0.00000,0.00000,-0.00000,-0.02006,-0.02187,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99769,-0.99748,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.998, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.998,0.998,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
0.2800,0.99759,0.99737,0.00000,0.00000,0.00000,-0.00000,-0.02049,-0.02235,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99759,-0.99737,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.998, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.998,0.998,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
0.2850,0.99749,0.99726,0.00000,0.00000,0.00000,-0.00000,-0.02093,-0.02283,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.99749,-0.99726,0.00000,0.00000,0.00000,0.00000,"[0.998, 0.998, 0.002, 0.002, 0.002, 0.002, 0.998, 0.998]",0.998,0.998,0.998,0.998,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.998,0.998,0.998,0.998
