Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Y_mm,Telemetry_Z_mm,Telemetry_Roll_deg,Telemetry_Pitch_deg,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Z,Current_Roll,Current_Pitch,Current_Yaw,Current_VX,Current_VY,Current_VZ,Current_WX,Current_WY,Current_WZ,Target_X,Target_Y,Target_Z,Target_Roll,Target_Pitch,Target_Yaw,Target_VX,Target_VY,Target_VZ,Target_WX,Target_WY,Target_WZ,Error_X,Error_Y,Error_Z,Error_Roll,Error_Pitch,Error_Yaw,Error_VX,Error_VY,Error_VZ,Error_WX,Error_WY,Error_WZ,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,RW_Torque_X,RW_Torque_Y,RW_Torque_Z,Total_MPC_Loop_Time,Timing_Violation
10,0.5450,0.5450,0.0500,0.050,APPROACHING,0,994.82,994.01,994.32,-15.04,32.13,143.14,0.99482,0.99401,0.99432,-0.26251,0.56071,2.49833,-0.01766,-0.02336,-0.02335,-4.36629,4.40378,6.41320,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99482,0.99401,0.99432,0.26251,-0.56071,-2.49833,0.01766,0.02336,0.02335,4.36629,-4.40378,-6.41320,0.0000,,,,0.0243,,,,,,"[0.000, 1.000, 0.000, 1.000, 1.000, 0.000]",0x010110,0.5450,3,0,-2.000000,2.000000,2.000000,0.0000,NO
11,0.5950,0.5950,0.0500,0.050,APPROACHING,0,993.91,992.81,993.05,-15.32,51.40,164.00,0.99391,0.99281,0.99305,-0.26743,0.89702,2.86230,-0.01837,-0.02488,-0.02730,-5.54931,5.59887,7.60224,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99391,0.99281,0.99305,0.26743,-0.89702,-2.86230,0.01837,0.02488,0.02730,5.54931,-5.59887,-7.60224,0.0000,,,,0.0315,,,,,,"[0.000, 1.000, 0.000, 1.000, 0.000, 1.000]",0x010101,0.5950,3,2,-2.000000,2.000000,2.000000,0.0000,NO
12,0.6450,0.6450,0.0500,0.050,APPROACHING,0,992.91,991.50,991.66,10.37,71.72,-147.64,0.99291,0.99150,0.99166,0.18107,1.25171,-2.57677,-0.02134,-0.02772,-0.02849,-6.73235,6.79396,8.79126,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99291,0.99150,0.99166,-0.18107,-1.25171,2.57677,0.02134,0.02772,0.02849,6.73235,-6.79396,-8.79126,0.0000,,,,0.0397,,,,,,"[0.000, 1.000, 0.000, 1.000, 0.000, 1.000]",0x010101,0.6450,3,0,-2.000000,2.000000,2.000000,0.0000,NO
13,0.6950,0.6950,0.0500,0.050,APPROACHING,0,991.82,990.02,990.20,83.75,63.72,-48.34,0.99182,0.99002,0.99020,1.46173,1.11216,-0.84364,-0.02211,-0.03167,-0.02986,-7.91538,7.98905,9.98026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99182,0.99002,0.99020,-1.46173,-1.11216,0.84364,0.02211,0.03167,0.02986,7.91538,-7.98905,-9.98026,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.6950,0,3,0.000000,0.000000,0.000000,0.0000,NO
14,0.7450,0.7450,0.0500,0.050,APPROACHING,0,990.71,988.44,988.71,90.00,35.29,-10.96,0.99071,0.98844,0.98871,1.57072,0.61585,-0.19137,-0.02211,-0.03167,-0.02986,-7.91538,7.98905,9.98026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99071,0.98844,0.98871,-1.57072,-0.61585,0.19137,0.02211,0.03167,0.02986,7.91538,-7.98905,-9.98026,0.0000,,,,0.0052,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 1.000]",0x101001,0.7450,3,3,-2.000000,2.000000,2.000000,0.0000,NO
15,0.7950,0.7950,0.0500,0.050,APPROACHING,0,989.52,986.79,987.19,76.05,7.75,18.73,0.98952,0.98679,0.98719,1.32735,0.13521,0.32695,-0.02513,-0.03442,-0.03097,-9.09842,9.18416,11.16926,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98952,0.98679,0.98719,-1.32735,-0.13521,-0.32695,0.02513,0.03442,0.03097,9.09842,-9.18416,-11.16926,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.7950,0,3,0.000000,0.000000,0.000000,0.0000,NO
16,0.8450,0.8450,0.0500,0.050,APPROACHING,0,988.26,985.07,985.64,48.45,-8.78,56.44,0.98826,0.98507,0.98564,0.84556,-0.15318,0.98514,-0.02513,-0.03442,-0.03097,-9.09842,9.18416,11.16926,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98826,0.98507,0.98564,-0.84556,0.15318,-0.98514,0.02513,0.03442,0.03097,9.09842,-9.18416,-11.16926,0.0000,,,,0.0191,,,,,,"[1.000, 0.000, 1.000, 0.000, 1.000, 0.000]",0x101010,0.8450,3,3,-2.000000,2.000000,2.000000,0.0000,NO
17,0.8950,0.8950,0.0500,0.050,APPROACHING,0,987.00,983.30,984.00,14.83,-2.38,99.56,0.98700,0.98330,0.98400,0.25889,-0.04153,1.73771,-0.02488,-0.03636,-0.03470,-10.28147,10.37927,12.35825,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98700,0.98330,0.98400,-0.25889,0.04153,-1.73771,0.02488,0.03636,0.03470,10.28147,-10.37927,-12.35825,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.8950,0,3,0.000000,0.000000,0.000000,0.0000,NO
18,0.9450,0.9450,0.0500,0.050,APPROACHING,0,985.76,981.49,982.26,-8.22,25.96,136.64,0.98576,0.98149,0.98226,-0.14345,0.45316,2.38479,-0.02488,-0.03636,-0.03470,-10.28147,10.37927,12.35825,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98576,0.98149,0.98226,0.14345,-0.45316,-2.38479,0.02488,0.03636,0.03470,10.28147,-10.37927,-12.35825,0.0000,,,,0.0364,,,,,,"[0.000, 1.000, 0.000, 1.000, 1.000, 0.000]",0x010110,0.9450,3,3,-2.000000,2.000000,2.000000,0.0000,NO
19,0.9950,0.9950,0.0500,0.050,APPROACHING,0,984.48,979.63,980.43,-6.50,63.98,-177.77,0.98448,0.97963,0.98043,-0.11344,1.11671,-3.10274,-0.02553,-0.03801,-0.03848,-11.46452,11.57438,13.54722,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98448,0.97963,0.98043,0.11344,-1.11671,3.10274,0.02553,0.03801,0.03848,11.46452,-11.57438,-13.54722,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.9950,0,3,0.000000,0.000000,0.000000,0.0000,NO
20,1.0450,1.0450,0.0500,0.050,APPROACHING,0,983.20,977.73,978.51,89.69,61.51,-41.58,0.98320,0.97773,0.97851,1.56531,1.07364,-0.72566,-0.02553,-0.03801,-0.03848,-11.46452,11.57438,13.54722,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98320,0.97773,0.97851,-1.56531,-1.07364,0.72566,0.02553,0.03801,0.03848,11.46452,-11.57438,-13.54722,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.0450,0,0,0.000000,0.000000,0.000000,0.0000,NO
21,1.0950,1.0950,0.0500,0.050,APPROACHING,0,981.93,975.83,976.58,87.01,21.67,3.26,0.98193,0.97583,0.97658,1.51861,0.37827,0.05690,-0.02553,-0.03801,-0.03848,-11.46452,11.57438,13.54722,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98193,0.97583,0.97658,-1.51861,-0.37827,-0.05690,0.02553,0.03801,0.03848,11.46452,-11.57438,-13.54722,0.0000,,,,0.0161,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 1.000]",0x101001,1.0950,3,3,-2.000000,2.000000,2.000000,0.0000,NO
22,1.1450,1.1450,0.0500,0.050,APPROACHING,0,980.60,973.85,974.62,56.10,-6.79,48.33,0.98060,0.97385,0.97462,0.97919,-0.11853,0.84351,-0.02686,-0.04167,-0.03989,-12.64758,12.76950,14.73618,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98060,0.97385,0.97462,-0.97919,0.11853,-0.84351,0.02686,0.04167,0.03989,12.64758,-12.76950,-14.73618,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.1450,0,3,0.000000,0.000000,0.000000,0.0000,NO
23,1.1950,1.1950,0.0500,0.050,APPROACHING,0,979.26,971.76,972.63,13.13,-0.28,102.92,0.97926,0.97176,0.97263,0.22909,-0.00482,1.79636,-0.02686,-0.04167,-0.03989,-12.64758,12.76950,14.73618,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97926,0.97176,0.97263,-0.22909,0.00482,-1.79636,0.02686,0.04167,0.03989,12.64758,-12.76950,-14.73618,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.1950,0,0,0.000000,0.000000,0.000000,0.0000,NO
24,1.2450,1.2450,0.0500,0.050,APPROACHING,0,977.92,969.68,970.63,-11.09,36.83,146.61,0.97792,0.96968,0.97063,-0.19360,0.64284,2.55888,-0.02686,-0.04167,-0.03989,-12.64758,12.76950,14.73618,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97792,0.96968,0.97063,0.19360,-0.64284,-2.55888,0.02686,0.04167,0.03989,12.64758,-12.76950,-14.73618,0.0000,,,,0.0287,,,,,,"[0.000, 1.000, 0.000, 1.000, 1.000, 0.000]",0x010110,1.2450,3,3,-2.000000,2.000000,2.000000,0.0000,NO
25,1.2950,1.2950,0.0500,0.050,APPROACHING,0,976.57,967.55,968.55,40.67,75.47,-112.85,0.97657,0.96755,0.96855,0.70986,1.31719,-1.96969,-0.02613,-0.04364,-0.04342,-13.83064,13.96463,15.92513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97657,0.96755,0.96855,-0.70986,-1.31719,1.96969,0.02613,0.04364,0.04342,13.83064,-13.96463,-15.92513,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.2950,0,3,0.000000,0.000000,0.000000,0.0000,NO
26,1.3450,1.3450,0.0500,0.050,APPROACHING,0,975.27,965.37,966.37,92.93,35.17,-9.46,0.97527,0.96537,0.96637,1.62190,0.61390,-0.16504,-0.02613,-0.04364,-0.04342,-13.83064,13.96463,15.92513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97527,0.96537,0.96637,-1.62190,-0.61390,0.16504,0.02613,0.04364,0.04342,13.83064,-13.96463,-15.92513,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.3450,0,0,0.000000,0.000000,0.000000,0.0000,NO
27,1.3950,1.3950,0.0500,0.050,APPROACHING,0,973.96,963.18,964.20,64.17,-3.21,38.89,0.97396,0.96318,0.96420,1.11998,-0.05608,0.67880,-0.02613,-0.04364,-0.04342,-13.83064,13.96463,15.92513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97396,0.96318,0.96420,-1.11998,0.05608,-0.67880,0.02613,0.04364,0.04342,13.83064,-13.96463,-15.92513,0.0000,,,,0.0417,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.3950,0,0,0.000000,0.000000,0.000000,0.0000,NO
28,1.4450,1.4450,0.0500,0.050,APPROACHING,0,972.65,961.00,962.03,17.20,-2.57,98.30,0.97265,0.96100,0.96203,0.30025,-0.04492,1.71568,-0.02613,-0.04364,-0.04342,-13.83064,13.96463,15.92513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97265,0.96100,0.96203,-0.30025,0.04492,-1.71568,0.02613,0.04364,0.04342,13.83064,-13.96463,-15.92513,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,1.4450,3,3,-2.000000,2.000000,2.000000,0.0000,NO
29,1.4950,1.4950,0.0500,0.050,APPROACHING,0,971.31,958.73,959.82,-11.36,38.49,148.10,0.97131,0.95873,0.95982,-0.19825,0.67171,2.58491,-0.02668,-0.04729,-0.04510,-15.01371,15.15977,17.11406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97131,0.95873,0.95982,0.19825,-0.67171,-2.58491,0.02668,0.04729,0.04510,15.01371,-15.15977,-17.11406,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.4950,0,3,0.000000,0.000000,0.000000,0.0000,NO
30,1.5450,1.5450,0.0500,0.050,APPROACHING,0,969.98,956.37,957.56,68.85,73.59,-77.50,0.96998,0.95637,0.95756,1.20169,1.28443,-1.35266,-0.02668,-0.04729,-0.04510,-15.01371,15.15977,17.11406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96998,0.95637,0.95756,-1.20169,-1.28443,1.35266,0.02668,0.04729,0.04510,15.01371,-15.15977,-17.11406,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.5450,0,0,0.000000,0.000000,0.000000,0.0000,NO
31,1.5950,1.5950,0.0500,0.050,APPROACHING,0,968.64,954.00,955.31,89.42,24.21,1.55,0.96864,0.95400,0.95531,1.56071,0.42255,0.02707,-0.02668,-0.04729,-0.04510,-15.01371,15.15977,17.11406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96864,0.95400,0.95531,-1.56071,-0.42255,-0.02707,0.02668,0.04729,0.04510,15.01371,-15.15977,-17.11406,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.5950,0,0,0.000000,0.000000,0.000000,0.0000,NO
32,1.6450,1.6450,0.0500,0.050,APPROACHING,0,967.31,951.64,953.05,49.88,-8.54,57.64,0.96731,0.95164,0.95305,0.87050,-0.14908,1.00597,-0.02668,-0.04729,-0.04510,-15.01371,15.15977,17.11406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96731,0.95164,0.95305,-0.87050,0.14908,-1.00597,0.02668,0.04729,0.04510,15.01371,-15.15977,-17.11406,0.0000,,,,0.0299,,,,,,"[1.000, 0.000, 1.000, 0.000, 1.000, 0.000]",0x101010,1.6450,3,3,-2.000000,2.000000,2.000000,0.0000,NO
33,1.6950,1.6950,0.0500,0.050,APPROACHING,0,965.98,949.23,950.70,1.32,11.78,120.70,0.96598,0.94923,0.95070,0.02298,0.20563,2.10664,-0.02564,-0.04919,-0.04850,-16.19679,16.35491,18.30299,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96598,0.94923,0.95070,-0.02298,-0.20563,-2.10664,0.02564,0.04919,0.04850,16.19679,-16.35491,-18.30299,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.6950,0,3,0.000000,0.000000,0.000000,0.0000,NO
34,1.7450,1.7450,0.0500,0.050,APPROACHING,0,964.70,946.77,948.28,-5.63,65.76,-177.03,0.96470,0.94677,0.94828,-0.09827,1.14778,-3.08972,-0.02564,-0.04919,-0.04850,-16.19679,16.35491,18.30299,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96470,0.94677,0.94828,0.09827,-1.14778,3.08972,0.02564,0.04919,0.04850,16.19679,-16.35491,-18.30299,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.7450,0,0,0.000000,0.000000,0.000000,0.0000,NO
35,1.7950,1.7950,0.0500,0.050,APPROACHING,0,963.42,944.31,945.85,96.05,44.92,-18.35,0.96342,0.94431,0.94585,1.67636,0.78409,-0.32026,-0.02564,-0.04919,-0.04850,-16.19679,16.35491,18.30299,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96342,0.94431,0.94585,-1.67636,-0.78409,0.32026,0.02564,0.04919,0.04850,16.19679,-16.35491,-18.30299,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.7950,0,0,0.000000,0.000000,0.000000,0.0000,NO
36,1.8450,1.8450,0.0500,0.050,APPROACHING,0,962.13,941.85,943.43,66.48,-2.45,36.89,0.96213,0.94185,0.94343,1.16032,-0.04274,0.64380,-0.02564,-0.04919,-0.04850,-16.19679,16.35491,18.30299,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96213,0.94185,0.94343,-1.16032,0.04274,-0.64380,0.02564,0.04919,0.04850,16.19679,-16.35491,-18.30299,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.8450,0,0,0.000000,0.000000,0.000000,0.0000,NO
37,1.8950,1.8950,0.0500,0.050,APPROACHING,0,960.85,939.39,941.00,12.37,0.73,104.92,0.96085,0.93939,0.94100,0.21592,0.01281,1.83118,-0.02564,-0.04919,-0.04850,-16.19679,16.35491,18.30299,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96085,0.93939,0.94100,-0.21592,-0.01281,-1.83118,0.02564,0.04919,0.04850,16.19679,-16.35491,-18.30299,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,1.8950,3,3,-2.000000,2.000000,2.000000,0.0000,NO
