Time,Status,Stabilization_Time,Position_Error_m,Angle_Error_deg,Active_Thrusters,Solve_Time_s,Next_Update_s
3.5950,Traveling to Target (t = 3.6s),,1.50571,76.54,[],0.0418,3.6000
3.6450,Traveling to Target (t = 3.6s),,1.50147,136.16,[],0.0416,3.6500
3.6950,Traveling to Target (t = 3.7s),,1.49724,131.64,[],0.0416,3.7000
3.7450,Traveling to Target (t = 3.7s),,1.49301,76.50,[],0.0416,3.7500
3.7950,Traveling to Target (t = 3.8s),,1.48877,135.29,[],0.0417,3.8000
3.8450,Traveling to Target (t = 3.8s),,1.48455,132.51,[],0.0416,3.8500
3.8950,Traveling to Target (t = 3.9s),,1.48032,76.48,"[1, 3, 5]",0.0280,3.9000
3.9450,Traveling to Target (t = 3.9s),,1.47602,136.55,[],0.0416,3.9500
3.9950,Traveling to Target (t = 4.0s),,1.47169,127.04,[],0.0417,4.0000
4.0450,Traveling to Target (t = 4.0s),,1.46737,77.76,[],0.0416,4.0500
4.0950,Traveling to Target (t = 4.1s),,1.46305,149.03,[],0.0416,4.1000
4.1450,Traveling to Target (t = 4.1s),,1.45873,115.44,[],0.0416,4.1500
4.1950,Traveling to Target (t = 4.2s),,1.45441,81.78,[],0.0416,4.2000
4.2450,Traveling to Target (t = 4.2s),,1.45010,161.79,[],0.0416,4.2500
4.2950,Traveling to Target (t = 4.3s),,1.44579,104.66,[],0.0416,4.3000
4.3450,Traveling to Target (t = 4.3s),,1.44148,88.26,"[1, 4, 5]",0.0241,4.3500
4.3950,Traveling to Target (t = 4.4s),,1.43709,176.96,[],0.0416,4.4000
4.4450,Traveling to Target (t = 4.4s),,1.43265,90.60,[],0.0416,4.4500
4.4950,Traveling to Target (t = 4.5s),,1.42821,105.48,[],0.0416,4.5000
4.5450,Traveling to Target (t = 4.5s),,1.42377,156.33,[],0.0417,4.5500
4.5950,Traveling to Target (t = 4.6s),,1.41934,78.53,[],0.0416,4.6000
4.6450,Traveling to Target (t = 4.6s),,1.41491,128.79,[],0.0416,4.6500
4.6950,Traveling to Target (t = 4.7s),,1.41049,130.51,[],0.0416,4.7000
4.7450,Traveling to Target (t = 4.7s),,1.40607,78.09,[],0.0415,4.7500
4.7950,Traveling to Target (t = 4.8s),,1.40165,154.51,"[2, 4, 5]",0.0363,4.8000
4.8450,Traveling to Target (t = 4.8s),,1.39719,105.16,[],0.0417,4.8500
4.8950,Traveling to Target (t = 4.9s),,1.39275,93.97,[],0.0417,4.9000
4.9450,Traveling to Target (t = 4.9s),,1.38832,167.27,[],0.0417,4.9500
4.9950,Traveling to Target (t = 5.0s),,1.38390,80.55,[],0.0416,5.0000
5.0450,Traveling to Target (t = 5.0s),,1.37947,127.19,[],0.0416,5.0500
5.0950,Traveling to Target (t = 5.1s),,1.37506,127.91,[],0.0416,5.1000
5.1450,Traveling to Target (t = 5.1s),,1.37064,80.28,[],0.0416,5.1500
5.1950,Traveling to Target (t = 5.2s),,1.36623,166.50,[],0.0416,5.2000
5.2450,Traveling to Target (t = 5.2s),,1.36183,94.49,[],0.0416,5.2500
5.2950,Traveling to Target (t = 5.3s),,1.35742,104.55,"[1, 4, 5]",0.0169,5.3000
5.3450,Traveling to Target (t = 5.3s),,1.35297,150.81,[],0.0416,5.3500
5.3950,Traveling to Target (t = 5.4s),,1.34852,76.93,[],0.0416,5.4000
5.4450,Traveling to Target (t = 5.4s),,1.34408,151.94,[],0.0416,5.4500
5.4950,Traveling to Target (t = 5.5s),,1.33965,101.91,[],0.0416,5.5000
5.5450,Traveling to Target (t = 5.5s),,1.33522,100.39,[],0.0416,5.5500
5.5950,Traveling to Target (t = 5.6s),,1.33079,153.91,[],0.0417,5.6000
5.6450,Traveling to Target (t = 5.6s),,1.32637,76.98,[],0.0416,5.6500
5.6950,Traveling to Target (t = 5.7s),,1.32196,148.85,[],0.0416,5.7000
5.7450,Traveling to Target (t = 5.7s),,1.31755,104.36,[],0.0416,5.7500
5.7950,Traveling to Target (t = 5.8s),,1.31315,98.06,[],0.0416,5.8000
5.8450,Traveling to Target (t = 5.8s),,1.30875,157.03,"[2, 4, 6]",0.0030,5.8500
5.8950,Traveling to Target (t = 5.9s),,1.30431,77.04,[],0.0417,5.9000
5.9450,Traveling to Target (t = 5.9s),,1.29992,152.52,[],0.0416,5.9500
5.9950,Traveling to Target (t = 6.0s),,1.29553,98.04,[],0.0416,6.0000
6.0450,Traveling to Target (t = 6.0s),,1.29114,108.11,[],0.0415,6.0500
6.0950,Traveling to Target (t = 6.1s),,1.28677,139.89,[],0.0416,6.1000
6.1450,Traveling to Target (t = 6.1s),,1.28239,79.33,[],0.0416,6.1500
6.1950,Traveling to Target (t = 6.2s),,1.27803,172.28,[],0.0416,6.2000
6.2450,Traveling to Target (t = 6.2s),,1.27367,85.57,[],0.0416,6.2500
6.2950,Traveling to Target (t = 6.3s),,1.26932,125.42,[],0.0416,6.3000
6.3450,Traveling to Target (t = 6.3s),,1.26498,121.38,[],0.0416,6.3500
6.3950,Traveling to Target (t = 6.4s),,1.26064,87.99,[],0.0416,6.4000
6.4450,Traveling to Target (t = 6.4s),,1.25631,167.82,"[2, 4, 6]",0.0224,6.4500
6.4950,Traveling to Target (t = 6.5s),,1.25193,77.80,[],0.0416,6.5000
6.5450,Traveling to Target (t = 6.5s),,1.24758,150.92,[],0.0416,6.5500
6.5950,Traveling to Target (t = 6.6s),,1.24323,95.94,[],0.0416,6.6000
6.6450,Traveling to Target (t = 6.6s),,1.23890,114.49,[],0.0416,6.6500
6.6950,Traveling to Target (t = 6.7s),,1.23457,128.40,[],0.0416,6.7000
6.7450,Traveling to Target (t = 6.7s),,1.23025,86.31,[],0.0416,6.7500
6.7950,Traveling to Target (t = 6.8s),,1.22594,166.30,[],0.0416,6.8000
6.8450,Traveling to Target (t = 6.8s),,1.22163,77.27,[],0.0416,6.8500
6.8950,Traveling to Target (t = 6.9s),,1.21734,154.69,[],0.0416,6.9000
6.9450,Traveling to Target (t = 6.9s),,1.21305,93.33,[],0.0416,6.9500
6.9950,Traveling to Target (t = 7.0s),,1.20877,117.83,[],0.0416,7.0000
7.0450,Traveling to Target (t = 7.0s),,1.20450,124.89,"[2, 3, 6]",0.0333,7.0500
7.0950,Traveling to Target (t = 7.1s),,1.20019,89.78,[],0.0417,7.1000
7.1450,Traveling to Target (t = 7.1s),,1.19592,155.67,[],0.0416,7.1500
7.1950,Traveling to Target (t = 7.2s),,1.19166,77.76,[],0.0416,7.2000
7.2450,Traveling to Target (t = 7.2s),,1.18741,174.52,[],0.0416,7.2500
7.2950,Traveling to Target (t = 7.3s),,1.18317,80.62,[],0.0416,7.3000
7.3450,Traveling to Target (t = 7.3s),,1.17894,144.96,[],0.0416,7.3500
7.3950,Traveling to Target (t = 7.4s),,1.17472,97.01,[],0.0415,7.4000
7.4450,Traveling to Target (t = 7.4s),,1.17051,117.19,[],0.0416,7.4500
7.4950,Traveling to Target (t = 7.5s),,1.16631,121.38,[],0.0416,7.5000
7.5450,Traveling to Target (t = 7.5s),,1.16212,93.74,[],0.0417,7.5500
7.5950,Traveling to Target (t = 7.6s),,1.15794,149.57,[],0.0416,7.6000
7.6450,Traveling to Target (t = 7.6s),,1.15377,79.14,[],0.0416,7.6500
7.6950,Traveling to Target (t = 7.7s),,1.14962,179.26,[],0.0416,7.7000
7.7450,Traveling to Target (t = 7.7s),,1.14547,78.75,"[1, 3, 5]",0.0379,7.7500
7.7950,Traveling to Target (t = 7.8s),,1.14127,153.24,[],0.0417,7.8000
7.8450,Traveling to Target (t = 7.8s),,1.13707,88.56,[],0.0417,7.8500
7.8950,Traveling to Target (t = 7.9s),,1.13289,133.32,[],0.0416,7.9000
7.9450,Traveling to Target (t = 7.9s),,1.12872,102.68,[],0.0416,7.9500
7.9950,Traveling to Target (t = 8.0s),,1.12456,114.63,[],0.0416,8.0000
8.0450,Traveling to Target (t = 8.0s),,1.12041,119.95,[],0.0415,8.0500
8.0950,Traveling to Target (t = 8.1s),,1.11628,98.13,[],0.0416,8.1000
8.1450,Traveling to Target (t = 8.1s),,1.11216,139.08,[],0.0416,8.1500
8.1950,Traveling to Target (t = 8.2s),,1.10805,85.27,[],0.0415,8.2000
8.2450,Traveling to Target (t = 8.2s),,1.10395,159.24,[],0.0416,8.2500
8.2950,Traveling to Target (t = 8.3s),,1.09987,78.00,[],0.0416,8.3000
8.3450,Traveling to Target (t = 8.3s),,1.09580,179.85,[],0.0416,8.3500
8.3950,Traveling to Target (t = 8.4s),,1.09175,77.94,[],0.0416,8.4000
8.4450,Traveling to Target (t = 8.4s),,1.08770,159.53,[],0.0415,8.4500
8.4950,Traveling to Target (t = 8.5s),,1.08368,85.12,[],0.0416,8.5000
8.5450,Traveling to Target (t = 8.5s),,1.07966,139.36,"[2, 4, 5]",0.0031,8.5500
8.5950,Traveling to Target (t = 8.6s),,1.07562,96.32,[],0.0416,8.6000
8.6450,Traveling to Target (t = 8.6s),,1.07163,126.48,[],0.0416,8.6500
8.6950,Traveling to Target (t = 8.7s),,1.06766,104.88,[],0.0416,8.7000
8.7450,Traveling to Target (t = 8.7s),,1.06371,116.24,[],0.0417,8.7500
8.7950,Traveling to Target (t = 8.8s),,1.05977,114.35,[],0.0417,8.8000
8.8450,Traveling to Target (t = 8.8s),,1.05584,106.64,[],0.0417,8.8500
8.8950,Traveling to Target (t = 8.9s),,1.05194,124.48,[],0.0416,8.9000
8.9450,Traveling to Target (t = 8.9s),,1.04804,97.88,[],0.0416,8.9500
8.9950,Traveling to Target (t = 9.0s),,1.04417,135.10,[],0.0416,9.0000
9.0450,Traveling to Target (t = 9.0s),,1.04031,90.24,[],0.0416,9.0500
9.0950,Traveling to Target (t = 9.1s),,1.03647,146.07,[],0.0416,9.1000
9.1450,Traveling to Target (t = 9.1s),,1.03264,84.04,[],0.0416,9.1500
9.1950,Traveling to Target (t = 9.2s),,1.02884,157.29,[],0.0418,9.2000
9.2450,Traveling to Target (t = 9.2s),,1.02505,79.64,[],0.0417,9.2500
9.2950,Traveling to Target (t = 9.3s),,1.02127,168.67,[],0.0416,9.3000
9.3450,Traveling to Target (t = 9.3s),,1.01752,77.36,[],0.0416,9.3500
9.3950,Traveling to Target (t = 9.4s),,1.01378,179.89,[],0.0416,9.4000
9.4450,Traveling to Target (t = 9.4s),,1.01006,77.38,[],0.0416,9.4500
9.4950,Traveling to Target (t = 9.5s),,1.00636,168.44,"[2, 4, 6]",0.0204,9.5000
9.5450,Traveling to Target (t = 9.5s),,1.00262,79.09,[],0.0416,9.5500
9.5950,Traveling to Target (t = 9.6s),,0.99890,163.93,[],0.0417,9.6000
9.6450,Traveling to Target (t = 9.6s),,0.99521,79.71,[],0.0416,9.6500
9.6950,Traveling to Target (t = 9.7s),,0.99154,161.71,[],0.0416,9.7000
9.7450,Traveling to Target (t = 9.7s),,0.98788,80.42,[],0.0416,9.7500
9.7950,Traveling to Target (t = 9.8s),,0.98425,159.50,[],0.0417,9.8000
9.8450,Traveling to Target (t = 9.8s),,0.98064,81.20,[],0.0416,9.8500
9.8950,Traveling to Target (t = 9.9s),,0.97705,157.30,[],0.0416,9.9000
9.9450,Traveling to Target (t = 9.9s),,0.97348,82.06,[],0.0416,9.9500
9.9950,Traveling to Target (t = 10.0s),,0.96993,155.10,[],0.0416,10.0000
10.0450,Traveling to Target (t = 10.0s),,0.96641,82.99,[],0.0416,10.0500
10.0950,Traveling to Target (t = 10.1s),,0.96291,152.91,[],0.0416,10.1000
10.1450,Traveling to Target (t = 10.1s),,0.95943,83.99,[],0.0417,10.1500
10.1950,Traveling to Target (t = 10.2s),,0.95597,150.72,[],0.0416,10.2000
10.2450,Traveling to Target (t = 10.2s),,0.95253,85.06,[],0.0415,10.2500
10.2950,Traveling to Target (t = 10.3s),,0.94912,148.55,[],0.0416,10.3000
10.3450,Traveling to Target (t = 10.3s),,0.94573,86.20,[],0.0416,10.3500
10.3950,Traveling to Target (t = 10.4s),,0.94237,146.38,[],0.0416,10.4000
10.4450,Traveling to Target (t = 10.4s),,0.93903,87.40,"[1, 3, 6]",0.0181,10.4500
10.4950,Traveling to Target (t = 10.5s),,0.93569,146.42,[],0.0416,10.5000
10.5450,Traveling to Target (t = 10.5s),,0.93243,85.00,[],0.0416,10.5500
10.5950,Traveling to Target (t = 10.6s),,0.92919,153.25,[],0.0416,10.6000
10.6450,Traveling to Target (t = 10.6s),,0.92598,81.89,[],0.0418,10.6500
10.6950,Traveling to Target (t = 10.7s),,0.92280,160.15,[],0.0417,10.7000
10.7450,Traveling to Target (t = 10.7s),,0.91964,79.51,[],0.0416,10.7500
10.7950,Traveling to Target (t = 10.8s),,0.91651,167.09,[],0.0416,10.8000
10.8450,Traveling to Target (t = 10.8s),,0.91341,77.93,[],0.0416,10.8500
10.8950,Traveling to Target (t = 10.9s),,0.91034,174.07,[],0.0416,10.9000
10.9450,Traveling to Target (t = 10.9s),,0.90729,77.19,[],0.0416,10.9500
10.9950,Traveling to Target (t = 11.0s),,0.90427,178.94,[],0.0416,11.0000
11.0450,Traveling to Target (t = 11.0s),,0.90128,77.32,[],0.0415,11.0500
11.0950,Traveling to Target (t = 11.1s),,0.89832,171.95,[],0.0416,11.1000
11.1450,Traveling to Target (t = 11.1s),,0.89539,78.32,[],0.0416,11.1500
11.1950,Traveling to Target (t = 11.2s),,0.89249,164.98,[],0.0416,11.2000
11.2450,Traveling to Target (t = 11.2s),,0.88961,80.15,[],0.0416,11.2500
11.2950,Traveling to Target (t = 11.3s),,0.88677,158.05,[],0.0416,11.3000
11.3450,Traveling to Target (t = 11.3s),,0.88395,82.76,[],0.0417,11.3500
11.3950,Traveling to Target (t = 11.4s),,0.88117,151.17,"[2, 3, 6]",0.0030,11.4000
11.4450,Traveling to Target (t = 11.4s),,0.87837,87.31,[],0.0417,11.4500
11.4950,Traveling to Target (t = 11.5s),,0.87564,137.75,[],0.0416,11.5000
11.5450,Traveling to Target (t = 11.5s),,0.87294,97.65,[],0.0415,11.5500
11.5950,Traveling to Target (t = 11.6s),,0.87027,122.70,[],0.0416,11.6000
11.6450,Traveling to Target (t = 11.6s),,0.86764,110.26,[],0.0416,11.6500
11.6950,Traveling to Target (t = 11.7s),,0.86504,108.71,[],0.0417,11.7000
11.7450,Traveling to Target (t = 11.7s),,0.86247,124.40,[],0.0416,11.7500
11.7950,Traveling to Target (t = 11.8s),,0.85994,96.32,[],0.0416,11.8000
11.8450,Traveling to Target (t = 11.8s),,0.85744,139.53,[],0.0416,11.8500
11.8950,Traveling to Target (t = 11.9s),,0.85498,86.30,[],0.0417,11.9000
11.9450,Traveling to Target (t = 11.9s),,0.85255,155.29,[],0.0416,11.9500
11.9950,Traveling to Target (t = 12.0s),,0.85016,79.61,[],0.0417,12.0000
12.0450,Traveling to Target (t = 12.0s),,0.84781,171.38,[],0.0417,12.0500
12.0950,Traveling to Target (t = 12.1s),,0.84549,77.15,[],0.0425,12.1000
12.1450,Traveling to Target (t = 12.1s),,0.84320,172.41,[],0.0416,12.1500
12.1950,Traveling to Target (t = 12.2s),,0.84096,79.32,[],0.0416,12.2000
12.2450,Traveling to Target (t = 12.2s),,0.83875,156.30,[],0.0416,12.2500
12.2950,Traveling to Target (t = 12.3s),,0.83658,85.77,[],0.0416,12.3000
12.3450,Traveling to Target (t = 12.3s),,0.83444,140.52,"[1, 3, 6]",0.0030,12.3500
12.3950,Traveling to Target (t = 12.4s),,0.83227,97.21,[],0.0416,12.4000
12.4450,Traveling to Target (t = 12.4s),,0.83011,119.15,[],0.0416,12.4500
12.4950,Traveling to Target (t = 12.5s),,0.82799,117.61,[],0.0415,12.5000
12.5450,Traveling to Target (t = 12.5s),,0.82592,98.46,[],0.0416,12.5500
12.5950,Traveling to Target (t = 12.6s),,0.82388,141.08,[],0.0416,12.6000
12.6450,Traveling to Target (t = 12.6s),,0.82189,83.29,[],0.0416,12.6500
12.6950,Traveling to Target (t = 12.7s),,0.81993,166.02,[],0.0416,12.7000
12.7450,Traveling to Target (t = 12.7s),,0.81802,77.17,[],0.0416,12.7500
12.7950,Traveling to Target (t = 12.8s),,0.81615,168.58,[],0.0416,12.8000
12.8450,Traveling to Target (t = 12.8s),,0.81431,82.20,[],0.0416,12.8500
12.8950,Traveling to Target (t = 12.9s),,0.81253,143.55,[],0.0416,12.9000
12.9450,Traveling to Target (t = 12.9s),,0.81078,96.63,[],0.0417,12.9500
12.9950,Traveling to Target (t = 13.0s),,0.80907,119.88,[],0.0416,13.0000
13.0450,Traveling to Target (t = 13.0s),,0.80741,116.89,[],0.0417,13.0500
13.0950,Traveling to Target (t = 13.1s),,0.80579,99.07,[],0.0416,13.1000
13.1450,Traveling to Target (t = 13.1s),,0.80422,140.29,[],0.0416,13.1500
13.1950,Traveling to Target (t = 13.2s),,0.80269,83.66,[],0.0416,13.2000
13.2450,Traveling to Target (t = 13.2s),,0.80120,165.20,[],0.0416,13.2500
13.2950,Traveling to Target (t = 13.3s),,0.79976,77.19,"[1, 4, 5]",0.0278,13.3000
13.3450,Traveling to Target (t = 13.3s),,0.79829,167.14,[],0.0416,13.3500
13.3950,Traveling to Target (t = 13.4s),,0.79686,84.96,[],0.0416,13.4000
13.4450,Traveling to Target (t = 13.4s),,0.79549,133.40,[],0.0416,13.4500
13.4950,Traveling to Target (t = 13.5s),,0.79416,108.33,[],0.0417,13.5000
13.5450,Traveling to Target (t = 13.5s),,0.79288,103.28,[],0.0417,13.5500
13.5950,Traveling to Target (t = 13.6s),,0.79164,139.41,[],0.0416,13.6000
13.6450,Traveling to Target (t = 13.6s),,0.79045,82.13,[],0.0416,13.6500
13.6950,Traveling to Target (t = 13.7s),,0.78931,173.47,[],0.0416,13.7000
13.7450,Traveling to Target (t = 13.7s),,0.78822,78.23,[],0.0416,13.7500
13.7950,Traveling to Target (t = 13.8s),,0.78717,152.07,[],0.0416,13.8000
13.8450,Traveling to Target (t = 13.8s),,0.78618,93.83,[],0.0416,13.8500
13.8950,Traveling to Target (t = 13.9s),,0.78523,119.48,[],0.0416,13.9000
13.9450,Traveling to Target (t = 13.9s),,0.78433,121.41,[],0.0416,13.9500
13.9950,Traveling to Target (t = 14.0s),,0.78348,92.41,[],0.0416,14.0000
14.0450,Traveling to Target (t = 14.0s),,0.78267,154.20,[],0.0416,14.0500
14.0950,Traveling to Target (t = 14.1s),,0.78192,77.86,[],0.0417,14.1000
14.1450,Traveling to Target (t = 14.1s),,0.78121,171.30,[],0.0416,14.1500
14.1950,Traveling to Target (t = 14.2s),,0.78056,83.03,[],0.0417,14.2000
14.2450,Traveling to Target (t = 14.2s),,0.77995,137.35,"[1, 3, 6]",0.0366,14.2500
14.2950,Traveling to Target (t = 14.3s),,0.77933,106.80,[],0.0416,14.3000
14.3450,Traveling to Target (t = 14.3s),,0.77877,101.20,[],0.0416,14.3500
14.3950,Traveling to Target (t = 14.4s),,0.77826,146.48,[],0.0416,14.4000
14.4450,Traveling to Target (t = 14.4s),,0.77781,78.47,[],0.0416,14.4500
14.4950,Traveling to Target (t = 14.5s),,0.77740,169.99,[],0.0417,14.5000
14.5450,Traveling to Target (t = 14.5s),,0.77705,85.85,[],0.0416,14.5500
14.5950,Traveling to Target (t = 14.6s),,0.77675,127.50,[],0.0415,14.6000
14.6450,Traveling to Target (t = 14.6s),,0.77650,117.63,[],0.0416,14.6500
14.6950,Traveling to Target (t = 14.7s),,0.77631,92.20,[],0.0416,14.7000
14.7450,Traveling to Target (t = 14.7s),,0.77616,159.08,[],0.0416,14.7500
14.7950,Traveling to Target (t = 14.8s),,0.77607,77.22,[],0.0416,14.8000
14.8450,Traveling to Target (t = 14.8s),,0.77603,157.23,[],0.0417,14.8500
14.8950,Traveling to Target (t = 14.9s),,0.77604,93.42,[],0.0416,14.9000
14.9450,Traveling to Target (t = 14.9s),,0.77610,116.00,[],0.0417,14.9500
14.9950,Traveling to Target (t = 15.0s),,0.77622,129.23,[],0.0416,15.0000
15.0450,Traveling to Target (t = 15.0s),,0.77638,84.91,[],0.0416,15.0500
15.0950,Traveling to Target (t = 15.1s),,0.77660,171.87,[],0.0416,15.1000
15.1450,Traveling to Target (t = 15.1s),,0.77687,78.89,[],0.0416,15.1500
15.1950,Traveling to Target (t = 15.2s),,0.77719,144.66,"[1, 3, 6]",0.0031,15.2000
15.2450,Traveling to Target (t = 15.2s),,0.77750,104.42,[],0.0418,15.2500
15.2950,Traveling to Target (t = 15.3s),,0.77788,100.01,[],0.0417,15.3000
15.3450,Traveling to Target (t = 15.3s),,0.77832,152.54,[],0.0417,15.3500
15.3950,Traveling to Target (t = 15.4s),,0.77880,77.23,[],0.0416,15.4000
15.4450,Traveling to Target (t = 15.4s),,0.77934,154.69,[],0.0416,15.4500
15.4950,Traveling to Target (t = 15.5s),,0.77994,98.40,[],0.0416,15.5000
15.5450,Traveling to Target (t = 15.5s),,0.78058,106.16,[],0.0417,15.5500
15.5950,Traveling to Target (t = 15.6s),,0.78128,144.78,[],0.0416,15.6000
15.6450,Traveling to Target (t = 15.6s),,0.78203,77.95,[],0.0417,15.6500
15.6950,Traveling to Target (t = 15.7s),,0.78283,162.56,[],0.0415,15.7000
