Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Y_mm,Telemetry_Z_mm,Telemetry_Roll_deg,Telemetry_Pitch_deg,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Z,Current_Roll,Current_Pitch,Current_Yaw,Current_VX,Current_VY,Current_VZ,Current_WX,Current_WY,Current_WZ,Target_X,Target_Y,Target_Z,Target_Roll,Target_Pitch,Target_Yaw,Target_VX,Target_VY,Target_VZ,Target_WX,Target_WY,Target_WZ,Error_X,Error_Y,Error_Z,Error_Roll,Error_Pitch,Error_Yaw,Error_VX,Error_VY,Error_VZ,Error_WX,Error_WY,Error_WZ,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,RW_Torque_X,RW_Torque_Y,RW_Torque_Z,Total_MPC_Loop_Time,Timing_Violation
10,0.5450,0.5450,0.0500,0.050,APPROACHING,0,994.48,994.65,-0.00,0.00,0.00,0.00,0.99448,0.99465,-0.00000,0.00000,0.00000,0.00000,-0.02207,-0.02139,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99448,0.99465,-0.00000,0.00000,0.00000,0.00000,0.02207,0.02139,0.00000,0.00000,-0.00000,-0.00000,0.0000,,,,0.0028,,,,,,"[0.998, 0.002, 0.998, 0.002, 0.000, 0.000]",0x101000,0.5450,2,0,-0.000000,-0.000000,-0.000000,0.0000,NO
11,0.5950,0.5950,0.0500,0.050,APPROACHING,0,993.32,993.53,-0.00,0.00,0.00,0.00,0.99332,0.99353,-0.00000,0.00000,0.00000,0.00000,-0.02428,-0.02352,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99332,0.99353,-0.00000,0.00000,0.00000,0.00000,0.02428,0.02352,0.00000,0.00000,-0.00000,-0.00000,0.0000,,,,0.0088,,,,,,"[0.998, 0.002, 0.998, 0.002, 0.000, 0.000]",0x101000,0.5950,2,0,-0.000000,-0.000000,-0.000000,0.0000,NO
12,0.6450,0.6450,0.0500,0.050,APPROACHING,0,992.05,992.30,-0.00,0.00,0.00,0.00,0.99205,0.99230,-0.00000,0.00000,0.00000,0.00000,-0.02649,-0.02566,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99205,0.99230,-0.00000,0.00000,0.00000,0.00000,0.02649,0.02566,0.00000,0.00000,0.00000,0.00000,0.0000,,,,0.0038,,,,,,"[0.998, 0.002, 0.998, 0.002, 0.000, 0.000]",0x101000,0.6450,2,0,-0.000000,0.000000,0.000000,0.0000,NO
13,0.6950,0.6950,0.0500,0.050,APPROACHING,0,990.67,990.96,-0.00,0.00,0.00,0.00,0.99067,0.99096,-0.00000,0.00000,0.00000,0.00000,-0.02869,-0.02780,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99067,0.99096,-0.00000,0.00000,0.00000,0.00000,0.02869,0.02780,0.00000,0.00000,-0.00000,-0.00000,0.0000,,,,0.0056,,,,,,"[0.998, 0.002, 0.998, 0.002, 0.000, 0.000]",0x101000,0.6950,2,0,-0.000000,-0.000000,-0.000000,0.0000,NO
14,0.7450,0.7450,0.0500,0.050,APPROACHING,0,989.18,989.52,-0.00,0.00,0.00,0.00,0.98918,0.98952,-0.00000,0.00000,0.00000,0.00000,-0.03090,-0.02994,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98918,0.98952,-0.00000,0.00000,0.00000,0.00000,0.03090,0.02994,0.00000,0.00000,0.00000,0.00000,0.0000,,,,0.0029,,,,,,"[0.998, 0.002, 0.998, 0.002, 0.000, 0.000]",0x101000,0.7450,2,0,-0.000000,0.000000,0.000000,0.0000,NO
15,0.7950,0.7950,0.0500,0.050,APPROACHING,0,987.58,987.97,-0.00,0.00,0.00,0.00,0.98758,0.98797,-0.00000,0.00000,0.00000,0.00000,-0.03311,-0.03208,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98758,0.98797,-0.00000,0.00000,0.00000,0.00000,0.03311,0.03208,0.00000,0.00000,-0.00000,-0.00000,0.0000,,,,0.0053,,,,,,"[0.998, 0.001, 0.998, 0.002, 0.000, 0.000]",0x101000,0.7950,2,0,-0.000000,-0.000000,-0.000000,0.0000,NO
16,0.8450,0.8450,0.0500,0.050,APPROACHING,0,985.87,986.31,-0.00,0.00,0.00,0.00,0.98587,0.98631,-0.00000,0.00000,0.00000,0.00000,-0.03532,-0.03422,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98587,0.98631,-0.00000,0.00000,0.00000,0.00000,0.03532,0.03422,0.00000,0.00000,-0.00000,0.00000,0.0000,,,,0.0044,,,,,,"[0.998, 0.002, 0.998, 0.002, 0.000, 0.000]",0x101000,0.8450,2,0,-0.000000,-0.000000,0.000000,0.0000,NO
17,0.8950,0.8950,0.0500,0.050,APPROACHING,0,984.05,984.55,-0.00,0.00,0.00,0.00,0.98405,0.98455,-0.00000,0.00000,0.00000,0.00000,-0.03752,-0.03636,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98405,0.98455,-0.00000,0.00000,0.00000,0.00000,0.03752,0.03636,0.00000,0.00000,-0.00000,-0.00000,0.0000,,,,0.0030,,,,,,"[0.998, 0.002, 0.999, 0.001, 0.000, 0.000]",0x101000,0.8950,2,0,-0.000000,-0.000000,-0.000000,0.0000,NO
18,0.9450,0.9450,0.0500,0.050,APPROACHING,0,982.12,982.68,-0.00,0.00,0.00,0.00,0.98212,0.98268,-0.00000,0.00000,0.00000,0.00000,-0.03973,-0.03849,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98212,0.98268,-0.00000,0.00000,0.00000,0.00000,0.03973,0.03849,0.00000,0.00000,0.00000,0.00000,0.0000,,,,0.0090,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 0.000]",0x101000,0.9450,2,0,-0.000000,0.000000,0.000000,0.0000,NO
19,0.9950,0.9950,0.0500,0.050,APPROACHING,0,980.08,980.70,-0.00,0.00,0.00,0.00,0.98008,0.98070,-0.00000,0.00000,0.00000,0.00000,-0.04194,-0.04063,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98008,0.98070,-0.00000,0.00000,0.00000,0.00000,0.04194,0.04063,0.00000,0.00000,-0.00000,-0.00000,0.0000,,,,0.0060,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 0.000]",0x101000,0.9950,2,0,-0.000000,-0.000000,-0.000000,0.0000,NO
20,1.0450,1.0450,0.0500,0.050,APPROACHING,0,977.93,978.61,-0.00,0.00,0.00,0.00,0.97793,0.97861,-0.00000,0.00000,0.00000,0.00000,-0.04414,-0.04277,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97793,0.97861,-0.00000,0.00000,0.00000,0.00000,0.04414,0.04277,0.00000,0.00000,-0.00000,-0.00000,0.0000,,,,0.0040,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 0.000]",0x101000,1.0450,2,0,-0.000000,-0.000000,-0.000000,0.0000,NO
21,1.0950,1.0950,0.0500,0.050,APPROACHING,0,975.67,976.42,-0.00,0.00,0.00,0.00,0.97567,0.97642,-0.00000,0.00000,0.00000,0.00000,-0.04635,-0.04491,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97567,0.97642,-0.00000,0.00000,0.00000,0.00000,0.04635,0.04491,0.00000,0.00000,-0.00000,0.00000,0.0000,,,,0.0046,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 0.000]",0x101000,1.0950,2,0,0.000000,-0.000000,0.000000,0.0000,NO
22,1.1450,1.1450,0.0500,0.050,APPROACHING,0,973.29,974.12,-0.00,0.00,0.00,0.00,0.97329,0.97412,-0.00000,0.00000,0.00000,0.00000,-0.04856,-0.04705,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97329,0.97412,-0.00000,0.00000,0.00000,0.00000,0.04856,0.04705,0.00000,0.00000,0.00000,-0.00000,0.0000,,,,0.0042,,,,,,"[0.999, 0.000, 1.000, 0.000, 0.000, 0.000]",0x101000,1.1450,2,0,-0.000000,0.000000,-0.000000,0.0000,NO
23,1.1950,1.1950,0.0500,0.050,APPROACHING,0,970.81,971.72,-0.00,0.00,0.00,0.00,0.97081,0.97172,-0.00000,0.00000,0.00000,0.00000,-0.05077,-0.04919,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97081,0.97172,-0.00000,0.00000,0.00000,0.00000,0.05077,0.04919,0.00000,0.00000,0.00000,0.00000,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 0.000]",0x101000,1.1950,2,0,-0.000000,0.000000,0.000000,0.0000,NO
24,1.2450,1.2450,0.0500,0.050,APPROACHING,0,968.22,969.20,-0.00,0.00,0.00,0.00,0.96822,0.96920,-0.00000,0.00000,0.00000,0.00000,-0.05297,-0.05133,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96822,0.96920,-0.00000,0.00000,0.00000,0.00000,0.05297,0.05133,0.00000,0.00000,-0.00000,-0.00000,0.0000,,,,0.0043,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 0.000]",0x101000,1.2450,2,0,-0.000000,-0.000000,-0.000000,0.0000,NO
25,1.2950,1.2950,0.0500,0.050,APPROACHING,0,965.51,966.58,-0.00,0.00,0.00,0.00,0.96551,0.96658,-0.00000,0.00000,0.00000,0.00000,-0.05518,-0.05346,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96551,0.96658,-0.00000,0.00000,0.00000,0.00000,0.05518,0.05346,0.00000,0.00000,0.00000,0.00000,0.0000,,,,0.0056,,,,,,"[0.998, 0.002, 0.998, 0.002, 0.000, 0.000]",0x101000,1.2950,2,0,-0.000000,0.000000,0.000000,0.0000,NO
26,1.3450,1.3450,0.0500,0.050,APPROACHING,0,962.70,963.86,-0.00,0.00,0.00,0.00,0.96270,0.96386,-0.00000,0.00000,0.00000,0.00000,-0.05739,-0.05560,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96270,0.96386,-0.00000,0.00000,0.00000,0.00000,0.05739,0.05560,0.00000,0.00000,-0.00000,-0.00000,0.0000,,,,0.0079,,,,,,"[0.999, 0.000, 1.000, 0.000, 0.000, 0.000]",0x101000,1.3450,2,0,-0.000000,-0.000000,-0.000000,0.0000,NO
27,1.3950,1.3950,0.0500,0.050,APPROACHING,0,959.77,961.02,-0.00,0.00,0.00,0.00,0.95977,0.96102,-0.00000,0.00000,0.00000,0.00000,-0.05960,-0.05774,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95977,0.96102,-0.00000,0.00000,0.00000,0.00000,0.05960,0.05774,0.00000,0.00000,0.00000,0.00000,0.0000,,,,0.0062,,,,,,"[0.999, 0.001, 1.000, 0.000, 0.000, 0.000]",0x101000,1.3950,2,0,-0.000000,0.000000,0.000000,0.0000,NO
28,1.4450,1.4450,0.0500,0.050,APPROACHING,0,956.74,958.08,-0.00,0.00,0.00,0.00,0.95674,0.95808,-0.00000,0.00000,0.00000,0.00000,-0.06180,-0.05988,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95674,0.95808,-0.00000,0.00000,0.00000,0.00000,0.06180,0.05988,0.00000,0.00000,-0.00000,-0.00000,0.0000,,,,0.0067,,,,,,"[0.999, 0.001, 1.000, 0.000, 0.000, 0.000]",0x101000,1.4450,2,0,-0.000000,-0.000000,-0.000000,0.0000,NO
29,1.4950,1.4950,0.0500,0.050,APPROACHING,0,953.59,955.04,-0.00,0.00,0.00,0.00,0.95359,0.95504,-0.00000,0.00000,0.00000,0.00000,-0.06401,-0.06202,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95359,0.95504,-0.00000,0.00000,0.00000,0.00000,0.06401,0.06202,0.00000,0.00000,0.00000,0.00000,0.0000,,,,0.0057,,,,,,"[0.999, 0.001, 1.000, 0.001, 0.000, 0.000]",0x101000,1.4950,2,0,-0.000000,0.000000,0.000000,0.0000,NO
30,1.5450,1.5450,0.0500,0.050,APPROACHING,0,950.34,951.88,-0.00,0.00,0.00,0.00,0.95034,0.95188,-0.00000,0.00000,0.00000,0.00000,-0.06622,-0.06416,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95034,0.95188,-0.00000,0.00000,0.00000,0.00000,0.06622,0.06416,0.00000,0.00000,-0.00000,-0.00000,0.0000,,,,0.0042,,,,,,"[1.000, 0.000, 1.000, 0.001, 0.000, 0.000]",0x101000,1.5450,2,0,-0.000000,-0.000000,-0.000000,0.0000,NO
31,1.5950,1.5950,0.0500,0.050,APPROACHING,0,946.97,948.62,-0.00,0.00,0.00,0.00,0.94697,0.94862,-0.00000,0.00000,0.00000,0.00000,-0.06842,-0.06630,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94697,0.94862,-0.00000,0.00000,0.00000,0.00000,0.06842,0.06630,0.00000,0.00000,-0.00000,0.00000,0.0000,,,,0.0041,,,,,,"[1.000, 0.000, 0.999, 0.001, 0.000, 0.000]",0x101000,1.5950,2,0,-0.000000,-0.000000,0.000000,0.0000,NO
32,1.6450,1.6450,0.0500,0.050,APPROACHING,0,943.49,945.25,-0.00,0.00,0.00,0.00,0.94349,0.94525,-0.00000,0.00000,0.00000,0.00000,-0.07063,-0.06843,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94349,0.94525,-0.00000,0.00000,0.00000,0.00000,0.07063,0.06843,0.00000,0.00000,0.00000,-0.00000,0.0000,,,,0.0043,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 0.000]",0x101000,1.6450,2,0,-0.000000,0.000000,-0.000000,0.0000,NO
33,1.6950,1.6950,0.0500,0.050,APPROACHING,0,939.91,941.78,-0.00,0.00,0.00,0.00,0.93991,0.94178,-0.00000,0.00000,0.00000,0.00000,-0.07284,-0.07057,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93991,0.94178,-0.00000,0.00000,0.00000,0.00000,0.07284,0.07057,0.00000,0.00000,-0.00000,-0.00000,0.0000,,,,0.0042,,,,,,"[0.999, 0.001, 1.000, 0.000, 0.000, 0.000]",0x101000,1.6950,2,0,-0.000000,-0.000000,-0.000000,0.0000,NO
34,1.7450,1.7450,0.0500,0.050,APPROACHING,0,936.21,938.20,-0.00,0.00,0.00,0.00,0.93621,0.93820,-0.00000,0.00000,0.00000,0.00000,-0.07505,-0.07271,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93621,0.93820,-0.00000,0.00000,0.00000,0.00000,0.07505,0.07271,0.00000,0.00000,0.00000,0.00000,0.0000,,,,0.0043,,,,,,"[0.999, 0.001, 1.000, 0.000, 0.000, 0.000]",0x101000,1.7450,2,0,-0.000000,0.000000,0.000000,0.0000,NO
35,1.7950,1.7950,0.0500,0.050,APPROACHING,0,932.40,934.51,-0.00,0.00,0.00,0.00,0.93240,0.93451,-0.00000,0.00000,0.00000,0.00000,-0.07725,-0.07485,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93240,0.93451,-0.00000,0.00000,0.00000,0.00000,0.07725,0.07485,0.00000,0.00000,-0.00000,-0.00000,0.0000,,,,0.0044,,,,,,"[0.999, 0.001, 0.999, 0.001, 0.000, 0.000]",0x101000,1.7950,2,0,-0.000000,-0.000000,-0.000000,0.0000,NO
36,1.8450,1.8450,0.0500,0.050,APPROACHING,0,928.49,930.71,-0.00,0.00,0.00,0.00,0.92849,0.93071,-0.00000,0.00000,0.00000,0.00000,-0.07946,-0.07699,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92849,0.93071,-0.00000,0.00000,0.00000,0.00000,0.07946,0.07699,0.00000,0.00000,0.00000,0.00000,0.0000,,,,0.0065,,,,,,"[1.000, 0.000, 0.999, 0.001, 0.000, 0.000]",0x101000,1.8450,2,0,-0.000000,0.000000,0.000000,0.0000,NO
37,1.8950,1.8950,0.0500,0.050,APPROACHING,0,924.46,926.81,-0.00,0.00,0.00,0.00,0.92446,0.92681,-0.00000,0.00000,0.00000,0.00000,-0.08167,-0.07913,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92446,0.92681,-0.00000,0.00000,0.00000,0.00000,0.08167,0.07913,0.00000,0.00000,-0.00000,-0.00000,0.0000,,,,0.0044,,,,,,"[1.000, 0.000, 0.999, 0.001, 0.000, 0.000]",0x101000,1.8950,2,0,-0.000000,-0.000000,-0.000000,0.0000,NO
