Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Y_mm,Telemetry_Z_mm,Telemetry_Roll_deg,Telemetry_Pitch_deg,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Z,Current_Roll,Current_Pitch,Current_Yaw,Current_VX,Current_VY,Current_VZ,Current_WX,Current_WY,Current_WZ,Target_X,Target_Y,Target_Z,Target_Roll,Target_Pitch,Target_Yaw,Target_VX,Target_VY,Target_VZ,Target_WX,Target_WY,Target_WZ,Error_X,Error_Y,Error_Z,Error_Roll,Error_Pitch,Error_Yaw,Error_VX,Error_VY,Error_VZ,Error_WX,Error_WY,Error_WZ,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,RW_Torque_X,RW_Torque_Y,RW_Torque_Z,Total_MPC_Loop_Time,Timing_Violation
10,0.5450,0.5450,0.0500,0.050,APPROACHING,0,1000.00,999.69,999.69,-0.04,0.04,90.23,1.00000,0.99969,0.99969,-0.00072,0.00072,1.57486,0.00000,-0.00250,-0.00250,-0.00574,0.00574,0.03253,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.99969,0.99969,0.00072,-0.00072,-1.57486,-0.00000,0.00250,0.00250,0.00574,-0.00574,-0.03253,0.0000,,,,0.0292,,,,,,"[0.998, 0.000, 0.000, 0.000, 0.998, 0.000]",0x100010,0.5450,2,2,-0.026936,0.026898,0.152461,0.0000,NO
11,0.5950,0.5950,0.0500,0.050,APPROACHING,0,1000.00,999.50,999.50,-0.08,0.08,90.46,1.00000,0.99950,0.99950,-0.00140,0.00141,1.57875,0.00002,-0.00500,-0.00500,-0.02176,0.02173,0.12317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.99950,0.99950,0.00140,-0.00141,-1.57875,-0.00002,0.00500,0.00500,0.02176,-0.02173,-0.12317,0.0000,,,,0.0419,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.5950,0,2,0.000000,0.000000,0.000000,0.0000,NO
12,0.6450,0.6450,0.0500,0.050,APPROACHING,0,1000.00,999.25,999.25,-0.14,0.14,90.81,1.00000,0.99925,0.99925,-0.00248,0.00251,1.58491,0.00002,-0.00500,-0.00500,-0.02176,0.02173,0.12317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.99925,0.99925,0.00248,-0.00251,-1.58491,-0.00002,0.00500,0.00500,0.02176,-0.02173,-0.12317,0.0000,,,,0.0421,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.6450,0,0,0.000000,0.000000,0.000000,0.0000,NO
13,0.6950,0.6950,0.0500,0.050,APPROACHING,0,1000.00,999.00,999.00,-0.20,0.21,91.16,1.00000,0.99900,0.99900,-0.00354,0.00361,1.59106,0.00002,-0.00500,-0.00500,-0.02176,0.02173,0.12317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.99900,0.99900,0.00354,-0.00361,-1.59106,-0.00002,0.00500,0.00500,0.02176,-0.02173,-0.12317,0.0000,,,,0.0340,,,,,,"[0.998, 0.000, 0.000, 0.000, 0.998, 0.000]",0x100010,0.6950,2,2,-0.075166,0.074909,0.425019,0.0000,NO
14,0.7450,0.7450,0.0500,0.050,APPROACHING,0,1000.00,998.69,998.69,-0.33,0.34,91.88,1.00000,0.99869,0.99869,-0.00569,0.00587,1.60353,0.00009,-0.00751,-0.00749,-0.06644,0.06627,0.37586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.99869,0.99869,0.00569,-0.00587,-1.60353,-0.00009,0.00751,0.00749,0.06644,-0.06627,-0.37586,0.0000,,,,0.0420,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.7450,0,2,0.000000,0.000000,0.000000,0.0000,NO
15,0.7950,0.7950,0.0500,0.050,APPROACHING,0,1000.01,998.31,998.31,-0.51,0.53,92.95,1.00001,0.99831,0.99831,-0.00887,0.00932,1.62230,0.00009,-0.00751,-0.00749,-0.06644,0.06627,0.37586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00001,0.99831,0.99831,0.00887,-0.00932,-1.62230,-0.00009,0.00751,0.00749,0.06644,-0.06627,-0.37586,0.0000,,,,0.0419,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.7950,0,0,0.000000,0.000000,0.000000,0.0000,NO
16,0.8450,0.8450,0.0500,0.050,APPROACHING,0,1000.01,997.94,997.94,-0.69,0.74,94.03,1.00001,0.99794,0.99794,-0.01198,0.01283,1.64106,0.00009,-0.00751,-0.00749,-0.06644,0.06627,0.37586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00001,0.99794,0.99794,0.01198,-0.01283,-1.64106,-0.00009,0.00751,0.00749,0.06644,-0.06627,-0.37586,0.0000,,,,0.0419,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.8450,0,0,0.000000,0.000000,0.000000,0.0000,NO
17,0.8950,0.8950,0.0500,0.050,APPROACHING,0,1000.02,997.56,997.57,-0.86,0.94,95.10,1.00002,0.99756,0.99757,-0.01503,0.01640,1.65981,0.00009,-0.00751,-0.00749,-0.06644,0.06627,0.37586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00002,0.99756,0.99757,0.01503,-0.01640,-1.65981,-0.00009,0.00751,0.00749,0.06644,-0.06627,-0.37586,0.0000,,,,0.0240,,,,,,"[0.998, 0.000, 0.000, 0.000, 0.998, 0.000]",0x100010,0.8950,2,2,-0.209992,0.208611,1.185447,0.0000,NO
18,0.9450,0.9450,0.0500,0.050,APPROACHING,0,1000.03,997.12,997.13,-1.19,1.34,97.18,1.00003,0.99712,0.99713,-0.02075,0.02346,1.69610,0.00039,-0.01004,-0.00994,-0.19129,0.19030,1.08064,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00003,0.99712,0.99713,0.02075,-0.02346,-1.69610,-0.00039,0.01004,0.00994,0.19129,-0.19030,-1.08064,0.0000,,,,0.0239,,,,,,"[1.000, 0.000, 0.001, 0.000, 1.000, 0.000]",0x100010,0.9450,2,0,-0.585133,0.580933,2.000000,0.0000,NO
19,0.9950,0.9950,0.0500,0.050,APPROACHING,0,1000.06,996.56,996.57,-2.08,2.52,101.95,1.00006,0.99656,0.99657,-0.03624,0.04398,1.77936,0.00086,-0.01257,-0.01236,-0.53880,0.53605,2.26970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00006,0.99656,0.99657,0.03624,-0.04398,-1.77936,-0.00086,0.01257,0.01236,0.53880,-0.53605,-2.26970,0.0000,,,,0.0084,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,0.9950,2,0,-1.629357,1.618857,2.000000,0.0000,NO
20,1.0450,1.0450,0.0500,0.050,APPROACHING,0,1000.12,995.86,995.90,-4.44,5.89,110.00,1.00012,0.99586,0.99590,-0.07741,0.10276,1.91980,0.00169,-0.01510,-0.01468,-1.50362,1.50239,3.45876,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00012,0.99586,0.99590,0.07741,-0.10276,-1.91980,-0.00169,0.01510,0.01468,1.50362,-1.50239,-3.45876,0.0000,,,,0.0186,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.0450,2,0,-2.000000,2.000000,2.000000,0.0000,NO
21,1.0950,1.0950,0.0500,0.050,APPROACHING,0,1000.24,995.05,995.11,-8.66,13.18,120.99,1.00024,0.99505,0.99511,-0.15118,0.23004,2.11166,0.00313,-0.01757,-0.01676,-2.68684,2.69723,4.64785,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00024,0.99505,0.99511,0.15118,-0.23004,-2.11166,-0.00313,0.01757,0.01676,2.68684,-2.69723,-4.64785,0.0000,,,,0.0251,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.0950,2,0,-2.000000,2.000000,2.000000,0.0000,NO
22,1.1450,1.1450,0.0500,0.050,APPROACHING,0,1000.45,994.11,994.23,-13.61,25.36,134.64,1.00045,0.99411,0.99423,-0.23752,0.44265,2.34984,0.00539,-0.01978,-0.01830,-3.87006,3.89208,5.83693,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00045,0.99411,0.99423,0.23752,-0.44265,-2.34984,-0.00539,0.01978,0.01830,3.87006,-3.89208,-5.83693,0.0000,,,,0.0359,,,,,,"[0.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x000010,1.1450,1,1,-2.000000,2.000000,2.000000,0.0000,NO
23,1.1950,1.1950,0.0500,0.050,APPROACHING,0,1000.75,993.11,993.26,-16.73,42.69,151.96,1.00075,0.99311,0.99326,-0.29199,0.74503,2.65217,0.00682,-0.02004,-0.02032,-5.05328,5.08693,7.02599,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00075,0.99311,0.99326,0.29199,-0.74503,-2.65217,-0.00682,0.02004,0.02032,5.05328,-5.08693,-7.02599,0.0000,,,,0.0429,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.1950,0,1,0.000000,0.000000,0.000000,0.0000,NO
24,1.2450,1.2450,0.0500,0.050,APPROACHING,0,1001.09,992.11,992.24,-10.07,61.93,178.42,1.00109,0.99211,0.99224,-0.17570,1.08086,3.11396,0.00682,-0.02004,-0.02032,-5.05328,5.08693,7.02599,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00109,0.99211,0.99224,0.17570,-1.08086,-3.11396,-0.00682,0.02004,0.02032,5.05328,-5.08693,-7.02599,0.0000,,,,0.0121,,,,,,"[0.000, 0.000, 0.006, 0.000, 0.000, 0.000]",0x000000,1.2450,0,0,-2.000000,2.000000,2.000000,0.0000,NO
25,1.2950,1.2950,0.0500,0.050,APPROACHING,0,1001.43,991.11,991.23,40.80,73.96,-110.43,1.00143,0.99111,0.99123,0.71213,1.29079,-1.92733,0.00682,-0.02004,-0.02032,-6.23651,6.28179,8.21505,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00143,0.99111,0.99123,-0.71213,-1.29079,1.92733,-0.00682,0.02004,0.02032,6.23651,-6.28179,-8.21505,0.0000,,,,0.0430,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.2950,0,0,0.000000,0.000000,0.000000,0.0000,NO
26,1.3450,1.3450,0.0500,0.050,APPROACHING,0,1001.77,990.11,990.21,86.80,58.22,-41.95,1.00177,0.99011,0.99021,1.51490,1.01606,-0.73210,0.00682,-0.02004,-0.02032,-6.23651,6.28179,8.21505,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00177,0.99011,0.99021,-1.51490,-1.01606,0.73210,-0.00682,0.02004,0.02032,6.23651,-6.28179,-8.21505,0.0000,,,,0.0184,,,,,,"[0.000, 0.000, 1.000, 0.000, 0.000, 0.000]",0x001000,1.3450,1,1,-2.000000,2.000000,2.000000,0.0000,NO
27,1.3950,1.3950,0.0500,0.050,APPROACHING,0,1002.07,989.13,989.16,88.50,33.23,-12.50,1.00207,0.98913,0.98916,1.54461,0.57998,-0.21818,0.00522,-0.01920,-0.02201,-7.41975,7.47666,9.40409,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00207,0.98913,0.98916,-1.54461,-0.57998,0.21818,-0.00522,0.01920,0.02201,7.41975,-7.47666,-9.40409,0.0000,,,,0.0429,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.3950,0,1,0.000000,0.000000,0.000000,0.0000,NO
28,1.4450,1.4450,0.0500,0.050,APPROACHING,0,1002.33,988.17,988.06,76.41,9.02,13.74,1.00233,0.98817,0.98806,1.33353,0.15748,0.23975,0.00522,-0.01920,-0.02201,-7.41975,7.47666,9.40409,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00233,0.98817,0.98806,-1.33353,-0.15748,-0.23975,-0.00522,0.01920,0.02201,7.41975,-7.47666,-9.40409,0.0000,,,,0.0317,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 0.000]",0x101000,1.4450,2,2,-2.000000,2.000000,2.000000,0.0000,NO
29,1.4950,1.4950,0.0500,0.050,APPROACHING,0,1002.54,987.17,986.90,53.10,-7.37,46.51,1.00254,0.98717,0.98690,0.92678,-0.12862,0.81180,0.00347,-0.02116,-0.02425,-8.60299,8.67153,10.59312,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00254,0.98717,0.98690,-0.92678,0.12862,-0.81180,-0.00347,0.02116,0.02425,8.60299,-8.67153,-10.59312,0.0000,,,,0.0429,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.4950,0,2,0.000000,0.000000,0.000000,0.0000,NO
30,1.5450,1.5450,0.0500,0.050,APPROACHING,0,1002.72,986.11,985.69,22.59,-6.34,85.69,1.00272,0.98611,0.98569,0.39429,-0.11064,1.49562,0.00347,-0.02116,-0.02425,-8.60299,8.67153,10.59312,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00272,0.98611,0.98569,-0.39429,0.11064,-1.49562,-0.00347,0.02116,0.02425,8.60299,-8.67153,-10.59312,0.0000,,,,0.0429,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.5450,0,0,0.000000,0.000000,0.000000,0.0000,NO
31,1.5950,1.5950,0.0500,0.050,APPROACHING,0,1002.89,985.05,984.48,-1.04,12.81,119.77,1.00289,0.98505,0.98448,-0.01821,0.22361,2.09041,0.00347,-0.02116,-0.02425,-8.60299,8.67153,10.59312,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00289,0.98505,0.98448,0.01821,-0.22361,-2.09041,-0.00347,0.02116,0.02425,8.60299,-8.67153,-10.59312,0.0000,,,,0.0140,,,,,,"[1.000, 0.000, 0.000, 0.000, 1.000, 0.000]",0x100010,1.5950,2,2,-2.000000,2.000000,2.000000,0.0000,NO
32,1.6450,1.6450,0.0500,0.050,APPROACHING,0,1003.12,983.94,983.23,-12.65,43.59,151.71,1.00312,0.98394,0.98323,-0.22081,0.76083,2.64785,0.00595,-0.02325,-0.02538,-9.78624,9.86641,11.78214,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00312,0.98394,0.98323,0.22081,-0.76083,-2.64785,-0.00595,0.02325,0.02538,9.78624,-9.86641,-11.78214,0.0000,,,,0.0429,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.6450,0,2,0.000000,0.000000,0.000000,0.0000,NO
33,1.6950,1.6950,0.0500,0.050,APPROACHING,0,1003.42,982.77,981.96,23.32,73.79,-136.31,1.00342,0.98277,0.98196,0.40708,1.28780,-2.37902,0.00595,-0.02325,-0.02538,-9.78624,9.86641,11.78214,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00342,0.98277,0.98196,-0.40708,-1.28780,2.37902,-0.00595,0.02325,0.02538,9.78624,-9.86641,-11.78214,0.0000,,,,0.0428,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.6950,0,0,0.000000,0.000000,0.000000,0.0000,NO
34,1.7450,1.7450,0.0500,0.050,APPROACHING,0,1003.71,981.61,980.69,92.00,52.75,-32.74,1.00371,0.98161,0.98069,1.60579,0.92060,-0.57142,0.00595,-0.02325,-0.02538,-9.78624,9.86641,11.78214,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00371,0.98161,0.98069,-1.60579,-0.92060,0.57142,-0.00595,0.02325,0.02538,9.78624,-9.86641,-11.78214,0.0000,,,,0.0292,,,,,,"[0.000, 0.000, 1.000, 0.000, 0.000, 0.000]",0x001000,1.7450,1,1,-2.000000,2.000000,2.000000,0.0000,NO
35,1.7950,1.7950,0.0500,0.050,APPROACHING,0,1003.97,980.47,979.38,83.61,17.37,4.68,1.00397,0.98047,0.97938,1.45932,0.30316,0.08169,0.00459,-0.02279,-0.02735,-10.96949,11.06129,12.97115,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00397,0.98047,0.97938,-1.45932,-0.30316,-0.08169,-0.00459,0.02279,0.02735,10.96949,-11.06129,-12.97115,0.0000,,,,0.0429,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.7950,0,1,0.000000,0.000000,0.000000,0.0000,NO
36,1.8450,1.8450,0.0500,0.050,APPROACHING,0,1004.20,979.33,978.01,54.36,-6.75,46.90,1.00420,0.97933,0.97801,0.94868,-0.11785,0.81856,0.00459,-0.02279,-0.02735,-10.96949,11.06129,12.97115,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00420,0.97933,0.97801,-0.94868,0.11785,-0.81856,-0.00459,0.02279,0.02735,10.96949,-11.06129,-12.97115,0.0000,,,,0.0429,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.8450,0,0,0.000000,0.000000,0.000000,0.0000,NO
37,1.8950,1.8950,0.0500,0.050,APPROACHING,0,1004.43,978.19,976.64,16.82,-2.41,95.06,1.00443,0.97819,0.97664,0.29364,-0.04198,1.65908,0.00459,-0.02279,-0.02735,-10.96949,11.06129,12.97115,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00443,0.97819,0.97664,-0.29364,0.04198,-1.65908,-0.00459,0.02279,0.02735,10.96949,-11.06129,-12.97115,0.0000,,,,0.0430,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.8950,0,0,0.000000,0.000000,0.000000,0.0000,NO
