Time,Status,Stabilization_Time,Position_Error_m,Angle_Error_deg,Active_Thrusters,Solve_Time_s,Next_Update_s
7.9450,Traveling to Target (t = 7.9s),,0.27893,5.09,[],0.0041,7.9500
7.9950,Traveling to Target (t = 8.0s),,0.27364,4.92,[],0.0042,8.0000
8.0450,Traveling to Target (t = 8.0s),,0.26902,4.76,[],0.0041,8.0500
8.0950,Traveling to Target (t = 8.1s),,0.26510,4.60,[],0.0040,8.1000
8.1450,Traveling to Target (t = 8.1s),,0.26192,4.45,[],0.0041,8.1500
8.1950,Traveling to Target (t = 8.2s),,0.25949,4.29,[],0.0041,8.2000
8.2450,Traveling to Target (t = 8.2s),,0.25785,4.14,[],0.0042,8.2500
8.2950,Traveling to Target (t = 8.3s),,0.25701,3.99,[],0.0043,8.3000
8.3450,Traveling to Target (t = 8.3s),,0.25698,3.84,[],0.0059,8.3500
8.3950,Traveling to Target (t = 8.4s),,0.25775,3.70,[],0.0041,8.4000
8.4450,Traveling to Target (t = 8.4s),,0.25932,3.56,[],0.0041,8.4500
8.4950,Traveling to Target (t = 8.5s),,0.26168,3.43,[],0.0040,8.5000
8.5450,Traveling to Target (t = 8.5s),,0.26479,3.31,[],0.0041,8.5500
8.5950,Traveling to Target (t = 8.6s),,0.26865,3.19,[],0.0041,8.6000
8.6450,Traveling to Target (t = 8.6s),,0.27321,3.08,[],0.0042,8.6500
8.6950,Traveling to Target (t = 8.7s),,0.27845,2.98,[],0.0041,8.7000
8.7450,Traveling to Target (t = 8.7s),,0.28432,2.90,[],0.0041,8.7500
8.7950,Traveling to Target (t = 8.8s),,0.29078,2.83,[],0.0040,8.8000
8.8450,Traveling to Target (t = 8.8s),,0.29780,2.78,[],0.0042,8.8500
8.8950,Traveling to Target (t = 8.9s),,0.30534,2.74,[],0.0041,8.9000
8.9450,Traveling to Target (t = 8.9s),,0.31336,2.72,[],0.0041,8.9500
8.9950,Traveling to Target (t = 9.0s),,0.32183,2.72,[],0.0041,9.0000
9.0450,Traveling to Target (t = 9.0s),,0.33071,2.74,[],0.0040,9.0500
9.0950,Traveling to Target (t = 9.1s),,0.33996,2.78,[],0.0042,9.1000
9.1450,Traveling to Target (t = 9.1s),,0.34957,2.82,[],0.0042,9.1500
9.1950,Traveling to Target (t = 9.2s),,0.35949,2.88,[],0.0043,9.2000
9.2450,Traveling to Target (t = 9.2s),,0.36971,2.95,[],0.0041,9.2500
9.2950,Traveling to Target (t = 9.3s),,0.38020,3.03,[],0.0041,9.3000
9.3450,Traveling to Target (t = 9.3s),,0.39095,3.12,[],0.0040,9.3500
9.3950,Traveling to Target (t = 9.4s),,0.40192,3.20,[],0.0041,9.4000
9.4450,Traveling to Target (t = 9.4s),,0.41310,3.30,[],0.0042,9.4500
9.4950,Traveling to Target (t = 9.5s),,0.42447,3.39,[],0.0040,9.5000
9.5450,Traveling to Target (t = 9.5s),,0.43603,3.49,[],0.0042,9.5500
9.5950,Traveling to Target (t = 9.6s),,0.44775,3.59,[],0.0041,9.6000
9.6450,Traveling to Target (t = 9.6s),,0.45962,3.69,[],0.0041,9.6500
9.6950,Traveling to Target (t = 9.7s),,0.47164,3.79,[],0.0041,9.7000
9.7450,Traveling to Target (t = 9.7s),,0.48378,3.89,[],0.0041,9.7500
9.7950,Traveling to Target (t = 9.8s),,0.49605,4.00,[],0.0041,9.8000
9.8450,Traveling to Target (t = 9.8s),,0.50843,4.10,[],0.0041,9.8500
9.8950,Traveling to Target (t = 9.9s),,0.52091,4.21,[],0.0041,9.9000
9.9450,Traveling to Target (t = 9.9s),,0.53349,4.32,[],0.0041,9.9500
9.9950,Traveling to Target (t = 10.0s),,0.54616,4.43,[],0.0041,10.0000
10.0450,Traveling to Target (t = 10.0s),,0.55891,4.54,[],0.0042,10.0500
10.0950,Traveling to Target (t = 10.1s),,0.57174,4.66,[],0.0042,10.1000
10.1450,Traveling to Target (t = 10.1s),,0.58465,4.77,[],0.0040,10.1500
10.1950,Traveling to Target (t = 10.2s),,0.59762,4.89,[],0.0042,10.2000
10.2450,Traveling to Target (t = 10.2s),,0.61066,5.01,[],0.0041,10.2500
10.2950,Traveling to Target (t = 10.3s),,0.62376,5.13,[],0.0041,10.3000
10.3450,Traveling to Target (t = 10.3s),,0.63691,5.25,[],0.0041,10.3500
10.3950,Traveling to Target (t = 10.4s),,0.65012,5.38,[],0.0040,10.4000
10.4450,Traveling to Target (t = 10.4s),,0.66338,5.50,[],0.0041,10.4500
10.4950,Traveling to Target (t = 10.5s),,0.67668,5.63,[],0.0042,10.5000
10.5450,Traveling to Target (t = 10.5s),,0.69003,5.76,[],0.0042,10.5500
10.5950,Traveling to Target (t = 10.6s),,0.70342,5.89,[],0.0041,10.6000
10.6450,Traveling to Target (t = 10.6s),,0.71685,6.02,[],0.0040,10.6500
10.6950,Traveling to Target (t = 10.7s),,0.73032,6.15,[],0.0041,10.7000
10.7450,Traveling to Target (t = 10.7s),,0.74382,6.29,[],0.0041,10.7500
10.7950,Traveling to Target (t = 10.8s),,0.75736,6.43,[],0.0040,10.8000
10.8450,Traveling to Target (t = 10.8s),,0.77093,6.56,[],0.0041,10.8500
10.8950,Traveling to Target (t = 10.9s),,0.78452,6.70,[],0.0042,10.9000
10.9450,Traveling to Target (t = 10.9s),,0.79815,6.85,[],0.0040,10.9500
10.9950,Traveling to Target (t = 11.0s),,0.81180,6.99,[],0.0040,11.0000
11.0450,Traveling to Target (t = 11.0s),,0.82548,7.13,[],0.0040,11.0500
11.0950,Traveling to Target (t = 11.1s),,0.83918,7.28,[],0.0041,11.1000
11.1450,Traveling to Target (t = 11.1s),,0.85291,7.42,[],0.0042,11.1500
11.1950,Traveling to Target (t = 11.2s),,0.86665,7.57,[],0.0042,11.2000
11.2450,Traveling to Target (t = 11.2s),,0.88042,7.72,[],0.0041,11.2500
11.2950,Traveling to Target (t = 11.3s),,0.89421,7.87,[],0.0041,11.3000
11.3450,Traveling to Target (t = 11.3s),,0.90802,8.02,[],0.0043,11.3500
11.3950,Traveling to Target (t = 11.4s),,0.92185,8.17,[],0.0041,11.4000
11.4450,Traveling to Target (t = 11.4s),,0.93569,8.32,[],0.0041,11.4500
11.4950,Traveling to Target (t = 11.5s),,0.94955,8.48,[],0.0041,11.5000
11.5450,Traveling to Target (t = 11.5s),,0.96343,8.63,[],0.0040,11.5500
11.5950,Traveling to Target (t = 11.6s),,0.97732,8.79,[],0.0040,11.6000
11.6450,Traveling to Target (t = 11.6s),,0.99122,8.94,[],0.0058,11.6500
11.6950,Traveling to Target (t = 11.7s),,1.00514,9.10,[],0.0041,11.7000
11.7450,Traveling to Target (t = 11.7s),,1.01908,9.26,[],0.0040,11.7500
11.7950,Traveling to Target (t = 11.8s),,1.03302,9.42,[],0.0040,11.8000
11.8450,Traveling to Target (t = 11.8s),,1.04698,9.58,[],0.0041,11.8500
11.8950,Traveling to Target (t = 11.9s),,1.06096,9.74,[],0.0041,11.9000
11.9450,Traveling to Target (t = 11.9s),,1.07494,9.90,[],0.0041,11.9500
11.9950,Traveling to Target (t = 12.0s),,1.08893,10.06,[],0.0040,12.0000
12.0450,Traveling to Target (t = 12.0s),,1.10294,10.22,[],0.0041,12.0500
12.0950,Traveling to Target (t = 12.1s),,1.11695,10.38,[],0.0040,12.1000
12.1450,Traveling to Target (t = 12.1s),,1.13098,10.55,[],0.0046,12.1500
12.1950,Traveling to Target (t = 12.2s),,1.14501,10.71,[],0.0040,12.2000
12.2450,Traveling to Target (t = 12.2s),,1.15905,10.88,[],0.0042,12.2500
12.2950,Traveling to Target (t = 12.3s),,1.17310,11.04,[],0.0041,12.3000
12.3450,Traveling to Target (t = 12.3s),,1.18716,11.21,[],0.0040,12.3500
12.3950,Traveling to Target (t = 12.4s),,1.20123,11.37,[],0.0041,12.4000
12.4450,Traveling to Target (t = 12.4s),,1.21531,11.54,[],0.0040,12.4500
12.4950,Traveling to Target (t = 12.5s),,1.22939,11.71,[],0.0040,12.5000
12.5450,Traveling to Target (t = 12.5s),,1.24348,11.88,[],0.0041,12.5500
12.5950,Traveling to Target (t = 12.6s),,1.25758,12.05,[],0.0042,12.6000
12.6450,Traveling to Target (t = 12.6s),,1.27169,12.21,[],0.0042,12.6500
12.6950,Traveling to Target (t = 12.7s),,1.28580,12.38,[],0.0041,12.7000
12.7450,Traveling to Target (t = 12.7s),,1.29992,12.55,[],0.0041,12.7500
12.7950,Traveling to Target (t = 12.8s),,1.31404,12.72,[],0.0040,12.8000
12.8450,Traveling to Target (t = 12.8s),,1.32817,12.89,[],0.0040,12.8500
12.8950,Traveling to Target (t = 12.9s),,1.34231,13.06,[],0.0041,12.9000
12.9450,Traveling to Target (t = 12.9s),,1.35645,13.22,[],0.0041,12.9500
12.9950,Traveling to Target (t = 13.0s),,1.37060,13.38,[],0.0041,13.0000
13.0450,Traveling to Target (t = 13.0s),,1.38475,13.53,[],0.0040,13.0500
13.0950,Traveling to Target (t = 13.1s),,1.39891,13.68,[],0.0040,13.1000
13.1450,Traveling to Target (t = 13.1s),,1.41307,13.83,[],0.0041,13.1500
13.1950,Traveling to Target (t = 13.2s),,1.42724,13.97,[],0.0041,13.2000
13.2450,Traveling to Target (t = 13.2s),,1.44142,14.11,[],0.0041,13.2500
13.2950,Traveling to Target (t = 13.3s),,1.45559,14.25,[],0.0042,13.3000
13.3450,Traveling to Target (t = 13.3s),,1.46977,14.38,[],0.0059,13.3500
13.3950,Traveling to Target (t = 13.4s),,1.48396,14.51,[],0.0040,13.4000
13.4450,Traveling to Target (t = 13.4s),,1.49815,14.64,[],0.0040,13.4500
13.4950,Traveling to Target (t = 13.5s),,1.51235,14.76,[],0.0041,13.5000
13.5450,Traveling to Target (t = 13.5s),,1.52654,14.88,[],0.0042,13.5500
13.5950,Traveling to Target (t = 13.6s),,1.54075,15.00,[],0.0042,13.6000
13.6450,Traveling to Target (t = 13.6s),,1.55495,15.12,[],0.0041,13.6500
13.6950,Traveling to Target (t = 13.7s),,1.56916,15.23,[],0.0041,13.7000
13.7450,Traveling to Target (t = 13.7s),,1.58337,15.34,[],0.0041,13.7500
13.7950,Traveling to Target (t = 13.8s),,1.59759,15.45,[],0.0041,13.8000
13.8450,Traveling to Target (t = 13.8s),,1.61181,15.56,[],0.0041,13.8500
13.8950,Traveling to Target (t = 13.9s),,1.62603,15.66,[],0.0040,13.9000
13.9450,Traveling to Target (t = 13.9s),,1.64026,15.76,[],0.0042,13.9500
13.9950,Traveling to Target (t = 14.0s),,1.65449,15.86,[],0.0040,14.0000
14.0450,Traveling to Target (t = 14.0s),,1.66872,15.96,[],0.0040,14.0500
14.0950,Traveling to Target (t = 14.1s),,1.68296,16.05,[],0.0040,14.1000
14.1450,Traveling to Target (t = 14.1s),,1.69720,16.14,[],0.0040,14.1500
14.1950,Traveling to Target (t = 14.2s),,1.71144,16.23,[],0.0041,14.2000
14.2450,Traveling to Target (t = 14.2s),,1.72568,16.32,[],0.0042,14.2500
14.2950,Traveling to Target (t = 14.3s),,1.73993,16.40,[],0.0041,14.3000
14.3450,Traveling to Target (t = 14.3s),,1.75418,16.49,[],0.0041,14.3500
14.3950,Traveling to Target (t = 14.4s),,1.76843,16.57,[],0.0040,14.4000
14.4450,Traveling to Target (t = 14.4s),,1.78268,16.65,[],0.0041,14.4500
14.4950,Traveling to Target (t = 14.5s),,1.79694,16.73,[],0.0041,14.5000
14.5450,Traveling to Target (t = 14.5s),,1.81120,16.80,[],0.0041,14.5500
14.5950,Traveling to Target (t = 14.6s),,1.82546,16.88,[],0.0041,14.6000
14.6450,Traveling to Target (t = 14.6s),,1.83972,16.95,[],0.0041,14.6500
14.6950,Traveling to Target (t = 14.7s),,1.85399,17.02,[],0.0043,14.7000
14.7450,Traveling to Target (t = 14.7s),,1.86826,17.09,[],0.0044,14.7500
14.7950,Traveling to Target (t = 14.8s),,1.88253,17.16,[],0.0041,14.8000
14.8450,Traveling to Target (t = 14.8s),,1.89680,17.22,[],0.0043,14.8500
14.8950,Traveling to Target (t = 14.9s),,1.91107,17.29,[],0.0041,14.9000
14.9450,Traveling to Target (t = 14.9s),,1.92535,17.35,[],0.0041,14.9500
14.9950,Traveling to Target (t = 15.0s),,1.93963,17.41,[],0.0041,15.0000
15.0450,Traveling to Target (t = 15.0s),,1.95391,17.47,[],0.0041,15.0500
15.0950,Traveling to Target (t = 15.1s),,1.96819,17.53,[],0.0042,15.1000
15.1450,Traveling to Target (t = 15.1s),,1.98247,17.59,[],0.0040,15.1500
15.1950,Traveling to Target (t = 15.2s),,1.99676,17.64,[],0.0042,15.2000
15.2450,Traveling to Target (t = 15.2s),,2.01104,17.70,[],0.0041,15.2500
15.2950,Traveling to Target (t = 15.3s),,2.02533,17.75,[],0.0040,15.3000
15.3450,Traveling to Target (t = 15.3s),,2.03962,17.80,[],0.0041,15.3500
15.3950,Traveling to Target (t = 15.4s),,2.05391,17.85,[],0.0041,15.4000
15.4450,Traveling to Target (t = 15.4s),,2.06821,17.90,[],0.0042,15.4500
15.4950,Traveling to Target (t = 15.5s),,2.08250,17.95,[],0.0040,15.5000
15.5450,Traveling to Target (t = 15.5s),,2.09680,18.00,[],0.0041,15.5500
15.5950,Traveling to Target (t = 15.6s),,2.11110,18.04,[],0.0040,15.6000
