Time,Status,Stabilization_Time,Position_Error_m,Angle_Error_deg,Active_Thrusters,Solve_Time_s,Next_Update_s
2.8950,Traveling to Target (t = 2.9s),,1.65250,97.74,[],0.0416,2.9000
2.9450,Traveling to Target (t = 2.9s),,1.65062,172.01,[],0.0416,2.9500
2.9950,Traveling to Target (t = 3.0s),,1.64874,110.50,[3],0.0207,3.0000
3.0450,Traveling to Target (t = 3.0s),,1.64682,76.54,[],0.0562,3.0500
3.0950,Traveling to Target (t = 3.1s),,1.64487,136.61,[],0.0416,3.1000
3.1450,Traveling to Target (t = 3.1s),,1.64291,139.08,[],0.0416,3.1500
3.1950,Traveling to Target (t = 3.2s),,1.64096,77.20,[],0.0416,3.2000
3.2450,Traveling to Target (t = 3.2s),,1.63900,110.33,[],0.0416,3.2500
3.2950,Traveling to Target (t = 3.3s),,1.63705,167.53,[],0.0415,3.3000
3.3450,Traveling to Target (t = 3.3s),,1.63510,91.29,[],0.0416,3.3500
3.3950,Traveling to Target (t = 3.4s),,1.63315,88.70,"[1, 5]",0.0116,3.4000
3.4450,Traveling to Target (t = 3.4s),,1.63115,165.77,[],0.0416,3.4500
3.4950,Traveling to Target (t = 3.5s),,1.62913,108.02,[],0.0416,3.5000
3.5450,Traveling to Target (t = 3.5s),,1.62711,79.93,[],0.0416,3.5500
3.5950,Traveling to Target (t = 3.6s),,1.62509,150.99,[],0.0416,3.6000
3.6450,Traveling to Target (t = 3.6s),,1.62307,120.98,[],0.0416,3.6500
3.6950,Traveling to Target (t = 3.7s),,1.62106,75.80,[],0.0416,3.7000
3.7450,Traveling to Target (t = 3.7s),,1.61905,136.54,[],0.0416,3.7500
3.7950,Traveling to Target (t = 3.8s),,1.61704,134.81,[3],0.0300,3.8000
3.8450,Traveling to Target (t = 3.8s),,1.61500,75.34,[],0.0417,3.8500
3.8950,Traveling to Target (t = 3.9s),,1.61292,129.05,[],0.0415,3.9000
3.9450,Traveling to Target (t = 3.9s),,1.61084,137.94,[],0.0416,3.9500
3.9950,Traveling to Target (t = 4.0s),,1.60876,75.42,[],0.0416,4.0000
4.0450,Traveling to Target (t = 4.0s),,1.60668,128.18,[],0.0416,4.0500
4.0950,Traveling to Target (t = 4.1s),,1.60461,138.83,[],0.0416,4.1000
4.1450,Traveling to Target (t = 4.1s),,1.60253,75.51,[],0.0416,4.1500
4.1950,Traveling to Target (t = 4.2s),,1.60046,127.31,[],0.0416,4.2000
4.2450,Traveling to Target (t = 4.2s),,1.59839,139.73,[3],0.0286,4.2500
4.2950,Traveling to Target (t = 4.3s),,1.59630,75.38,[],0.0416,4.3000
4.3450,Traveling to Target (t = 4.3s),,1.59416,132.97,[],0.0416,4.3500
4.3950,Traveling to Target (t = 4.4s),,1.59203,129.57,[],0.0416,4.4000
4.4450,Traveling to Target (t = 4.4s),,1.58989,75.81,[],0.0416,4.4500
4.4950,Traveling to Target (t = 4.5s),,1.58776,145.50,[],0.0416,4.5000
4.5450,Traveling to Target (t = 4.5s),,1.58563,117.67,[],0.0415,4.5500
4.5950,Traveling to Target (t = 4.6s),,1.58350,79.22,[],0.0416,4.6000
4.6450,Traveling to Target (t = 4.6s),,1.58138,158.33,[],0.0416,4.6500
4.6950,Traveling to Target (t = 4.7s),,1.57926,106.50,[],0.0416,4.7000
4.7450,Traveling to Target (t = 4.7s),,1.57713,85.25,"[1, 5]",0.0214,4.7500
4.7950,Traveling to Target (t = 4.8s),,1.57496,173.62,[],0.0416,4.8000
4.8450,Traveling to Target (t = 4.8s),,1.57277,91.66,[],0.0416,4.8500
4.8950,Traveling to Target (t = 4.9s),,1.57059,102.02,[],0.0416,4.9000
4.9450,Traveling to Target (t = 4.9s),,1.56841,159.38,[],0.0416,4.9500
4.9950,Traveling to Target (t = 5.0s),,1.56623,78.12,[],0.0415,5.0000
5.0450,Traveling to Target (t = 5.0s),,1.56406,125.21,[],0.0416,5.0500
5.0950,Traveling to Target (t = 5.1s),,1.56188,133.12,[],0.0416,5.1000
5.1450,Traveling to Target (t = 5.1s),,1.55971,76.09,[],0.0417,5.1500
5.1950,Traveling to Target (t = 5.2s),,1.55754,151.00,[],0.0416,5.2000
5.2450,Traveling to Target (t = 5.2s),,1.55538,108.90,"[1, 3]",0.0361,5.2500
5.2950,Traveling to Target (t = 5.3s),,1.55314,87.74,[],0.0416,5.3000
5.3450,Traveling to Target (t = 5.3s),,1.55084,175.17,[],0.0415,5.3500
5.3950,Traveling to Target (t = 5.4s),,1.54855,82.54,[],0.0416,5.4000
5.4450,Traveling to Target (t = 5.4s),,1.54625,119.32,[],0.0416,5.4500
5.4950,Traveling to Target (t = 5.5s),,1.54396,134.87,[],0.0416,5.5000
5.5450,Traveling to Target (t = 5.5s),,1.54166,76.63,[],0.0416,5.5500
5.5950,Traveling to Target (t = 5.6s),,1.53938,158.37,[],0.0417,5.6000
5.6450,Traveling to Target (t = 5.6s),,1.53709,99.22,[],0.0416,5.6500
5.6950,Traveling to Target (t = 5.7s),,1.53480,97.48,[],0.0416,5.7000
5.7450,Traveling to Target (t = 5.7s),,1.53252,160.68,[],0.0416,5.7500
5.7950,Traveling to Target (t = 5.8s),,1.53024,77.18,"[1, 3]",0.0375,5.8000
5.8450,Traveling to Target (t = 5.8s),,1.52791,134.82,[],0.0416,5.8500
5.8950,Traveling to Target (t = 5.9s),,1.52558,115.29,[],0.0416,5.9000
5.9450,Traveling to Target (t = 5.9s),,1.52326,87.55,[],0.0416,5.9500
5.9950,Traveling to Target (t = 6.0s),,1.52093,170.91,[],0.0416,6.0000
6.0450,Traveling to Target (t = 6.0s),,1.51861,78.92,[],0.0415,6.0500
6.0950,Traveling to Target (t = 6.1s),,1.51629,131.81,[],0.0416,6.1000
6.1450,Traveling to Target (t = 6.1s),,1.51398,118.10,[],0.0416,6.1500
6.1950,Traveling to Target (t = 6.2s),,1.51166,85.72,[],0.0416,6.2000
6.2450,Traveling to Target (t = 6.2s),,1.50935,174.10,[],0.0416,6.2500
6.2950,Traveling to Target (t = 6.3s),,1.50705,80.10,[],0.0415,6.3000
6.3450,Traveling to Target (t = 6.3s),,1.50474,128.82,[],0.0416,6.3500
6.3950,Traveling to Target (t = 6.4s),,1.50244,120.95,[3],0.0349,6.4000
6.4450,Traveling to Target (t = 6.4s),,1.50010,85.23,[],0.0416,6.4500
6.4950,Traveling to Target (t = 6.5s),,1.49774,170.34,[],0.0416,6.5000
6.5450,Traveling to Target (t = 6.5s),,1.49539,77.33,[],0.0416,6.5500
6.5950,Traveling to Target (t = 6.6s),,1.49303,141.23,[],0.0416,6.6000
6.6450,Traveling to Target (t = 6.6s),,1.49068,105.70,[],0.0416,6.6500
6.6950,Traveling to Target (t = 6.7s),,1.48833,98.35,[],0.0416,6.7000
6.7450,Traveling to Target (t = 6.7s),,1.48599,150.40,[],0.0415,6.7500
6.7950,Traveling to Target (t = 6.8s),,1.48365,75.64,[],0.0416,6.8000
6.8450,Traveling to Target (t = 6.8s),,1.48131,160.94,[],0.0416,6.8500
6.8950,Traveling to Target (t = 6.9s),,1.47897,90.88,[],0.0416,6.9000
6.9450,Traveling to Target (t = 6.9s),,1.47664,114.69,[],0.0416,6.9500
6.9950,Traveling to Target (t = 7.0s),,1.47431,131.07,[],0.0416,7.0000
7.0450,Traveling to Target (t = 7.0s),,1.47198,81.03,"[1, 5]",0.0210,7.0500
7.0950,Traveling to Target (t = 7.1s),,1.46960,176.69,[],0.0416,7.1000
7.1450,Traveling to Target (t = 7.1s),,1.46722,77.89,[],0.0416,7.1500
7.1950,Traveling to Target (t = 7.2s),,1.46485,144.12,[],0.0417,7.2000
7.2450,Traveling to Target (t = 7.2s),,1.46248,99.77,[],0.0416,7.2500
7.2950,Traveling to Target (t = 7.3s),,1.46012,108.10,[],0.0415,7.3000
7.3450,Traveling to Target (t = 7.3s),,1.45776,134.08,[],0.0416,7.3500
7.3950,Traveling to Target (t = 7.4s),,1.45540,81.77,[],0.0416,7.4000
7.4450,Traveling to Target (t = 7.4s),,1.45304,172.82,[],0.0416,7.4500
7.4950,Traveling to Target (t = 7.5s),,1.45069,76.90,[],0.0416,7.5000
7.5450,Traveling to Target (t = 7.5s),,1.44834,147.89,[],0.0416,7.5500
7.5950,Traveling to Target (t = 7.6s),,1.44600,96.89,[],0.0417,7.6000
7.6450,Traveling to Target (t = 7.6s),,1.44366,111.35,[],0.0417,7.6500
7.6950,Traveling to Target (t = 7.7s),,1.44132,130.44,[],0.0416,7.7000
7.7450,Traveling to Target (t = 7.7s),,1.43899,83.61,"[1, 5]",0.0211,7.7500
7.7950,Traveling to Target (t = 7.8s),,1.43661,166.67,[],0.0416,7.8000
7.8450,Traveling to Target (t = 7.8s),,1.43425,75.60,[],0.0416,7.8500
7.8950,Traveling to Target (t = 7.9s),,1.43190,163.17,[],0.0416,7.9000
7.9450,Traveling to Target (t = 7.9s),,1.42955,84.27,[],0.0416,7.9500
7.9950,Traveling to Target (t = 8.0s),,1.42721,133.77,[],0.0416,8.0000
8.0450,Traveling to Target (t = 8.0s),,1.42486,104.65,[],0.0416,8.0500
8.0950,Traveling to Target (t = 8.1s),,1.42253,106.89,[],0.0416,8.1000
8.1450,Traveling to Target (t = 8.1s),,1.42019,131.17,[],0.0416,8.1500
8.1950,Traveling to Target (t = 8.2s),,1.41786,85.75,[],0.0416,8.2000
8.2450,Traveling to Target (t = 8.2s),,1.41554,160.43,[],0.0415,8.2500
8.2950,Traveling to Target (t = 8.3s),,1.41322,75.76,[],0.0416,8.3000
8.3450,Traveling to Target (t = 8.3s),,1.41090,169.43,[],0.0416,8.3500
8.3950,Traveling to Target (t = 8.4s),,1.40859,81.30,[],0.0416,8.4000
8.4450,Traveling to Target (t = 8.4s),,1.40628,139.75,[],0.0416,8.4500
8.4950,Traveling to Target (t = 8.5s),,1.40398,99.75,[],0.0416,8.5000
8.5450,Traveling to Target (t = 8.5s),,1.40168,112.15,"[1, 5]",0.0040,8.5500
8.5950,Traveling to Target (t = 8.6s),,1.39940,123.26,[],0.0416,8.6000
8.6450,Traveling to Target (t = 8.6s),,1.39719,94.09,[],0.0416,8.6500
8.6950,Traveling to Target (t = 8.7s),,1.39498,142.89,[],0.0416,8.7000
8.7450,Traveling to Target (t = 8.7s),,1.39278,82.00,[],0.0416,8.7500
8.7950,Traveling to Target (t = 8.8s),,1.39058,163.38,[],0.0416,8.8000
8.8450,Traveling to Target (t = 8.8s),,1.38839,76.00,[],0.0416,8.8500
8.8950,Traveling to Target (t = 8.9s),,1.38620,175.77,[],0.0415,8.9000
8.9450,Traveling to Target (t = 8.9s),,1.38402,77.57,[],0.0416,8.9500
8.9950,Traveling to Target (t = 9.0s),,1.38184,155.01,[],0.0416,9.0000
9.0450,Traveling to Target (t = 9.0s),,1.37967,86.28,[],0.0417,9.0500
9.0950,Traveling to Target (t = 9.1s),,1.37750,134.79,[],0.0416,9.1000
9.1450,Traveling to Target (t = 9.1s),,1.37533,100.24,[],0.0415,9.1500
9.1950,Traveling to Target (t = 9.2s),,1.37317,115.72,[],0.0416,9.2000
9.2450,Traveling to Target (t = 9.2s),,1.37102,117.51,[],0.0416,9.2500
9.2950,Traveling to Target (t = 9.3s),,1.36887,98.71,[],0.0417,9.3000
9.3450,Traveling to Target (t = 9.3s),,1.36673,136.72,[],0.0416,9.3500
9.3950,Traveling to Target (t = 9.4s),,1.36459,85.17,"[1, 5]",0.0306,9.4000
9.4450,Traveling to Target (t = 9.4s),,1.36242,154.76,[],0.0416,9.4500
9.4950,Traveling to Target (t = 9.5s),,1.36028,79.11,[],0.0417,9.5000
9.5450,Traveling to Target (t = 9.5s),,1.35815,166.21,[],0.0417,9.5500
9.5950,Traveling to Target (t = 9.6s),,1.35603,76.31,[],0.0415,9.6000
9.6450,Traveling to Target (t = 9.6s),,1.35391,177.75,[],0.0415,9.6500
9.6950,Traveling to Target (t = 9.7s),,1.35180,75.85,[],0.0416,9.7000
9.7450,Traveling to Target (t = 9.7s),,1.34969,170.69,[],0.0416,9.7500
9.7950,Traveling to Target (t = 9.8s),,1.34759,77.76,[],0.0416,9.8000
9.8450,Traveling to Target (t = 9.8s),,1.34549,159.20,[],0.0416,9.8500
9.8950,Traveling to Target (t = 9.9s),,1.34340,81.88,[],0.0416,9.9000
9.9450,Traveling to Target (t = 9.9s),,1.34132,147.83,[],0.0416,9.9500
9.9950,Traveling to Target (t = 10.0s),,1.33924,87.89,[],0.0416,10.0000
10.0450,Traveling to Target (t = 10.0s),,1.33717,136.69,[],0.0416,10.0500
10.0950,Traveling to Target (t = 10.1s),,1.33510,95.42,[],0.0416,10.1000
10.1450,Traveling to Target (t = 10.1s),,1.33304,125.88,[],0.0416,10.1500
10.1950,Traveling to Target (t = 10.2s),,1.33098,104.13,[],0.0415,10.2000
10.2450,Traveling to Target (t = 10.2s),,1.32893,115.52,[],0.0416,10.2500
10.2950,Traveling to Target (t = 10.3s),,1.32689,113.72,[],0.0416,10.3000
10.3450,Traveling to Target (t = 10.3s),,1.32485,105.79,[],0.0417,10.3500
10.3950,Traveling to Target (t = 10.4s),,1.32282,123.98,[],0.0416,10.4000
10.4450,Traveling to Target (t = 10.4s),,1.32079,96.91,"[1, 5]",0.0030,10.4500
10.4950,Traveling to Target (t = 10.5s),,1.31876,132.57,[],0.0417,10.5000
10.5450,Traveling to Target (t = 10.5s),,1.31680,93.72,[],0.0417,10.5500
10.5950,Traveling to Target (t = 10.6s),,1.31484,134.69,[],0.0416,10.6000
10.6450,Traveling to Target (t = 10.6s),,1.31289,92.21,[],0.0416,10.6500
10.6950,Traveling to Target (t = 10.7s),,1.31094,136.83,[],0.0416,10.7000
10.7450,Traveling to Target (t = 10.7s),,1.30900,90.74,[],0.0416,10.7500
10.7950,Traveling to Target (t = 10.8s),,1.30707,138.98,[],0.0416,10.8000
10.8450,Traveling to Target (t = 10.8s),,1.30514,89.33,[],0.0416,10.8500
10.8950,Traveling to Target (t = 10.9s),,1.30322,141.14,[],0.0416,10.9000
10.9450,Traveling to Target (t = 10.9s),,1.30131,87.97,[],0.0416,10.9500
10.9950,Traveling to Target (t = 11.0s),,1.29940,143.31,[],0.0416,11.0000
11.0450,Traveling to Target (t = 11.0s),,1.29750,86.66,[],0.0416,11.0500
11.0950,Traveling to Target (t = 11.1s),,1.29561,145.49,[],0.0417,11.1000
11.1450,Traveling to Target (t = 11.1s),,1.29372,85.42,[],0.0417,11.1500
11.1950,Traveling to Target (t = 11.2s),,1.29184,147.68,[],0.0416,11.2000
11.2450,Traveling to Target (t = 11.2s),,1.28997,84.25,[],0.0416,11.2500
11.2950,Traveling to Target (t = 11.3s),,1.28810,149.88,[],0.0416,11.3000
11.3450,Traveling to Target (t = 11.3s),,1.28624,83.13,[],0.0416,11.3500
11.3950,Traveling to Target (t = 11.4s),,1.28439,152.08,[],0.0416,11.4000
11.4450,Traveling to Target (t = 11.4s),,1.28255,82.09,[],0.0416,11.4500
11.4950,Traveling to Target (t = 11.5s),,1.28071,154.30,[],0.0031,11.5000
11.5450,Traveling to Target (t = 11.5s),,1.27888,82.13,[],0.0417,11.5500
11.5950,Traveling to Target (t = 11.6s),,1.27705,149.68,[],0.0472,11.6000
11.6450,Traveling to Target (t = 11.6s),,1.27524,85.62,[],0.0416,11.6500
11.6950,Traveling to Target (t = 11.7s),,1.27343,142.82,[],0.0417,11.7000
11.7450,Traveling to Target (t = 11.7s),,1.27163,89.74,[],0.0416,11.7500
11.7950,Traveling to Target (t = 11.8s),,1.26983,136.07,[],0.0416,11.8000
11.8450,Traveling to Target (t = 11.8s),,1.26804,94.38,[],0.0416,11.8500
11.8950,Traveling to Target (t = 11.9s),,1.26626,129.44,[],0.0417,11.9000
11.9450,Traveling to Target (t = 11.9s),,1.26449,99.48,[],0.0417,11.9500
11.9950,Traveling to Target (t = 12.0s),,1.26272,122.97,[],0.0418,12.0000
12.0450,Traveling to Target (t = 12.0s),,1.26096,104.96,[],0.0416,12.0500
12.0950,Traveling to Target (t = 12.1s),,1.25921,116.67,[],0.0416,12.1000
12.1450,Traveling to Target (t = 12.1s),,1.25747,110.76,[],0.0417,12.1500
12.1950,Traveling to Target (t = 12.2s),,1.25573,110.61,[],0.0416,12.2000
12.2450,Traveling to Target (t = 12.2s),,1.25400,116.84,[],0.0417,12.2500
12.2950,Traveling to Target (t = 12.3s),,1.25228,104.81,[],0.0417,12.3000
12.3450,Traveling to Target (t = 12.3s),,1.25056,123.13,[],0.0418,12.3500
12.3950,Traveling to Target (t = 12.4s),,1.24886,99.34,[],0.0417,12.4000
12.4450,Traveling to Target (t = 12.4s),,1.24716,129.61,[],0.0417,12.4500
12.4950,Traveling to Target (t = 12.5s),,1.24547,94.25,[],0.0417,12.5000
12.5450,Traveling to Target (t = 12.5s),,1.24378,136.25,[],0.0416,12.5500
12.5950,Traveling to Target (t = 12.6s),,1.24211,89.62,"[1, 3]",0.0041,12.6000
12.6450,Traveling to Target (t = 12.6s),,1.24038,145.23,[],0.0429,12.6500
12.6950,Traveling to Target (t = 12.7s),,1.23868,82.12,[],0.0418,12.7000
12.7450,Traveling to Target (t = 12.7s),,1.23699,161.29,[],0.0417,12.7500
12.7950,Traveling to Target (t = 12.8s),,1.23531,76.85,[],0.0416,12.8000
12.8450,Traveling to Target (t = 12.8s),,1.23363,177.59,[],0.0416,12.8500
12.8950,Traveling to Target (t = 12.9s),,1.23197,76.15,[],0.0417,12.9000
12.9450,Traveling to Target (t = 12.9s),,1.23031,166.07,[],0.0416,12.9500
12.9950,Traveling to Target (t = 13.0s),,1.22866,80.13,[],0.0416,13.0000
13.0450,Traveling to Target (t = 13.0s),,1.22701,149.92,[],0.0417,13.0500
13.0950,Traveling to Target (t = 13.1s),,1.22538,88.16,[],0.0416,13.1000
13.1450,Traveling to Target (t = 13.1s),,1.22376,134.17,[],0.0416,13.1500
13.1950,Traveling to Target (t = 13.2s),,1.22214,99.21,[],0.0420,13.2000
13.2450,Traveling to Target (t = 13.2s),,1.22053,119.15,[],0.0416,13.2500
13.2950,Traveling to Target (t = 13.3s),,1.21893,112.37,[],0.0417,13.3000
13.3450,Traveling to Target (t = 13.3s),,1.21734,105.25,[],0.0416,13.3500
13.3950,Traveling to Target (t = 13.4s),,1.21576,126.92,[],0.0415,13.4000
13.4450,Traveling to Target (t = 13.4s),,1.21419,93.10,[],0.0416,13.4500
13.4950,Traveling to Target (t = 13.5s),,1.21262,142.36,[],0.0417,13.5000
13.5450,Traveling to Target (t = 13.5s),,1.21107,83.50,[],0.0417,13.5500
13.5950,Traveling to Target (t = 13.6s),,1.20952,158.36,[],0.0417,13.6000
13.6450,Traveling to Target (t = 13.6s),,1.20798,77.48,[],0.0417,13.6500
13.6950,Traveling to Target (t = 13.7s),,1.20645,174.63,[],0.0301,13.7000
13.7450,Traveling to Target (t = 13.7s),,1.20493,76.11,[],0.0416,13.7500
13.7950,Traveling to Target (t = 13.8s),,1.20342,162.09,[],0.0416,13.8000
13.8450,Traveling to Target (t = 13.8s),,1.20192,83.96,[],0.0416,13.8500
13.8950,Traveling to Target (t = 13.9s),,1.20043,137.06,[],0.0415,13.9000
13.9450,Traveling to Target (t = 13.9s),,1.19894,100.44,[],0.0416,13.9500
13.9950,Traveling to Target (t = 14.0s),,1.19747,113.67,[],0.0416,14.0000
14.0450,Traveling to Target (t = 14.0s),,1.19600,121.97,[],0.0416,14.0500
14.0950,Traveling to Target (t = 14.1s),,1.19454,93.64,[],0.0416,14.1000
14.1450,Traveling to Target (t = 14.1s),,1.19310,146.11,[],0.0417,14.1500
14.1950,Traveling to Target (t = 14.2s),,1.19166,79.87,[],0.0417,14.2000
14.2450,Traveling to Target (t = 14.2s),,1.19023,171.46,[],0.0417,14.2500
14.2950,Traveling to Target (t = 14.3s),,1.18881,76.03,[],0.0416,14.3000
14.3450,Traveling to Target (t = 14.3s),,1.18740,162.93,[],0.0416,14.3500
14.3950,Traveling to Target (t = 14.4s),,1.18600,83.54,[],0.0416,14.4000
14.4450,Traveling to Target (t = 14.4s),,1.18461,137.87,[],0.0416,14.4500
14.4950,Traveling to Target (t = 14.5s),,1.18323,99.80,[],0.0416,14.5000
14.5450,Traveling to Target (t = 14.5s),,1.18185,114.40,[],0.0416,14.5500
14.5950,Traveling to Target (t = 14.6s),,1.18049,121.20,[],0.0416,14.6000
14.6450,Traveling to Target (t = 14.6s),,1.17914,94.22,[],0.0416,14.6500
14.6950,Traveling to Target (t = 14.7s),,1.17779,145.29,[],0.0417,14.7000
14.7450,Traveling to Target (t = 14.7s),,1.17646,80.19,"[1, 3, 5]",0.0174,14.7500
14.7950,Traveling to Target (t = 14.8s),,1.17509,172.90,[],0.0416,14.8000
14.8450,Traveling to Target (t = 14.8s),,1.17376,76.87,[],0.0416,14.8500
14.8950,Traveling to Target (t = 14.9s),,1.17245,152.32,[],0.0416,14.9000
14.9450,Traveling to Target (t = 14.9s),,1.17115,92.53,[],0.0417,14.9500
14.9950,Traveling to Target (t = 15.0s),,1.16986,119.34,[],0.0416,15.0000
15.0450,Traveling to Target (t = 15.0s),,1.16857,120.37,[],0.0417,15.0500
15.0950,Traveling to Target (t = 15.1s),,1.16730,91.76,[],0.0416,15.1000
15.1450,Traveling to Target (t = 15.1s),,1.16604,153.45,[],0.0419,15.1500
15.1950,Traveling to Target (t = 15.2s),,1.16479,76.67,[],0.0416,15.2000
15.2450,Traveling to Target (t = 15.2s),,1.16356,171.75,[],0.0416,15.2500
15.2950,Traveling to Target (t = 15.3s),,1.16233,81.64,[],0.0417,15.3000
15.3450,Traveling to Target (t = 15.3s),,1.16111,137.45,[],0.0416,15.3500
15.3950,Traveling to Target (t = 15.4s),,1.15990,103.77,[],0.0417,15.4000
15.4450,Traveling to Target (t = 15.4s),,1.15871,106.24,[],0.0418,15.4500
15.4950,Traveling to Target (t = 15.5s),,1.15752,134.52,[],0.0417,15.5000
15.5450,Traveling to Target (t = 15.5s),,1.15635,83.04,[],0.0417,15.5500
15.5950,Traveling to Target (t = 15.6s),,1.15519,168.67,[],0.0417,15.6000
15.6450,Traveling to Target (t = 15.6s),,1.15403,76.25,[],0.0417,15.6500
15.6950,Traveling to Target (t = 15.7s),,1.15289,156.49,[],0.0417,15.7000
15.7450,Traveling to Target (t = 15.7s),,1.15176,89.80,[],0.0416,15.7500
15.7950,Traveling to Target (t = 15.8s),,1.15064,123.15,"[1, 3]",0.0030,15.8000
15.8450,Traveling to Target (t = 15.8s),,1.14948,118.65,[],0.0416,15.8500
15.8950,Traveling to Target (t = 15.9s),,1.14831,90.04,[],0.0416,15.9000
15.9450,Traveling to Target (t = 15.9s),,1.14714,160.73,[],0.0416,15.9500
