Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Y_mm,Telemetry_Z_mm,Telemetry_Roll_deg,Telemetry_Pitch_deg,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Z,Current_Roll,Current_Pitch,Current_Yaw,Current_VX,Current_VY,Current_VZ,Current_WX,Current_WY,Current_WZ,Target_X,Target_Y,Target_Z,Target_Roll,Target_Pitch,Target_Yaw,Target_VX,Target_VY,Target_VZ,Target_WX,Target_WY,Target_WZ,Error_X,Error_Y,Error_Z,Error_Roll,Error_Pitch,Error_Yaw,Error_VX,Error_VY,Error_VZ,Error_WX,Error_WY,Error_WZ,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,RW_Torque_X,RW_Torque_Y,RW_Torque_Z,Total_MPC_Loop_Time,Timing_Violation
0,0.0450,0.0450,0.0500,0.050,APPROACHING,0,1000.00,1000.00,1000.00,0.00,0.00,90.00,1.00000,1.00000,1.00000,0.00000,0.00000,1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.0000,,,,0.0175,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.0450,3,0,0.100000,-0.100000,-0.100000,0.0000,NO
1,0.0950,0.0950,0.0500,0.050,APPROACHING,0,999.95,999.94,999.94,0.09,-0.09,89.91,0.99995,0.99994,0.99994,0.00149,-0.00149,1.56931,-0.00219,-0.00221,-0.00234,0.05945,-0.05945,-0.05945,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99995,0.99994,0.99994,-0.00149,0.00149,-1.56931,0.00219,0.00221,0.00234,-0.05945,0.05945,0.05945,0.0000,,,,0.0099,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.0950,3,0,0.100000,-0.100000,-0.099828,0.0000,NO
2,0.1450,0.1450,0.0500,0.050,APPROACHING,0,999.78,999.78,999.77,0.34,-0.34,89.66,0.99978,0.99978,0.99977,0.00596,-0.00593,1.56484,-0.00440,-0.00440,-0.00469,0.11891,-0.11891,-0.11880,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99978,0.99978,0.99977,-0.00596,0.00593,-1.56484,0.00440,0.00440,0.00469,-0.11891,0.11891,0.11880,0.0000,,,,0.0089,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.1450,3,0,-0.047691,0.037371,-0.099910,0.0000,NO
3,0.1950,0.1950,0.0500,0.050,APPROACHING,0,999.51,999.51,999.47,0.65,-0.64,89.23,0.99951,0.99951,0.99947,0.01127,-0.01125,1.55736,-0.00663,-0.00657,-0.00703,0.09053,-0.09671,-0.17820,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99951,0.99951,0.99947,-0.01127,0.01125,-1.55736,0.00663,0.00657,0.00703,-0.09053,0.09671,0.17820,0.0000,,,,0.0067,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.1950,3,0,0.023576,-0.025452,-0.099910,0.0000,NO
4,0.2450,0.2450,0.0500,0.050,APPROACHING,0,999.12,999.12,999.06,0.93,-0.94,88.63,0.99912,0.99912,0.99906,0.01629,-0.01632,1.54690,-0.00889,-0.00870,-0.00938,0.10454,-0.11185,-0.23760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99912,0.99912,0.99906,-0.01629,0.01632,-1.54690,0.00889,0.00870,0.00938,-0.10454,0.11185,0.23760,0.0000,,,,0.0053,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.2450,3,0,-0.024912,0.017737,-0.099941,0.0000,NO
5,0.2950,0.2950,0.0500,0.050,APPROACHING,0,998.62,998.64,998.53,1.23,-1.23,87.86,0.99862,0.99864,0.99853,0.02140,-0.02140,1.53343,-0.01118,-0.01080,-0.01172,0.08970,-0.10133,-0.29702,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99862,0.99864,0.99853,-0.02140,0.02140,-1.53343,0.01118,0.01080,0.01172,-0.08970,0.10133,0.29702,0.0000,,,,0.0042,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.2950,3,0,0.008328,-0.011778,-0.099992,0.0000,NO
6,0.3450,0.3450,0.0500,0.050,APPROACHING,0,998.00,998.04,997.89,1.51,-1.50,86.92,0.99800,0.99804,0.99789,0.02640,-0.02625,1.51697,-0.01352,-0.01285,-0.01407,0.09464,-0.10834,-0.35647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99800,0.99804,0.99789,-0.02640,0.02625,-1.51697,0.01352,0.01285,0.01407,-0.09464,0.10834,0.35647,0.0000,,,,0.0031,,,,,,"[0.999, 0.001, 0.001, 0.999, 0.999, 0.001]",0x100110,0.3450,3,0,-0.014224,0.008517,-0.099996,0.0000,NO
7,0.3950,0.3950,0.0500,0.050,APPROACHING,0,997.26,997.35,997.13,1.80,-1.77,85.80,0.99726,0.99735,0.99713,0.03148,-0.03097,1.49751,-0.01591,-0.01484,-0.01641,0.08617,-0.10330,-0.41591,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99726,0.99735,0.99713,-0.03148,0.03097,-1.49751,0.01591,0.01484,0.01641,-0.08617,0.10330,0.41591,0.0000,,,,0.0033,,,,,,"[0.999, 0.001, 0.001, 0.999, 0.999, 0.001]",0x100110,0.3950,3,0,0.001266,-0.005265,-0.100000,0.0000,NO
8,0.4450,0.4450,0.0500,0.050,APPROACHING,0,996.41,996.56,996.25,2.09,-2.03,84.51,0.99641,0.99656,0.99625,0.03655,-0.03546,1.47505,-0.01834,-0.01678,-0.01875,0.08691,-0.10644,-0.47537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99641,0.99656,0.99625,-0.03655,0.03546,-1.47505,0.01834,0.01678,0.01875,-0.08691,0.10644,0.47537,0.0000,,,,0.0094,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.4450,3,0,-0.005659,0.006936,-0.100000,0.0000,NO
9,0.4950,0.4950,0.0500,0.050,APPROACHING,0,995.43,995.68,995.25,2.39,-2.27,83.06,0.99543,0.99568,0.99525,0.04177,-0.03968,1.44959,-0.02084,-0.01865,-0.02109,0.08352,-0.10234,-0.53482,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99543,0.99568,0.99525,-0.04177,0.03968,-1.44959,0.02084,0.01865,0.02109,-0.08352,0.10234,0.53482,0.0000,,,,0.0051,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.4950,3,0,-0.004892,-0.010342,-0.054615,0.0000,NO
