Time,Status,Stabilization_Time,Position_Error_m,Angle_Error_deg,Active_Thrusters,Solve_Time_s,Next_Update_s
1.0450,Traveling to Target (t = 1.0s),,1.68960,62.08,"[1, 4, 5]",0.0054,1.0500
1.0950,Traveling to Target (t = 1.1s),,1.68534,60.88,"[1, 4, 5]",0.0021,1.1000
1.1450,Traveling to Target (t = 1.1s),,1.68090,59.70,"[1, 4, 5]",0.0019,1.1500
1.1950,Traveling to Target (t = 1.2s),,1.67627,58.54,"[1, 4, 5]",0.0050,1.2000
1.2450,Traveling to Target (t = 1.2s),,1.67145,57.41,"[1, 4, 5]",0.0021,1.2500
1.2950,Traveling to Target (t = 1.3s),,1.66645,56.30,"[1, 4, 5]",0.0020,1.3000
1.3450,Traveling to Target (t = 1.3s),,1.66128,55.22,"[1, 4, 5]",0.0032,1.3500
1.3950,Traveling to Target (t = 1.4s),,1.65592,54.16,"[1, 4, 5]",0.0021,1.4000
1.4450,Traveling to Target (t = 1.4s),,1.65039,53.12,"[1, 3, 4, 5]",0.0031,1.4500
1.4950,Traveling to Target (t = 1.5s),,1.64469,52.10,"[1, 3, 5]",0.0020,1.5000
1.5450,Traveling to Target (t = 1.5s),,1.63882,51.11,"[1, 3, 5]",0.0021,1.5500
1.5950,Traveling to Target (t = 1.6s),,1.63279,50.14,"[1, 3, 5]",0.0022,1.6000
1.6450,Traveling to Target (t = 1.6s),,1.62658,49.19,"[1, 3, 4, 5]",0.0021,1.6500
1.6950,Traveling to Target (t = 1.7s),,1.62020,48.26,"[1, 3, 5]",0.0021,1.7000
1.7450,Traveling to Target (t = 1.7s),,1.61365,47.35,"[1, 3, 5]",0.0053,1.7500
1.7950,Traveling to Target (t = 1.8s),,1.60692,46.46,"[1, 3, 5]",0.0044,1.8000
1.8450,Traveling to Target (t = 1.8s),,1.60001,45.60,"[1, 3, 5]",0.0020,1.8500
1.8950,Traveling to Target (t = 1.9s),,1.59292,44.75,"[1, 3, 5]",0.0021,1.9000
1.9450,Traveling to Target (t = 1.9s),,1.58565,43.92,"[1, 3, 5]",0.0021,1.9500
1.9950,Traveling to Target (t = 2.0s),,1.57820,43.11,"[1, 3, 5]",0.0020,2.0000
2.0450,Traveling to Target (t = 2.0s),,1.57056,42.32,"[1, 3, 5]",0.0032,2.0500
2.0950,Traveling to Target (t = 2.1s),,1.56274,41.55,"[1, 3, 5]",0.0075,2.1000
2.1450,Traveling to Target (t = 2.1s),,1.55473,40.79,"[1, 3, 5]",0.0021,2.1500
2.1950,Traveling to Target (t = 2.2s),,1.54653,40.06,"[1, 3, 5]",0.0021,2.2000
2.2450,Traveling to Target (t = 2.2s),,1.53814,39.34,"[1, 3, 5]",0.0021,2.2500
2.2950,Traveling to Target (t = 2.3s),,1.52956,38.63,"[1, 3, 5]",0.0021,2.3000
2.3450,Traveling to Target (t = 2.3s),,1.52079,37.95,"[1, 3, 5]",0.0021,2.3500
2.3950,Traveling to Target (t = 2.4s),,1.51183,37.28,"[1, 3, 5]",0.0021,2.4000
2.4450,Traveling to Target (t = 2.4s),,1.50268,36.62,"[1, 3, 5]",0.0054,2.4500
2.4950,Traveling to Target (t = 2.5s),,1.49333,35.98,"[1, 3, 5]",0.0042,2.5000
2.5450,Traveling to Target (t = 2.5s),,1.48380,35.36,"[1, 3, 5]",0.0032,2.5500
2.5950,Traveling to Target (t = 2.6s),,1.47406,34.75,"[1, 3, 5]",0.0031,2.6000
2.6450,Traveling to Target (t = 2.6s),,1.46414,34.15,"[1, 3, 5]",0.0020,2.6500
2.6950,Traveling to Target (t = 2.7s),,1.45402,33.57,"[1, 3, 5]",0.0032,2.7000
2.7450,Traveling to Target (t = 2.7s),,1.44370,33.01,"[1, 3, 5]",0.0021,2.7500
2.7950,Traveling to Target (t = 2.8s),,1.43319,32.45,"[1, 3, 5]",0.0021,2.8000
2.8450,Traveling to Target (t = 2.8s),,1.42248,31.91,"[1, 3, 5]",0.0021,2.8500
2.8950,Traveling to Target (t = 2.9s),,1.41157,31.38,"[1, 3, 5]",0.0032,2.9000
2.9450,Traveling to Target (t = 2.9s),,1.40047,30.86,"[1, 3, 5]",0.0040,2.9500
2.9950,Traveling to Target (t = 3.0s),,1.38918,30.36,"[1, 3, 5]",0.0054,3.0000
3.0450,Traveling to Target (t = 3.0s),,1.37769,29.87,"[1, 3, 5]",0.0021,3.0500
3.0950,Traveling to Target (t = 3.1s),,1.36600,29.38,"[1, 3, 5]",0.0021,3.1000
3.1450,Traveling to Target (t = 3.1s),,1.35411,28.91,"[1, 3, 5]",0.0043,3.1500
3.1950,Traveling to Target (t = 3.2s),,1.34203,28.45,"[1, 3, 5]",0.0021,3.2000
3.2450,Traveling to Target (t = 3.2s),,1.32976,28.00,"[1, 3, 5]",0.0021,3.2500
3.2950,Traveling to Target (t = 3.3s),,1.31729,27.56,"[1, 3, 5]",0.0031,3.3000
3.3450,Traveling to Target (t = 3.3s),,1.30462,27.13,"[1, 3, 5]",0.0033,3.3500
3.3950,Traveling to Target (t = 3.4s),,1.29176,26.71,"[1, 3, 5]",0.0032,3.4000
3.4450,Traveling to Target (t = 3.4s),,1.27870,26.30,"[1, 3, 5]",0.0031,3.4500
3.4950,Traveling to Target (t = 3.5s),,1.26545,25.89,"[1, 3, 5]",0.0041,3.5000
3.5450,Traveling to Target (t = 3.5s),,1.25201,25.50,"[1, 3, 5]",0.0033,3.5500
3.5950,Traveling to Target (t = 3.6s),,1.23837,25.11,"[1, 3, 5]",0.0054,3.6000
3.6450,Traveling to Target (t = 3.6s),,1.22455,24.73,"[1, 3, 5]",0.0021,3.6500
3.6950,Traveling to Target (t = 3.7s),,1.21053,24.36,"[1, 3, 5]",0.0032,3.7000
3.7450,Traveling to Target (t = 3.7s),,1.19632,23.99,"[1, 3, 5]",0.0022,3.7500
3.7950,Traveling to Target (t = 3.8s),,1.18192,23.64,"[1, 3, 5]",0.0032,3.8000
3.8450,Traveling to Target (t = 3.8s),,1.16733,23.28,"[1, 3, 5]",0.0044,3.8500
3.8950,Traveling to Target (t = 3.9s),,1.15255,22.94,"[1, 3, 5]",0.0022,3.9000
3.9450,Traveling to Target (t = 3.9s),,1.13759,22.60,"[1, 3, 5]",0.0021,3.9500
3.9950,Traveling to Target (t = 4.0s),,1.12244,22.27,"[1, 3, 5]",0.0032,4.0000
4.0450,Traveling to Target (t = 4.0s),,1.10710,21.94,"[1, 3, 5]",0.0044,4.0500
4.0950,Traveling to Target (t = 4.1s),,1.09159,21.62,"[1, 3, 5, 6]",0.0032,4.1000
4.1450,Traveling to Target (t = 4.1s),,1.07591,21.30,"[1, 3, 5, 6]",0.0021,4.1500
4.1950,Traveling to Target (t = 4.2s),,1.06009,20.99,"[1, 3, 5, 6]",0.0029,4.2000
4.2450,Traveling to Target (t = 4.2s),,1.04413,20.68,"[1, 3, 6]",0.0021,4.2500
4.2950,Traveling to Target (t = 4.3s),,1.02805,20.38,"[1, 3, 6]",0.0021,4.3000
4.3450,Traveling to Target (t = 4.3s),,1.01187,20.08,"[1, 3, 6]",0.0021,4.3500
4.3950,Traveling to Target (t = 4.4s),,0.99558,19.78,"[1, 3, 6]",0.0022,4.4000
4.4450,Traveling to Target (t = 4.4s),,0.97918,19.49,"[1, 3, 6]",0.0043,4.4500
4.4950,Traveling to Target (t = 4.5s),,0.96268,19.21,"[1, 3, 6]",0.0032,4.5000
4.5450,Traveling to Target (t = 4.5s),,0.94607,18.92,"[1, 3, 6]",0.0043,4.5500
4.5950,Traveling to Target (t = 4.6s),,0.92936,18.64,"[1, 3, 6]",0.0032,4.6000
4.6450,Traveling to Target (t = 4.6s),,0.91253,18.37,"[1, 3, 6]",0.0043,4.6500
4.6950,Traveling to Target (t = 4.7s),,0.89560,18.10,"[1, 3, 6]",0.0044,4.7000
4.7450,Traveling to Target (t = 4.7s),,0.87856,17.83,"[1, 3, 6]",0.0033,4.7500
4.7950,Traveling to Target (t = 4.8s),,0.86141,17.56,"[1, 3, 4, 6]",0.0032,4.8000
4.8450,Traveling to Target (t = 4.8s),,0.84418,17.30,"[1, 3, 4, 6]",0.0022,4.8500
4.8950,Traveling to Target (t = 4.9s),,0.82690,17.04,"[1, 3, 4, 6]",0.0022,4.9000
4.9450,Traveling to Target (t = 4.9s),,0.80959,16.78,"[1, 4, 6]",0.0045,4.9500
4.9950,Traveling to Target (t = 5.0s),,0.79226,16.52,"[1, 4, 6]",0.0021,5.0000
5.0450,Traveling to Target (t = 5.0s),,0.77495,16.27,"[1, 4, 6]",0.0032,5.0500
5.0950,Traveling to Target (t = 5.1s),,0.75766,16.02,"[1, 4, 6]",0.0021,5.1000
5.1450,Traveling to Target (t = 5.1s),,0.74038,15.78,"[1, 4, 6]",0.0031,5.1500
5.1950,Traveling to Target (t = 5.2s),,0.72313,15.53,"[1, 4, 6]",0.0032,5.2000
5.2450,Traveling to Target (t = 5.2s),,0.70589,15.29,"[1, 4, 6]",0.0032,5.2500
5.2950,Traveling to Target (t = 5.3s),,0.68866,15.05,"[1, 4, 6]",0.0020,5.3000
5.3450,Traveling to Target (t = 5.3s),,0.67145,14.81,"[1, 4, 6]",0.0021,5.3500
5.3950,Traveling to Target (t = 5.4s),,0.65425,14.58,"[1, 2, 4, 6]",0.0021,5.4000
5.4450,Traveling to Target (t = 5.4s),,0.63712,14.35,"[1, 2, 4, 6]",0.0021,5.4500
5.4950,Traveling to Target (t = 5.5s),,0.62009,14.12,"[1, 2, 4, 6]",0.0021,5.5000
5.5450,Traveling to Target (t = 5.5s),,0.60318,13.89,"[2, 4, 6]",0.0021,5.5500
5.5950,Traveling to Target (t = 5.6s),,0.58643,13.66,"[2, 4, 6]",0.0020,5.6000
5.6450,Traveling to Target (t = 5.6s),,0.56989,13.44,"[2, 4, 6]",0.0021,5.6500
5.6950,Traveling to Target (t = 5.7s),,0.55357,13.22,"[2, 4, 6]",0.0021,5.7000
5.7450,Traveling to Target (t = 5.7s),,0.53746,13.00,"[2, 4, 6]",0.0021,5.7500
5.7950,Traveling to Target (t = 5.8s),,0.52157,12.78,"[2, 4, 6]",0.0021,5.8000
5.8450,Traveling to Target (t = 5.8s),,0.50589,12.57,"[2, 4, 6]",0.0021,5.8500
5.8950,Traveling to Target (t = 5.9s),,0.49042,12.36,"[2, 4, 6]",0.0021,5.9000
5.9450,Traveling to Target (t = 5.9s),,0.47517,12.14,"[2, 4, 6]",0.0021,5.9500
5.9950,Traveling to Target (t = 6.0s),,0.46014,11.94,"[2, 4, 6]",0.0021,6.0000
6.0450,Traveling to Target (t = 6.0s),,0.44532,11.73,"[2, 4, 6]",0.0023,6.0500
6.0950,Traveling to Target (t = 6.1s),,0.43072,11.52,"[2, 4, 6]",0.0021,6.1000
6.1450,Traveling to Target (t = 6.1s),,0.41633,11.32,"[2, 4, 6]",0.0021,6.1500
6.1950,Traveling to Target (t = 6.2s),,0.40216,11.12,"[2, 4, 6]",0.0021,6.2000
6.2450,Traveling to Target (t = 6.2s),,0.38821,10.92,"[2, 4, 6]",0.0022,6.2500
6.2950,Traveling to Target (t = 6.3s),,0.37448,10.73,"[2, 4, 6]",0.0021,6.3000
6.3450,Traveling to Target (t = 6.3s),,0.36096,10.53,"[2, 4, 6]",0.0021,6.3500
6.3950,Traveling to Target (t = 6.4s),,0.34767,10.34,"[2, 4, 6]",0.0021,6.4000
6.4450,Traveling to Target (t = 6.4s),,0.33460,10.15,"[2, 4, 6]",0.0030,6.4500
6.4950,Traveling to Target (t = 6.5s),,0.32175,9.96,"[2, 4, 6]",0.0021,6.5000
6.5450,Traveling to Target (t = 6.5s),,0.30912,9.77,"[2, 4, 6]",0.0021,6.5500
6.5950,Traveling to Target (t = 6.6s),,0.29671,9.59,"[2, 4, 6]",0.0021,6.6000
6.6450,Traveling to Target (t = 6.6s),,0.28453,9.41,"[2, 4, 6]",0.0021,6.6500
6.6950,Traveling to Target (t = 6.7s),,0.27258,9.23,"[2, 4, 6]",0.0021,6.7000
6.7450,Traveling to Target (t = 6.7s),,0.26085,9.05,"[2, 4, 6]",0.0021,6.7500
6.7950,Traveling to Target (t = 6.8s),,0.24936,8.87,"[2, 4, 6]",0.0021,6.8000
6.8450,Traveling to Target (t = 6.8s),,0.23809,8.70,"[2, 4, 6]",0.0021,6.8500
6.8950,Traveling to Target (t = 6.9s),,0.22706,8.52,"[2, 4, 6]",0.0021,6.9000
6.9450,Traveling to Target (t = 6.9s),,0.21627,8.35,"[2, 4, 6]",0.0021,6.9500
6.9950,Traveling to Target (t = 7.0s),,0.20572,8.18,"[2, 4, 6]",0.0021,7.0000
7.0450,Traveling to Target (t = 7.0s),,0.19541,8.02,"[2, 4, 6]",0.0022,7.0500
7.0950,Traveling to Target (t = 7.1s),,0.18535,7.85,"[2, 4, 6]",0.0021,7.1000
7.1450,Traveling to Target (t = 7.1s),,0.17555,7.69,"[2, 4, 6]",0.0021,7.1500
7.1950,Traveling to Target (t = 7.2s),,0.16600,7.53,"[2, 4, 6]",0.0021,7.2000
7.2450,Traveling to Target (t = 7.2s),,0.15672,7.37,"[2, 4, 6]",0.0022,7.2500
7.2950,Traveling to Target (t = 7.3s),,0.14771,7.21,"[2, 4, 6]",0.0021,7.3000
7.3450,Traveling to Target (t = 7.3s),,0.13898,7.06,"[2, 4, 6]",0.0021,7.3500
7.3950,Traveling to Target (t = 7.4s),,0.13055,6.91,"[2, 4, 6]",0.0022,7.4000
7.4450,Traveling to Target (t = 7.4s),,0.12242,6.76,"[2, 4, 6]",0.0021,7.4500
7.4950,Traveling to Target (t = 7.5s),,0.11461,6.61,"[2, 4, 6]",0.0021,7.5000
7.5450,Traveling to Target (t = 7.5s),,0.10715,6.46,"[2, 4, 6]",0.0022,7.5500
7.5950,Traveling to Target (t = 7.6s),,0.10005,6.32,"[2, 4, 6]",0.0021,7.6000
7.6450,Traveling to Target (t = 7.6s),,0.09333,6.18,"[2, 4, 6]",0.0021,7.6500
7.6950,Traveling to Target (t = 7.7s),,0.08703,6.04,"[2, 4, 6]",0.0021,7.7000
7.7450,Traveling to Target (t = 7.7s),,0.08119,5.90,"[2, 4, 6]",0.0021,7.7500
7.7950,Traveling to Target (t = 7.8s),,0.07584,5.77,"[2, 4, 6]",0.0021,7.8000
7.8450,Traveling to Target (t = 7.8s),,0.07104,5.64,"[2, 4, 6]",0.0022,7.8500
7.8950,Traveling to Target (t = 7.9s),,0.06682,5.51,"[2, 4, 6]",0.0021,7.9000
7.9450,Traveling to Target (t = 7.9s),,0.06323,5.38,"[2, 4, 6]",0.0021,7.9500
7.9950,Traveling to Target (t = 8.0s),,0.06032,5.26,"[2, 4, 6]",0.0031,8.0000
8.0450,Traveling to Target (t = 8.0s),,0.05811,5.14,"[2, 4, 6]",0.0022,8.0500
8.0950,Traveling to Target (t = 8.1s),,0.05661,5.02,"[2, 4, 6]",0.0021,8.1000
8.1450,Traveling to Target (t = 8.1s),,0.05582,4.91,"[2, 4, 6]",0.0021,8.1500
8.1950,Traveling to Target (t = 8.2s),,0.05569,4.80,"[2, 4, 6]",0.0020,8.2000
8.2450,Traveling to Target (t = 8.2s),,0.05616,4.70,"[2, 4, 6]",0.0021,8.2500
8.2950,Traveling to Target (t = 8.3s),,0.05715,4.60,"[2, 4, 6]",0.0021,8.3000
8.3450,Traveling to Target (t = 8.3s),,0.05859,4.51,"[2, 4, 6]",0.0021,8.3500
8.3950,Traveling to Target (t = 8.4s),,0.06038,4.42,"[2, 4, 6]",0.0031,8.4000
8.4450,Traveling to Target (t = 8.4s),,0.06245,4.33,"[2, 4, 6]",0.0021,8.4500
8.4950,Traveling to Target (t = 8.5s),,0.06472,4.25,"[2, 4, 6]",0.0021,8.5000
8.5450,Traveling to Target (t = 8.5s),,0.06712,4.17,"[2, 4, 6]",0.0022,8.5500
8.5950,Traveling to Target (t = 8.6s),,0.06962,4.09,"[2, 4, 6]",0.0022,8.6000
8.6450,Traveling to Target (t = 8.6s),,0.07215,4.02,"[2, 4, 6]",0.0021,8.6500
8.6950,Traveling to Target (t = 8.7s),,0.07469,3.95,"[2, 4, 6]",0.0031,8.7000
8.7450,Traveling to Target (t = 8.7s),,0.07721,3.88,"[2, 4, 6]",0.0021,8.7500
8.7950,Traveling to Target (t = 8.8s),,0.07967,3.81,"[2, 4, 6]",0.0021,8.8000
8.8450,Traveling to Target (t = 8.8s),,0.08206,3.75,"[2, 4, 6]",0.0021,8.8500
8.8950,Traveling to Target (t = 8.9s),,0.08437,3.68,"[2, 4, 6]",0.0022,8.9000
8.9450,Traveling to Target (t = 8.9s),,0.08658,3.62,"[2, 4, 6]",0.0021,8.9500
8.9950,Traveling to Target (t = 9.0s),,0.08867,3.56,"[2, 4, 5, 6]",0.0020,9.0000
9.0450,Traveling to Target (t = 9.0s),,0.09068,3.50,"[2, 4, 6]",0.0022,9.0500
9.0950,Traveling to Target (t = 9.1s),,0.09259,3.44,"[2, 4, 5, 6]",0.0021,9.1000
9.1450,Traveling to Target (t = 9.1s),,0.09438,3.38,"[2, 4, 5, 6]",0.0021,9.1500
9.1950,Traveling to Target (t = 9.2s),,0.09609,3.32,"[2, 4, 5, 6]",0.0022,9.2000
9.2450,Traveling to Target (t = 9.2s),,0.09769,3.27,"[2, 4, 6]",0.0021,9.2500
9.2950,Traveling to Target (t = 9.3s),,0.09917,3.21,"[2, 4, 5, 6]",0.0021,9.3000
9.3450,Traveling to Target (t = 9.3s),,0.10050,3.16,"[2, 4, 5, 6]",0.0021,9.3500
9.3950,Traveling to Target (t = 9.4s),,0.10172,3.11,"[2, 4, 5, 6]",0.0022,9.4000
9.4450,Traveling to Target (t = 9.4s),,0.10282,3.05,"[2, 4, 5, 6]",0.0021,9.4500
9.4950,Traveling to Target (t = 9.5s),,0.10378,3.00,"[2, 4, 5, 6]",0.0022,9.5000
9.5450,Traveling to Target (t = 9.5s),,0.10461,2.95,"[2, 4, 5, 6]",0.0021,9.5500
9.5950,Traveling to Target (t = 9.6s),,0.10531,2.90,"[2, 4, 5, 6]",0.0022,9.6000
9.6450,Traveling to Target (t = 9.6s),,0.10586,2.85,"[2, 4, 5, 6]",0.0021,9.6500
9.6950,Traveling to Target (t = 9.7s),,0.10627,2.80,"[2, 4, 5, 6]",0.0021,9.7000
9.7450,Traveling to Target (t = 9.7s),,0.10653,2.75,"[2, 4, 5, 6]",0.0022,9.7500
9.7950,Traveling to Target (t = 9.8s),,0.10665,2.70,"[2, 4, 5, 6]",0.0022,9.8000
9.8450,Traveling to Target (t = 9.8s),,0.10661,2.66,"[2, 4, 5, 6]",0.0022,9.8500
9.8950,Traveling to Target (t = 9.9s),,0.10642,2.61,"[2, 4, 5, 6]",0.0021,9.9000
9.9450,Traveling to Target (t = 9.9s),,0.10608,2.57,"[2, 4, 5, 6]",0.0022,9.9500
9.9950,Traveling to Target (t = 10.0s),,0.10558,2.52,"[2, 4, 5, 6]",0.0021,10.0000
10.0450,Traveling to Target (t = 10.0s),,0.10492,2.48,"[2, 4, 5, 6]",0.0021,10.0500
10.0950,Traveling to Target (t = 10.1s),,0.10410,2.43,"[2, 4, 5, 6]",0.0021,10.1000
10.1450,Traveling to Target (t = 10.1s),,0.10313,2.39,"[2, 4, 5, 6]",0.0021,10.1500
10.1950,Traveling to Target (t = 10.2s),,0.10199,2.35,"[2, 4, 5, 6]",0.0021,10.2000
10.2450,Traveling to Target (t = 10.2s),,0.10069,2.30,"[2, 4, 5]",0.0022,10.2500
10.2950,Traveling to Target (t = 10.3s),,0.09924,2.26,"[2, 4, 5]",0.0021,10.3000
10.3450,Traveling to Target (t = 10.3s),,0.09765,2.22,"[2, 4, 5, 6]",0.0022,10.3500
10.3950,Traveling to Target (t = 10.4s),,0.09590,2.18,"[2, 4, 5, 6]",0.0021,10.4000
10.4450,Traveling to Target (t = 10.4s),,0.09398,2.14,"[2, 4, 5]",0.0021,10.4500
10.4950,Traveling to Target (t = 10.5s),,0.09191,2.10,"[2, 4, 5, 6]",0.0032,10.5000
10.5450,Traveling to Target (t = 10.5s),,0.08968,2.06,"[1, 2, 4, 5]",0.0021,10.5500
10.5950,Traveling to Target (t = 10.6s),,0.08732,2.02,"[1, 2, 3, 4, 5, 6]",0.0021,10.6000
10.6450,Traveling to Target (t = 10.6s),,0.08491,1.98,"[2, 4, 5, 6]",0.0021,10.6500
10.6950,Traveling to Target (t = 10.7s),,0.08243,1.95,"[1, 2, 3, 4, 5, 6]",0.0021,10.7000
10.7450,Traveling to Target (t = 10.7s),,0.07986,1.91,"[1, 2, 3, 4, 5]",0.0022,10.7500
10.7950,Traveling to Target (t = 10.8s),,0.07729,1.87,"[1, 2, 3, 4, 5, 6]",0.0021,10.8000
10.8450,Traveling to Target (t = 10.8s),,0.07474,1.84,"[1, 2, 3, 4, 5, 6]",0.0021,10.8500
10.8950,Traveling to Target (t = 10.9s),,0.07219,1.80,"[1, 2, 3, 4, 5, 6]",0.0022,10.9000
10.9450,Traveling to Target (t = 10.9s),,0.06964,1.77,"[1, 2, 3, 4, 5, 6]",0.0021,10.9500
10.9950,Traveling to Target (t = 11.0s),,0.06708,1.73,"[1, 2, 3, 4, 5]",0.0021,11.0000
11.0450,Traveling to Target (t = 11.0s),,0.06454,1.70,"[1, 2, 3, 4, 5, 6]",0.0021,11.0500
11.0950,Traveling to Target (t = 11.1s),,0.06200,1.67,"[1, 2, 3, 4, 5, 6]",0.0022,11.1000
11.1450,Traveling to Target (t = 11.1s),,0.05947,1.63,"[1, 2, 3, 4, 5, 6]",0.0021,11.1500
11.1950,Traveling to Target (t = 11.2s),,0.05693,1.60,"[1, 2, 3, 4, 5, 6]",0.0021,11.2000
11.2450,Traveling to Target (t = 11.2s),,0.05440,1.57,"[1, 2, 3, 4, 5, 6]",0.0021,11.2500
11.2950,Traveling to Target (t = 11.3s),,0.05186,1.54,"[1, 2, 3, 4, 5, 6]",0.0021,11.3000
11.3450,Traveling to Target (t = 11.3s),,0.04933,1.51,"[1, 2, 3, 4, 5, 6]",0.0021,11.3500
11.3950,Traveling to Target (t = 11.4s),,0.04679,1.48,"[1, 2, 3, 4, 5]",0.0021,11.4000
11.4450,Traveling to Target (t = 11.4s),,0.04426,1.45,"[1, 2, 3, 5, 6]",0.0022,11.4500
11.4950,Traveling to Target (t = 11.5s),,0.04180,1.42,"[1, 2, 3, 5, 6]",0.0021,11.5000
11.5450,Stabilizing on Target (t = 0.0s),0.0450,0.03943,1.39,"[1, 3, 5, 6]",0.0021,11.5500
11.5950,Stabilizing on Target (t = 0.1s),0.0950,0.03721,1.36,"[1, 3, 5, 6]",0.0020,11.6000
11.6450,Stabilizing on Target (t = 0.1s),0.1450,0.03516,1.34,"[1, 3, 5, 6]",0.0021,11.6500
11.6950,Stabilizing on Target (t = 0.2s),0.1950,0.03328,1.31,"[1, 2, 3, 4, 5, 6]",0.0021,11.7000
11.7450,Stabilizing on Target (t = 0.2s),0.2450,0.03148,1.28,"[1, 3, 5, 6]",0.0021,11.7500
11.7950,Stabilizing on Target (t = 0.3s),0.2950,0.02977,1.26,"[1, 2, 3, 4, 5]",0.0023,11.8000
11.8450,Stabilizing on Target (t = 0.3s),0.3450,0.02816,1.23,"[1, 3, 5, 6]",0.0021,11.8500
11.8950,Stabilizing on Target (t = 0.4s),0.3950,0.02663,1.20,"[1, 2, 3, 4, 5, 6]",0.0021,11.9000
11.9450,Stabilizing on Target (t = 0.4s),0.4450,0.02519,1.18,"[1, 2, 3, 5, 6]",0.0022,11.9500
11.9950,Stabilizing on Target (t = 0.5s),0.4950,0.02381,1.16,"[1, 3, 4, 5, 6]",0.0022,12.0000
12.0450,Stabilizing on Target (t = 0.5s),0.5450,0.02250,1.13,"[1, 2, 3, 5, 6]",0.0021,12.0500
12.0950,Stabilizing on Target (t = 0.6s),0.5950,0.02129,1.11,"[1, 2, 3, 4, 5, 6]",0.0021,12.1000
12.1450,Stabilizing on Target (t = 0.6s),0.6450,0.02013,1.09,"[1, 3, 5, 6]",0.0022,12.1500
12.1950,Stabilizing on Target (t = 0.7s),0.6950,0.01905,1.06,"[1, 2, 3, 4, 5, 6]",0.0021,12.2000
12.2450,Stabilizing on Target (t = 0.7s),0.7450,0.01805,1.04,"[1, 2, 3, 4, 5, 6]",0.0021,12.2500
12.2950,Stabilizing on Target (t = 0.8s),0.7950,0.01706,1.02,"[1, 2, 3, 5, 6]",0.0029,12.3000
12.3450,Stabilizing on Target (t = 0.8s),0.8450,0.01612,1.00,"[1, 2, 3, 4, 5, 6]",0.0022,12.3500
12.3950,Stabilizing on Target (t = 0.9s),0.8950,0.01524,0.98,"[1, 3, 4, 5, 6]",0.0023,12.4000
12.4450,Stabilizing on Target (t = 0.9s),0.9450,0.01438,0.96,"[1, 2, 3, 5]",0.0021,12.4500
12.4950,Stabilizing on Target (t = 1.0s),0.9950,0.01362,0.94,"[1, 2, 3, 4, 5, 6]",0.0021,12.5000
12.5450,Stabilizing on Target (t = 1.0s),1.0450,0.01292,0.92,"[1, 2, 3, 4, 5, 6]",0.0021,12.5500
12.5950,Stabilizing on Target (t = 1.1s),1.0950,0.01222,0.90,"[1, 2, 3, 4, 5, 6]",0.0021,12.6000
12.6450,Stabilizing on Target (t = 1.1s),1.1450,0.01152,0.88,"[1, 2, 3, 5, 6]",0.0021,12.6500
12.6950,Stabilizing on Target (t = 1.2s),1.1950,0.01087,0.86,"[1, 3, 4, 5, 6]",0.0022,12.7000
12.7450,Stabilizing on Target (t = 1.2s),1.2450,0.01031,0.84,"[1, 2, 3, 4, 5, 6]",0.0022,12.7500
