Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Y_mm,Telemetry_Z_mm,Telemetry_Roll_deg,Telemetry_Pitch_deg,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Z,Current_Roll,Current_Pitch,Current_Yaw,Current_VX,Current_VY,Current_VZ,Current_WX,Current_WY,Current_WZ,Target_X,Target_Y,Target_Z,Target_Roll,Target_Pitch,Target_Yaw,Target_VX,Target_VY,Target_VZ,Target_WX,Target_WY,Target_WZ,Error_X,Error_Y,Error_Z,Error_Roll,Error_Pitch,Error_Yaw,Error_VX,Error_VY,Error_VZ,Error_WX,Error_WY,Error_WZ,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,RW_Torque_X,RW_Torque_Y,RW_Torque_Z,Total_MPC_Loop_Time,Timing_Violation
10,0.5450,0.5450,0.0500,0.050,APPROACHING,0,993.24,994.33,993.76,3.00,-2.58,75.40,0.99324,0.99433,0.99376,0.05230,-0.04508,1.31589,-0.02818,-0.02119,-0.02492,0.06594,-0.09131,-0.52459,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99324,0.99433,0.99376,-0.05230,0.04508,-1.31589,0.02818,0.02119,0.02492,-0.06594,0.09131,0.52459,0.0000,,,,0.0020,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.5450,3,0,0.028465,-0.036838,0.021726,0.0000,NO
11,0.5950,0.5950,0.0500,0.050,APPROACHING,0,991.76,993.23,992.45,3.28,-2.79,73.90,0.99176,0.99323,0.99245,0.05725,-0.04877,1.28972,-0.03135,-0.02280,-0.02739,0.08290,-0.11319,-0.51168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99176,0.99323,0.99245,-0.05725,0.04877,-1.28972,0.03135,0.02280,0.02739,-0.08290,0.11319,0.51168,0.0000,,,,0.0021,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.5950,3,0,-0.029170,0.028677,0.010175,0.0000,NO
12,0.6450,0.6450,0.0500,0.050,APPROACHING,0,990.11,992.05,991.02,3.57,-3.01,72.42,0.99011,0.99205,0.99102,0.06226,-0.05247,1.26398,-0.03457,-0.02431,-0.02986,0.06554,-0.09616,-0.50563,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99011,0.99205,0.99102,-0.06226,0.05247,-1.26398,0.03457,0.02431,0.02986,-0.06554,0.09616,0.50563,0.0000,,,,0.0020,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.6450,3,0,0.013416,-0.019330,0.018475,0.0000,NO
13,0.6950,0.6950,0.0500,0.050,APPROACHING,0,988.30,990.80,989.47,3.85,-3.21,70.97,0.98830,0.99080,0.98947,0.06711,-0.05594,1.23866,-0.03783,-0.02573,-0.03233,0.07353,-0.10764,-0.49464,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98830,0.99080,0.98947,-0.06711,0.05594,-1.23866,0.03783,0.02573,0.03233,-0.07353,0.10764,0.49464,0.0000,,,,0.0030,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.6950,3,0,-0.017776,0.016104,0.012157,0.0000,NO
14,0.7450,0.7450,0.0500,0.050,APPROACHING,0,986.32,989.48,987.79,4.12,-3.40,69.54,0.98632,0.98948,0.98779,0.07196,-0.05936,1.21377,-0.04114,-0.02706,-0.03479,0.06295,-0.09808,-0.48741,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98632,0.98948,0.98779,-0.07196,0.05936,-1.21377,0.04114,0.02706,0.03479,-0.06295,0.09808,0.48741,0.0000,,,,0.0020,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.7450,3,0,0.005345,-0.009799,0.016580,0.0000,NO
15,0.7950,0.7950,0.0500,0.050,APPROACHING,0,984.18,988.09,985.99,4.39,-3.59,68.14,0.98418,0.98809,0.98599,0.07667,-0.06261,1.18929,-0.04449,-0.02829,-0.03724,0.06614,-0.10390,-0.47756,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98418,0.98809,0.98599,-0.07667,0.06261,-1.18929,0.04449,0.02829,0.03724,-0.06614,0.10390,0.47756,0.0000,,,,0.0043,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.7950,3,0,-0.011843,0.009750,0.013050,0.0000,NO
16,0.8450,0.8450,0.0500,0.050,APPROACHING,0,981.87,986.65,984.06,4.66,-3.77,66.76,0.98187,0.98665,0.98406,0.08135,-0.06577,1.16524,-0.04787,-0.02943,-0.03969,0.05909,-0.09811,-0.46980,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98187,0.98665,0.98406,-0.08135,0.06577,-1.16524,0.04787,0.02943,0.03969,-0.05909,0.09811,0.46980,0.0000,,,,0.0021,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.8450,3,0,0.001628,-0.005213,0.015474,0.0000,NO
17,0.8950,0.8950,0.0500,0.050,APPROACHING,0,979.40,985.15,982.02,4.92,-3.94,65.41,0.97940,0.98515,0.98202,0.08592,-0.06880,1.14159,-0.05129,-0.03048,-0.04214,0.06007,-0.10120,-0.46060,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97940,0.98515,0.98202,-0.08592,0.06880,-1.14159,0.05129,0.03048,0.04214,-0.06007,0.10120,0.46060,0.0000,,,,0.0021,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.8950,3,0,-0.008430,0.006249,0.013396,0.0000,NO
18,0.9450,0.9450,0.0500,0.050,APPROACHING,0,976.75,983.60,979.85,5.18,-4.11,64.08,0.97675,0.98360,0.97985,0.09043,-0.07173,1.11835,-0.05473,-0.03144,-0.04458,0.05505,-0.09749,-0.45263,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97675,0.98360,0.97985,-0.09043,0.07173,-1.11835,0.05473,0.03144,0.04458,-0.05505,0.09749,0.45263,0.0000,,,,0.0029,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.9450,3,0,-0.000878,-0.002034,0.014653,0.0000,NO
19,0.9950,0.9950,0.0500,0.050,APPROACHING,0,973.92,982.01,977.56,5.43,-4.27,62.77,0.97392,0.98201,0.97756,0.09484,-0.07454,1.09552,-0.05820,-0.03231,-0.04701,0.05453,-0.09870,-0.44392,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97392,0.98201,0.97756,-0.09484,0.07454,-1.09552,0.05820,0.03231,0.04701,-0.05453,0.09870,0.44392,0.0000,,,,0.0033,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.9950,3,0,-0.006376,0.004292,0.013453,0.0000,NO
20,1.0450,1.0450,0.0500,0.050,APPROACHING,0,970.92,980.37,975.15,5.68,-4.43,61.48,0.97092,0.98037,0.97515,0.09917,-0.07726,1.07309,-0.06170,-0.03309,-0.04944,0.05074,-0.09615,-0.43592,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97092,0.98037,0.97515,-0.09917,0.07726,-1.07309,0.06170,0.03309,0.04944,-0.05074,0.09615,0.43592,0.0000,,,,0.0054,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,1.0450,3,0,-0.001877,-0.000560,0.014081,0.0000,NO
21,1.0950,1.0950,0.0500,0.050,APPROACHING,0,967.75,978.70,972.62,5.92,-4.58,60.22,0.96775,0.97870,0.97262,0.10341,-0.07987,1.05106,-0.06522,-0.03379,-0.05187,0.04963,-0.09649,-0.42755,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96775,0.97870,0.97262,-0.10341,0.07987,-1.05106,0.06522,0.03379,0.05187,-0.04963,0.09649,0.42755,0.0000,,,,0.0021,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,1.0950,3,0,-0.005281,0.003400,0.013257,0.0000,NO
22,1.1450,1.1450,0.0500,0.050,APPROACHING,0,964.40,977.00,969.96,6.16,-4.72,58.98,0.96440,0.97700,0.96996,0.10756,-0.08239,1.02942,-0.06876,-0.03439,-0.05429,0.04649,-0.09447,-0.41967,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96440,0.97700,0.96996,-0.10756,0.08239,-1.02942,0.06876,0.03439,0.05429,-0.04649,0.09447,0.41967,0.0000,,,,0.0019,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,1.1450,3,0,-0.002542,0.000522,0.013597,0.0000,NO
23,1.1950,1.1950,0.0500,0.050,APPROACHING,0,960.87,975.26,967.19,6.40,-4.86,57.76,0.96087,0.97526,0.96719,0.11162,-0.08480,1.00818,-0.07232,-0.03491,-0.05670,0.04498,-0.09416,-0.41158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96087,0.97526,0.96719,-0.11162,0.08480,-1.00818,0.07232,0.03491,0.05670,-0.04498,0.09416,0.41158,0.0000,,,,0.0050,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,1.1950,3,0,-0.004436,0.002791,0.013057,0.0000,NO
24,1.2450,1.2450,0.0500,0.050,APPROACHING,0,957.17,973.51,964.29,6.62,-4.99,56.57,0.95717,0.97351,0.96429,0.11560,-0.08713,0.98732,-0.07589,-0.03535,-0.05911,0.04234,-0.09250,-0.40382,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95717,0.97351,0.96429,-0.11560,0.08713,-0.98732,0.07589,0.03535,0.05911,-0.04234,0.09250,0.40382,0.0000,,,,0.0021,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,1.2450,3,0,-0.002787,0.001116,0.013118,0.0000,NO
25,1.2950,1.2950,0.0500,0.050,APPROACHING,0,953.29,971.73,961.28,6.85,-5.12,55.40,0.95329,0.97173,0.96128,0.11948,-0.08936,0.96684,-0.07948,-0.03571,-0.06151,0.04069,-0.09184,-0.39602,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95329,0.97173,0.96128,-0.11948,0.08936,-0.96684,0.07948,0.03571,0.06151,-0.04069,0.09184,0.39602,0.0000,,,,0.0020,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,1.2950,3,0,-0.003882,0.002492,0.012771,0.0000,NO
26,1.3450,1.3450,0.0500,0.050,APPROACHING,0,949.22,969.94,958.14,7.06,-5.24,54.24,0.94922,0.96994,0.95814,0.12327,-0.09151,0.94674,-0.08308,-0.03598,-0.06390,0.03838,-0.09036,-0.38843,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94922,0.96994,0.95814,-0.12327,0.09151,-0.94674,0.08308,0.03598,0.06390,-0.03838,0.09036,0.38843,0.0000,,,,0.0032,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,1.3450,3,0,-0.002912,0.001573,0.012728,0.0000,NO
27,1.3950,1.3950,0.0500,0.050,APPROACHING,0,944.98,968.13,954.89,7.27,-5.36,53.11,0.94498,0.96813,0.95489,0.12697,-0.09356,0.92701,-0.08668,-0.03618,-0.06629,0.03665,-0.08942,-0.38086,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94498,0.96813,0.95489,-0.12697,0.09356,-0.92701,0.08668,0.03618,0.06629,-0.03665,0.08942,0.38086,0.0000,,,,0.0021,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,1.3950,3,0,-0.003480,0.002342,0.012400,0.0000,NO
28,1.4450,1.4450,0.0500,0.050,APPROACHING,0,940.55,966.32,951.51,7.48,-5.47,52.00,0.94055,0.96632,0.95151,0.13058,-0.09554,0.90765,-0.09029,-0.03629,-0.06868,0.03458,-0.08803,-0.37349,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94055,0.96632,0.95151,-0.13058,0.09554,-0.90765,0.09029,0.03629,0.06868,-0.03458,0.08803,0.37349,0.0000,,,,0.0031,,,,,,"[1.000, 0.000, 0.853, 0.120, 1.000, 0.000]",0x101010,1.4450,4,2,-0.002899,0.001859,0.012335,0.0000,NO
29,1.4950,1.4950,0.0500,0.050,APPROACHING,0,936.00,964.47,948.01,7.68,-5.58,50.92,0.93600,0.96447,0.94801,0.13409,-0.09744,0.88866,-0.09195,-0.03785,-0.07139,0.03286,-0.08693,-0.36615,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93600,0.96447,0.94801,-0.13409,0.09744,-0.88866,0.09195,0.03785,0.07139,-0.03286,0.08693,0.36615,0.0000,,,,0.0020,,,,,,"[1.000, 0.000, 0.997, 0.000, 1.000, 0.000]",0x101010,1.4950,3,2,-0.003187,0.002283,0.012057,0.0000,NO
30,1.5450,1.5450,0.0500,0.050,APPROACHING,0,931.41,962.50,944.37,7.88,-5.69,49.85,0.93141,0.96250,0.94437,0.13752,-0.09926,0.87002,-0.09171,-0.04091,-0.07443,0.03096,-0.08557,-0.35899,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93141,0.96250,0.94437,-0.13752,0.09926,-0.87002,0.09171,0.04091,0.07443,-0.03096,0.08557,0.35899,0.0000,,,,0.0020,,,,,,"[1.000, 0.000, 1.000, 0.000, 1.000, 0.000]",0x101010,1.5450,3,0,-0.002870,0.002015,0.011932,0.0000,NO
31,1.5950,1.5950,0.0500,0.050,APPROACHING,0,926.83,960.38,940.57,8.07,-5.79,48.80,0.92683,0.96038,0.94057,0.14085,-0.10100,0.85174,-0.09153,-0.04398,-0.07749,0.02926,-0.08437,-0.35189,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92683,0.96038,0.94057,-0.14085,0.10100,-0.85174,0.09153,0.04398,0.07749,-0.02926,0.08437,0.35189,0.0000,,,,0.0022,,,,,,"[1.000, 0.000, 0.976, 0.000, 1.000, 0.000]",0x101010,1.5950,3,1,-0.003015,0.002242,0.011694,0.0000,NO
32,1.6450,1.6450,0.0500,0.050,APPROACHING,0,922.25,958.10,936.62,8.26,-5.88,47.77,0.92225,0.95810,0.93662,0.14409,-0.10267,0.83381,-0.09141,-0.04703,-0.08056,0.02746,-0.08304,-0.34494,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92225,0.95810,0.93662,-0.14409,0.10267,-0.83381,0.09141,0.04703,0.08056,-0.02746,0.08304,0.34494,0.0000,,,,0.0021,,,,,,"[1.000, 0.000, 0.936, 0.014, 1.000, 0.000]",0x101010,1.6450,4,2,-0.002822,0.002104,0.011538,0.0000,NO
33,1.6950,1.6950,0.0500,0.050,APPROACHING,0,917.64,955.71,932.52,8.44,-5.97,46.77,0.91764,0.95571,0.93252,0.14724,-0.10427,0.81622,-0.09319,-0.04842,-0.08328,0.02579,-0.08179,-0.33808,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.91764,0.95571,0.93252,-0.14724,0.10427,-0.81622,0.09319,0.04842,0.08328,-0.02579,0.08179,0.33808,0.0000,,,,0.0021,,,,,,"[1.000, 0.000, 0.943, 0.000, 1.000, 0.000]",0x101010,1.6950,3,1,-0.002863,0.002243,0.011322,0.0000,NO
34,1.7450,1.7450,0.0500,0.050,APPROACHING,0,912.98,953.22,928.28,8.61,-6.06,45.78,0.91298,0.95322,0.92828,0.15030,-0.10580,0.79898,-0.09318,-0.05146,-0.08637,0.02409,-0.08046,-0.33135,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.91298,0.95322,0.92828,-0.15030,0.10580,-0.79898,0.09318,0.05146,0.08637,-0.02409,0.08046,0.33135,0.0000,,,,0.0053,,,,,,"[1.000, 0.000, 1.000, 0.000, 1.000, 0.000]",0x101010,1.7450,3,1,-0.002744,0.002192,0.011167,0.0000,NO
35,1.7950,1.7950,0.0500,0.050,APPROACHING,0,908.32,950.57,923.88,8.78,-6.15,44.81,0.90832,0.95057,0.92388,0.15326,-0.10726,0.78206,-0.09322,-0.05448,-0.08947,0.02245,-0.07916,-0.32471,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90832,0.95057,0.92388,-0.15326,0.10726,-0.78206,0.09322,0.05448,0.08947,-0.02245,0.07916,0.32471,0.0000,,,,0.0044,,,,,,"[1.000, 0.000, 1.000, 0.000, 1.000, 0.000]",0x101010,1.7950,3,0,-0.002742,0.002237,0.010933,0.0000,NO
36,1.8450,1.8450,0.0500,0.050,APPROACHING,0,903.65,947.77,919.33,8.95,-6.23,43.86,0.90365,0.94777,0.91933,0.15613,-0.10866,0.76548,-0.09332,-0.05750,-0.09257,0.02082,-0.07783,-0.31821,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90365,0.94777,0.91933,-0.15613,0.10866,-0.76548,0.09332,0.05750,0.09257,-0.02082,0.07783,0.31821,0.0000,,,,0.0020,,,,,,"[1.000, 0.000, 1.000, 0.000, 1.000, 0.000]",0x101010,1.8450,3,0,-0.002648,0.002206,0.010766,0.0000,NO
37,1.8950,1.8950,0.0500,0.050,APPROACHING,0,898.99,944.82,914.63,9.10,-6.30,42.93,0.89899,0.94482,0.91463,0.15890,-0.11000,0.74922,-0.09347,-0.06050,-0.09569,0.01925,-0.07652,-0.31181,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.89899,0.94482,0.91463,-0.15890,0.11000,-0.74922,0.09347,0.06050,0.09569,-0.01925,0.07652,0.31181,0.0000,,,,0.0021,,,,,,"[1.000, 0.000, 1.000, 0.000, 1.000, 0.000]",0x101010,1.8950,3,0,-0.002651,0.002264,0.010574,0.0000,NO
