Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Y_mm,Telemetry_Z_mm,Telemetry_Roll_deg,Telemetry_Pitch_deg,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Z,Current_Roll,Current_Pitch,Current_Yaw,Current_VX,Current_VY,Current_VZ,Current_WX,Current_WY,Current_WZ,Target_X,Target_Y,Target_Z,Target_Roll,Target_Pitch,Target_Yaw,Target_VX,Target_VY,Target_VZ,Target_WX,Target_WY,Target_WZ,Error_X,Error_Y,Error_Z,Error_Roll,Error_Pitch,Error_Yaw,Error_VX,Error_VY,Error_VZ,Error_WX,Error_WY,Error_WZ,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,RW_Torque_X,RW_Torque_Y,RW_Torque_Z,Total_MPC_Loop_Time,Timing_Violation
10,0.5450,0.5450,0.0500,0.050,APPROACHING,0,995.89,993.52,994.33,88.05,17.78,-3.25,0.99589,0.99352,0.99433,1.53670,0.31032,-0.05678,-0.01221,-0.02244,-0.01808,-7.83635,7.88900,9.40683,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99589,0.99352,0.99433,-1.53670,-0.31032,0.05678,0.01221,0.02244,0.01808,7.83635,-7.88900,-9.40683,0.0000,,,,0.0269,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 1.000]",0x101001,0.5450,3,3,-1.999407,2.000000,1.990038,0.0000,NO
11,0.5950,0.5950,0.0500,0.050,APPROACHING,0,995.22,992.32,993.38,66.41,-5.13,26.53,0.99522,0.99232,0.99338,1.15900,-0.08960,0.46295,-0.01439,-0.02567,-0.01975,-9.02035,9.08276,10.58994,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99522,0.99232,0.99338,-1.15900,0.08960,-0.46295,0.01439,0.02567,0.01975,9.02035,-9.08276,-10.58994,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.5950,0,3,0.000000,0.000000,0.000000,0.0000,NO
12,0.6450,0.6450,0.0500,0.050,APPROACHING,0,994.50,991.04,992.40,33.41,-11.80,66.05,0.99450,0.99104,0.99240,0.58312,-0.20590,1.15272,-0.01439,-0.02567,-0.01975,-9.02035,9.08276,10.58994,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99450,0.99104,0.99240,-0.58312,0.20590,-1.15272,0.01439,0.02567,0.01975,9.02035,-9.08276,-10.58994,0.0000,,,,0.0319,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.6450,3,3,-1.995088,2.000000,1.991735,0.0000,NO
13,0.6950,0.6950,0.0500,0.050,APPROACHING,0,993.69,989.72,991.37,2.24,5.26,104.55,0.99369,0.98972,0.99137,0.03902,0.09177,1.82481,-0.01767,-0.02759,-0.02155,-10.20182,10.27644,11.77410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99369,0.98972,0.99137,-0.03902,-0.09177,-1.82481,0.01767,0.02759,0.02155,10.20182,-10.27644,-11.77410,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.6950,0,3,0.000000,0.000000,0.000000,0.0000,NO
14,0.7450,0.7450,0.0500,0.050,APPROACHING,0,992.80,988.34,990.29,-15.81,39.03,136.20,0.99280,0.98834,0.99029,-0.27596,0.68127,2.37708,-0.01767,-0.02759,-0.02155,-10.20182,10.27644,11.77410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99280,0.98834,0.99029,0.27596,-0.68127,-2.37708,0.01767,0.02759,0.02155,10.20182,-10.27644,-11.77410,0.0000,,,,0.0159,,,,,,"[0.000, 1.000, 0.000, 1.000, 1.000, 0.000]",0x010110,0.7450,3,3,-1.975445,2.000000,2.000000,0.0000,NO
15,0.7950,0.7950,0.0500,0.050,APPROACHING,0,991.91,986.92,989.12,10.94,76.86,-158.71,0.99191,0.98692,0.98912,0.19090,1.34138,-2.77009,-0.01731,-0.02951,-0.02525,-11.37175,11.46966,12.96346,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99191,0.98692,0.98912,-0.19090,-1.34138,2.77009,0.01731,0.02951,0.02525,11.37175,-11.46966,-12.96346,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.7950,0,3,0.000000,0.000000,0.000000,0.0000,NO
16,0.8450,0.8450,0.0500,0.050,APPROACHING,0,991.05,985.44,987.85,100.38,50.15,-30.67,0.99105,0.98544,0.98785,1.75194,0.87525,-0.53533,-0.01731,-0.02951,-0.02525,-11.37175,11.46966,12.96346,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99105,0.98544,0.98785,-1.75194,-0.87525,0.53533,0.01731,0.02951,0.02525,11.37175,-11.46966,-12.96346,0.0000,,,,0.0417,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.8450,0,0,0.000000,0.000000,0.000000,0.0000,NO
17,0.8950,0.8950,0.0500,0.050,APPROACHING,0,990.18,983.96,986.59,84.91,10.67,4.35,0.99018,0.98396,0.98659,1.48188,0.18618,0.07599,-0.01731,-0.02951,-0.02525,-11.37175,11.46966,12.96346,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99018,0.98396,0.98659,-1.48188,-0.18618,-0.07599,0.01731,0.02951,0.02525,11.37175,-11.46966,-12.96346,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.8950,0,0,0.000000,0.000000,0.000000,0.0000,NO
18,0.9450,0.9450,0.0500,0.050,APPROACHING,0,989.32,982.49,985.33,49.74,-11.72,48.08,0.98932,0.98249,0.98533,0.86812,-0.20457,0.83911,-0.01731,-0.02951,-0.02525,-11.37175,11.46966,12.96346,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98932,0.98249,0.98533,-0.86812,0.20457,-0.83911,0.01731,0.02951,0.02525,11.37175,-11.46966,-12.96346,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.9450,0,0,0.000000,0.000000,0.000000,0.0000,NO
19,0.9950,0.9950,0.0500,0.050,APPROACHING,0,988.45,981.01,984.07,9.35,-0.95,96.13,0.98845,0.98101,0.98407,0.16314,-0.01662,1.67780,-0.01731,-0.02951,-0.02525,-11.37175,11.46966,12.96346,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98845,0.98101,0.98407,-0.16314,0.01662,-1.67780,0.01731,0.02951,0.02525,11.37175,-11.46966,-12.96346,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.9950,0,0,0.000000,0.000000,0.000000,0.0000,NO
20,1.0450,1.0450,0.0500,0.050,APPROACHING,0,987.59,979.54,982.81,-14.18,34.19,132.37,0.98759,0.97954,0.98281,-0.24742,0.59670,2.31021,-0.01731,-0.02951,-0.02525,-11.37175,11.46966,12.96346,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98759,0.97954,0.98281,0.24742,-0.59670,-2.31021,0.01731,0.02951,0.02525,11.37175,-11.46966,-12.96346,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.0450,0,0,0.000000,0.000000,0.000000,0.0000,NO
21,1.0950,1.0950,0.0500,0.050,APPROACHING,0,986.72,978.06,981.54,2.18,74.92,-170.01,0.98672,0.97806,0.98154,0.03809,1.30768,-2.96727,-0.01731,-0.02951,-0.02525,-11.37175,11.46966,12.96346,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98672,0.97806,0.98154,-0.03809,-1.30768,2.96727,0.01731,0.02951,0.02525,11.37175,-11.46966,-12.96346,0.0000,,,,0.0330,,,,,,"[0.000, 1.000, 0.000, 1.000, 0.000, 1.000]",0x010101,1.0950,3,3,-2.000000,1.997077,1.998852,0.0000,NO
22,1.1450,1.1450,0.0500,0.050,APPROACHING,0,985.81,976.50,980.24,100.54,51.02,-31.18,0.98581,0.97650,0.98024,1.75481,0.89045,-0.54427,-0.01832,-0.03324,-0.02677,-12.55631,12.66164,14.15167,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98581,0.97650,0.98024,-1.75481,-0.89045,0.54427,0.01832,0.03324,0.02677,12.55631,-12.66164,-14.15167,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.1450,0,3,0.000000,0.000000,0.000000,0.0000,NO
23,1.1950,1.1950,0.0500,0.050,APPROACHING,0,984.90,974.84,978.90,82.91,8.24,7.72,0.98490,0.97484,0.97890,1.44713,0.14381,0.13476,-0.01832,-0.03324,-0.02677,-12.55631,12.66164,14.15167,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98490,0.97484,0.97890,-1.44713,-0.14381,-0.13476,0.01832,0.03324,0.02677,12.55631,-12.66164,-14.15167,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.1950,0,0,0.000000,0.000000,0.000000,0.0000,NO
24,1.2450,1.2450,0.0500,0.050,APPROACHING,0,983.98,973.17,977.56,42.27,-12.00,57.46,0.98398,0.97317,0.97756,0.73779,-0.20948,1.00278,-0.01832,-0.03324,-0.02677,-12.55631,12.66164,14.15167,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98398,0.97317,0.97756,-0.73779,0.20948,-1.00278,0.01832,0.03324,0.02677,12.55631,-12.66164,-14.15167,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.2450,0,0,0.000000,0.000000,0.000000,0.0000,NO
25,1.2950,1.2950,0.0500,0.050,APPROACHING,0,983.07,971.51,976.22,1.30,7.56,107.46,0.98307,0.97151,0.97622,0.02270,0.13198,1.87548,-0.01832,-0.03324,-0.02677,-12.55631,12.66164,14.15167,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98307,0.97151,0.97622,-0.02270,-0.13198,-1.87548,0.01832,0.03324,0.02677,12.55631,-12.66164,-14.15167,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.2950,0,0,0.000000,0.000000,0.000000,0.0000,NO
26,1.3450,1.3450,0.0500,0.050,APPROACHING,0,982.15,969.85,974.88,-16.87,50.13,146.31,0.98215,0.96985,0.97488,-0.29451,0.87498,2.55353,-0.01832,-0.03324,-0.02677,-12.55631,12.66164,14.15167,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98215,0.96985,0.97488,0.29451,-0.87498,-2.55353,0.01832,0.03324,0.02677,12.55631,-12.66164,-14.15167,0.0000,,,,0.0414,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.3450,0,0,0.000000,0.000000,0.000000,0.0000,NO
27,1.3950,1.3950,0.0500,0.050,APPROACHING,0,981.23,968.19,973.55,83.86,73.97,-70.44,0.98123,0.96819,0.97355,1.46359,1.29105,-1.22944,-0.01832,-0.03324,-0.02677,-12.55631,12.66164,14.15167,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98123,0.96819,0.97355,-1.46359,-1.29105,1.22944,0.01832,0.03324,0.02677,12.55631,-12.66164,-14.15167,0.0000,,,,0.0243,,,,,,"[0.000, 1.000, 0.000, 1.000, 0.000, 1.000]",0x010101,1.3950,3,3,-1.970886,2.000000,2.000000,0.0000,NO
28,1.4450,1.4450,0.0500,0.050,APPROACHING,0,980.32,966.43,972.18,94.63,27.31,-10.53,0.98032,0.96643,0.97218,1.65163,0.47664,-0.18385,-0.01746,-0.03720,-0.02749,-13.72354,13.85472,15.34114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98032,0.96643,0.97218,-1.65163,-0.47664,0.18385,0.01746,0.03720,0.02749,13.72354,-13.85472,-15.34114,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.4450,0,3,0.000000,0.000000,0.000000,0.0000,NO
29,1.4950,1.4950,0.0500,0.050,APPROACHING,0,979.45,964.57,970.80,60.19,-8.28,36.70,0.97945,0.96457,0.97080,1.05056,-0.14455,0.64053,-0.01746,-0.03720,-0.02749,-13.72354,13.85472,15.34114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97945,0.96457,0.97080,-1.05056,0.14455,-0.64053,0.01746,0.03720,0.02749,13.72354,-13.85472,-15.34114,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.4950,0,0,0.000000,0.000000,0.000000,0.0000,NO
30,1.5450,1.5450,0.0500,0.050,APPROACHING,0,978.58,962.71,969.43,11.68,-1.49,94.49,0.97858,0.96271,0.96943,0.20387,-0.02599,1.64924,-0.01746,-0.03720,-0.02749,-13.72354,13.85472,15.34114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97858,0.96271,0.96943,-0.20387,0.02599,-1.64924,0.01746,0.03720,0.02749,13.72354,-13.85472,-15.34114,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.5450,0,0,0.000000,0.000000,0.000000,0.0000,NO
31,1.5950,1.5950,0.0500,0.050,APPROACHING,0,977.71,960.85,968.06,-15.02,40.80,138.10,0.97771,0.96085,0.96806,-0.26213,0.71208,2.41036,-0.01746,-0.03720,-0.02749,-13.72354,13.85472,15.34114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97771,0.96085,0.96806,0.26213,-0.71208,-2.41036,0.01746,0.03720,0.02749,13.72354,-13.85472,-15.34114,0.0000,,,,0.0415,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.5950,0,0,0.000000,0.000000,0.000000,0.0000,NO
32,1.6450,1.6450,0.0500,0.050,APPROACHING,0,976.83,958.99,966.68,67.53,77.40,-91.66,0.97683,0.95899,0.96668,1.17865,1.35082,-1.59972,-0.01746,-0.03720,-0.02749,-13.72354,13.85472,15.34114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97683,0.95899,0.96668,-1.17865,-1.35082,1.59972,0.01746,0.03720,0.02749,13.72354,-13.85472,-15.34114,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.6450,0,0,0.000000,0.000000,0.000000,0.0000,NO
33,1.6950,1.6950,0.0500,0.050,APPROACHING,0,975.96,957.13,965.31,95.91,30.37,-13.15,0.97596,0.95713,0.96531,1.67394,0.53011,-0.22953,-0.01746,-0.03720,-0.02749,-13.72354,13.85472,15.34114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97596,0.95713,0.96531,-1.67394,-0.53011,0.22953,0.01746,0.03720,0.02749,13.72354,-13.85472,-15.34114,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.6950,0,0,0.000000,0.000000,0.000000,0.0000,NO
34,1.7450,1.7450,0.0500,0.050,APPROACHING,0,975.09,955.27,963.93,63.22,-7.00,33.06,0.97509,0.95527,0.96393,1.10336,-0.12212,0.57706,-0.01746,-0.03720,-0.02749,-13.72354,13.85472,15.34114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97509,0.95527,0.96393,-1.10336,0.12212,-0.57706,0.01746,0.03720,0.02749,13.72354,-13.85472,-15.34114,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.7450,0,0,0.000000,0.000000,0.000000,0.0000,NO
35,1.7950,1.7950,0.0500,0.050,APPROACHING,0,974.21,953.41,962.56,14.36,-3.35,91.15,0.97421,0.95341,0.96256,0.25070,-0.05844,1.59082,-0.01746,-0.03720,-0.02749,-13.72354,13.85472,15.34114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97421,0.95341,0.96256,-0.25070,0.05844,-1.59082,0.01746,0.03720,0.02749,13.72354,-13.85472,-15.34114,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.7950,0,0,0.000000,0.000000,0.000000,0.0000,NO
36,1.8450,1.8450,0.0500,0.050,APPROACHING,0,973.34,951.54,961.18,-14.19,37.60,135.39,0.97334,0.95154,0.96118,-0.24769,0.65626,2.36304,-0.01746,-0.03720,-0.02749,-13.72354,13.85472,15.34114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97334,0.95154,0.96118,0.24769,-0.65626,-2.36304,0.01746,0.03720,0.02749,13.72354,-13.85472,-15.34114,0.0000,,,,0.0418,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.8450,0,0,0.000000,0.000000,0.000000,0.0000,NO
37,1.8950,1.8950,0.0500,0.050,APPROACHING,0,972.47,949.68,959.81,52.90,78.60,-109.21,0.97247,0.94968,0.95981,0.92323,1.37184,-1.90607,-0.01746,-0.03720,-0.02749,-13.72354,13.85472,15.34114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97247,0.94968,0.95981,-0.92323,-1.37184,1.90607,0.01746,0.03720,0.02749,13.72354,-13.85472,-15.34114,0.0000,,,,0.0416,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.8950,0,0,0.000000,0.000000,0.000000,0.0000,NO
